"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD_BL" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_all" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.238 0.577 0.869 0.246
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_sbc" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.197 0.243 0.207 0.803 0.148 0.188 0.159 0.695
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_ros" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.33 0.665 0.86 0.348
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_rus" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.28 0.346 0.304 0.781 0.207 0.259 0.223 0.751
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_smote" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.288 0.559 0.672 0.335
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.289 0.637 0.885 0.3
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.299 0.654 0.909 0.309
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_all" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.38 0.653 0.744 0.438 0.188 0.523 0.925 0.191
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_sbc" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.134 0.166 0.138 0.812 0.083 0.105 0.087 0.659
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_ros" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.501 0.66 0.655 0.681 0.202 0.45 0.582 0.236
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_rus" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.163 0.202 0.171 0.776 0.104 0.132 0.11 0.66
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_smote" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.472 0.613 0.595 0.696 0.204 0.425 0.512 0.253
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.494 0.696 0.722 0.611 0.206 0.467 0.619 0.236
2000 "CapsuleDef11" 0 25 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.501 0.674 0.678 0.657 0.214 0.498 0.688 0.236
2001 "CapsuleDef11" 0 25 0.5 32 4 0.5 "fit_RF_all" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.238 0.577 0.869 0.246
2001 "CapsuleDef11" 0 25 0.5 32 4 0.5 "fit_RF_sbc" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.233 0.286 0.246 0.81 0.197 0.252 0.218 0.672
2001 "CapsuleDef11" 0 25 0.5 32 4 0.5 "fit_RF_ros" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.284 0.627 0.87 0.296
2001 "CapsuleDef11" 0 25 0.5 32 4 0.5 "fit_RF_rus" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.335 0.41 0.366 0.801 0.297 0.376 0.336 0.718
2001 "CapsuleDef11" 0 25 0.5 32 4 0.5 "fit_RF_smote" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.253 0.548 0.719 0.281
2001 "CapsuleDef11" 0 25 0.5 32 4 0.5 "fit_RF_borderline_smote_type1" 0.0335320221621196 0.0417663255945675 0.0337490361415815 0.839092455163884 0.552 0.74 0.761 0.668 0.266 0.599 0.837 0.281
