tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
36	2698078	1468800	178.115	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
37	2699617	1468800	90.92	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
38	2698281	1468800	-83.246	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
39	2710851	1468800	-89.013	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
40	2712339	1468800	-98.729	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
41	2686445	1468800	-87.555	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
42	2659436	1468800	-91.744	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
43	2684462	1468800	-17.64	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
44	2572290	1468800	-179.846	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
45	2649138	1468800	101.21	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
46	2623566	1468800	-162.048	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
47	2693508	1468800	-86.141	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
49	2689056	1468800	-177.948	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
50	2646563	1468800	168.308	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
51	2717172	1468800	82.431	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
52	2582508	1468800	95.655	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
53	2751373	1468800	-79.133	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
54	2715465	1468800	6.7	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
55	2690223	1468800	-162.635	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
56	2681176	1468800	168.512	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
57	2719407	1468800	163.656	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
58	2706000	1468800	0.416	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
60	2706301	1468800	-8.157	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
61	2738739	1468800	-178.972	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
62	2642117	1468800	-3.129	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
63	2687919	1468800	168.765	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
64	2625494	1468800	-84.919	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
65	2741479	1468800	-179.837	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
66	2643317	1468800	174.508	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
67	2711413	1468800	86.639	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
68	2725801	1468800	167.442	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
69	2716041	1468800	5.767	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
70	2743514	1468800	-88.601	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
71	2731035	1468800	-167.168	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
72	2665514	1468800	-174.456	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
73	2668962	1468800	106.632	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
74	2656066	1468800	-162.688	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
75	2695462	1468800	1.259	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
76	2724733	1468800	-81.948	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
77	2656154	1468800	91.634	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
78	2624650	1468800	-62.678	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
80	2579039	1468800	7.547	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
81	2716133	1468800	-94.346	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
82	2699035	1468800	-176.371	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
83	2595926	1468800	89.008	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
84	2615653	1468800	84.322	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
85	2602223	1468800	-168.865	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
86	2725856	1468800	10.177	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
87	2644901	1468800	98.306	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
88	2745229	1468800	-1.097	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
89	2681638	1468800	-86.71	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
90	2633973	1468800	-3.612	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
91	2720616	1468800	-12.524	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
93	2656308	1468800	-77.391	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
94	2732473	1468800	177.874	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
95	2750665	1468800	89.24	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
96	2701722	1468800	-157.633	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
97	2719536	1468800	-167.62	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
98	2740081	1468800	173.341	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
99	2748274	1468800	90.234	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
100	2699203	1468800	-96.683	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
101	2663718	1468800	-1.586	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
102	2683006	1468800	-2.059	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
103	2638473	1468800	178.416	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
104	2539520	1468800	97.763	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
105	2729234	1468800	84.742	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
106	2677784	1468800	-96.458	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
107	2697482	1468800	-65.346	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
108	2630777	1468800	-164.077	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
109	2732678	1468800	-84.091	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
110	2743636	1468800	83.148	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
111	2670678	1468800	168.818	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
112	2643560	1468800	97.51	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
113	2692165	1468800	162.995	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
114	2687916	1468800	179.07	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
115	2673654	1468800	-168.949	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
116	2654323	1468800	-9.65	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
117	2678613	1468800	-108.692	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
118	2739582	1468800	-89.631	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
119	2662338	1468800	81.687	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
120	2718105	1468800	26.492	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
121	2680604	1468800	82.865	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
122	2703643	1468800	-91.298	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
123	2556956	1468800	-82.543	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
124	2606312	1468800	16.814	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
125	2658607	1468800	-16.278	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
126	2716885	1468800	13.543	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
127	2746861	1468800	158.32	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
128	2693250	1468800	1.672	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
129	2723616	1468800	0.195	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
130	2748140	1468800	95.037	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
131	2725815	1468800	-177.617	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
132	2710299	1468800	82.789	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
133	2712909	1468800	14.27	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
135	2729142	1468800	168.232	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
136	2636394	1468800	-95.15	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
138	2696672	1468800	-159.644	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
139	2721394	1468800	-4.7	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
140	2640038	1468800	-156.935	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
141	2604713	1468800	176.108	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
142	2528523	1468800	-8.993	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
143	2711428	1468800	-87.5	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
144	2648364	1468800	-147.842	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
145	2625745	1468800	-168.676	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
146	2661329	1468800	178.665	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
148	2617222	1468800	-177.103	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
149	2710416	1468800	91.648	0	0	NA	NA	N	0	0	0	0	alive	nurse	R1BS
150	2733657	1468800	-3.048	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
151	2711577	1468800	-175.186	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
152	2724845	1468800	-89.928	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
153	2714945	1468800	-168.911	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
154	2678254	1468800	-3.682	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
155	2689825	1468800	77.069	0	0	NA	NA	N	0	0	0	0	alive	forager	R1BS
