tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2705173	1468800	-179.768	0	0	NA	NA	N	0	0	0	0	alive	queen	R7BS
2	2664551	1468800	-0.016	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
3	2607342	1468800	103.234	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
4	2650714	1468800	77.118	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
5	2715877	1468800	-167.628	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
6	2738904	1468800	-6.681	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
7	2696654	1468800	-107.345	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
8	2603320	1468800	15.843	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
9	2687096	1468800	-4.223	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
10	2575838	1468800	-77.385	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
11	2654772	1468800	-74.762	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
12	2736290	1468800	179.523	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
13	2656444	1468800	-89.883	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
14	2615047	1468800	-3.228	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
15	2723292	1468800	0.563	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
16	2711211	1468800	-96.644	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
17	2692110	1468800	89.06	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
18	2609311	1468800	-175.557	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
19	2705244	1468800	-5.191	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
20	2625451	1468800	-85.428	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
21	2730317	1468800	-179.963	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
22	2752327	1468800	7.463	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
23	2697744	1468800	-4.891	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
24	2688656	1468800	-3.075	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
25	2727964	1468800	6.666	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
26	2671798	1468800	17.392	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
27	2692631	1468800	6.594	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
28	2563751	1468800	175.273	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
29	2693414	1468800	167.555	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
30	2717999	1468800	-98.188	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
31	2714731	1468800	-88.804	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
32	2714160	1468800	176.454	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
33	2719928	1468800	-79.735	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
34	2739424	1468800	178.04	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
35	2668032	1468800	88.656	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
36	2732983	1468800	79.372	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
37	2669532	1468800	-22.359	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
38	2600881	1468800	-94.604	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
39	2656484	1468800	-167.538	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
40	2567348	1468800	176.93	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
41	2655124	1468800	96.791	0	0	NA	NA	N	0	0	0	0	alive	nurse	R7BS
42	2688692	1468800	-28.694	0	0	NA	NA	N	0	0	0	0	alive	forager	R7BS
