tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2760831	1468800	-139.318	0	0	NA	NA	N	0	0	0	0	alive	queen	R6SS
2	2563858	1468800	170.981	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
3	2707615	1468800	-29.2	0	0	NA	NA	N	0	0	0	0	alive	nurse	R6SS
4	2674213	1468800	98.464	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
5	2407314	1468800	87.939	0	0	NA	NA	N	0	0	0	0	alive	nurse	R6SS
6	2504439	1468800	-2.545	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
7	2593319	1468800	-6.116	0	0	NA	NA	N	0	0	0	0	alive	nurse	R6SS
8	2547551	1468800	-90.306	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
9	2520141	1468800	13.406	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
12	825118	1468800	174.499	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
13	2610115	1468800	167.969	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
14	2540273	1468800	103.337	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
15	2405107	1468800	12.763	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
17	2718734	1468800	83.267	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
18	2509740	1468800	3.421	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
19	2660329	1468800	-89.516	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
20	2382706	1468800	-96.24	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
21	2389062	1468800	-68.683	0	0	NA	NA	N	0	0	0	0	alive	nurse	R6SS
22	2382917	1468800	8.206	0	0	NA	NA	N	0	0	0	0	alive	nurse	R6SS
23	2551186	1468800	0.472	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
24	2013378	1468800	-6.456	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
25	2603643	1468800	-172.566	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
26	2636958	1468800	-89.209	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
27	2616405	1468800	-94.213	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
28	2635584	1468800	108.607	0	0	NA	NA	N	0	0	0	0	alive	nurse	R6SS
29	2673935	1468800	96.809	0	0	NA	NA	N	0	0	0	0	alive	forager	R6SS
