tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2767849	1468800	98.072	0	0	NA	NA	N	0	0	0	0	alive	queen	R8SS
2	2367979	1468800	89.222	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
3	2694813	1468800	93.014	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
4	2632738	1468800	-170.546	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
5	2712655	1468800	22.221	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
6	2730012	1468800	-2.834	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
7	2291617	1468800	7.742	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
8	2516402	1468800	84.399	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
9	2582319	1468800	176.483	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
10	2683193	1468800	-162.261	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
11	2703378	1468800	-99.131	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
12	2667334	1468800	-179.021	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
13	2512568	1468800	-164.047	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
14	2662198	1468800	87.627	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
15	2428735	1468800	-100.651	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
16	2724573	1468800	82.945	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
17	2713362	1468800	18.736	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
18	2706909	1468800	90.956	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
19	2665189	1468800	-179.974	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
20	2459930	1468800	95.323	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
21	2694952	1468800	3.341	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
22	2232096	1468800	-10.037	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
23	2674059	1468800	179.684	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
24	2647107	1468800	85.794	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
25	2716961	1468800	94.683	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
26	2646077	1468800	-163.18	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
27	2681292	1468800	-90.599	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
28	2651287	1468800	-80.915	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
29	2622238	1468800	-171.933	0	0	NA	NA	N	0	0	0	0	alive	forager	R8SS
30	2654783	1468800	-179.121	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
31	2562936	1468800	-3.901	0	0	NA	NA	N	0	0	0	0	alive	nurse	R8SS
