tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2561456	1468800	-90.668	0	0	NA	NA	N	0	0	0	0	alive	queen	R9BS
2	2585246	1468800	-82.105	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
3	2551828	1468800	-97.126	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
4	2584584	1468800	-110.625	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
5	2587173	1468800	-176.639	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
6	2505121	1468800	78.959	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
7	2588325	1468800	172.995	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
8	2591702	1468800	-102.437	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
9	2560067	1468800	-173.107	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
10	2578891	1468800	-93.477	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
11	2492380	1468800	-177.85	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
13	2554569	1468800	-91.936	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
14	2526556	1468800	-170.008	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
15	2552496	1468800	-11.065	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
16	2572082	1468800	98.221	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
17	2578117	1468800	113.49	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
18	2560256	1468800	96.932	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
19	2582961	1468800	179.362	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
20	2491093	1468800	1.354	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
21	2582753	1468800	89.796	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
22	2569559	1468800	99.836	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
23	2563395	1468800	100.1	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
24	2596026	1468800	-79.745	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
25	2568923	1468800	-94.469	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
26	2570767	1468800	-92.765	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
27	2524772	1468800	175.956	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
28	2585862	1468800	173.364	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
29	2235314	1468800	-177.904	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
30	2574090	1468800	18.333	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
31	2579611	1468800	-178.921	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
32	2580352	1468800	-100.068	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
33	2591031	1468800	2.967	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
34	2505976	1468800	177.201	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
35	2595146	1468800	-83.573	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
36	2603636	1468800	-0.99	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
37	2606712	1468800	-99.993	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
38	2558613	1468800	-96.97	0	0	NA	NA	N	0	0	0	0	alive	forager	R9BS
39	2599629	1468800	-1.234	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
40	2602476	1468800	-157.205	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
41	2546747	1468800	-6.663	0	0	NA	NA	N	0	0	0	0	alive	nurse	R9BS
