tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2760015	1468800	6.877	0	0	NA	NA	N	0	0	0	0	alive	queen	R13SS
2	2692822	1468800	112.716	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
3	2555304	1468800	92.796	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
4	2206754	1468800	-88.909	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
5	2726152	1468800	-80.057	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
6	2590049	1468800	98.295	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
7	2413491	1468800	113.108	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
8	2639722	1468800	0.956	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
9	2641040	1468800	-10.516	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
10	2678139	1468800	100.771	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
11	2643511	1468800	88.761	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
12	2582615	1468800	-98.901	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
13	2203981	1468800	90.36	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
14	2471136	1468800	9.906	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
15	2590039	1468800	85.543	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
16	2669259	1468800	-82.98	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
17	2299486	1468800	96.388	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
18	2640896	1468800	-157.436	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
19	2638941	1468800	4.811	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
20	2681436	1468800	-3.251	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
21	2720997	1468800	89.544	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
22	2647535	1468800	-89.947	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
23	2677655	1468800	178.644	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
24	2555247	1468800	-96.441	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
25	2597326	1468800	-172.335	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
26	2649924	1468800	-7.265	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
27	2605166	1468800	91.711	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
28	2619366	1468800	-84.037	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
29	2587069	1468800	73.538	0	0	NA	NA	N	0	0	0	0	alive	nurse	R13SS
30	2654670	1468800	-97.311	0	0	NA	NA	N	0	0	0	0	alive	forager	R13SS
