tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2585287	1468800	-95.634	0	0	NA	NA	N	0	0	0	0	alive	queen	R2SS
2	2535095	1468800	-86.605	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
3	2442294	1468800	-70.832	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
4	2332945	1468800	-6.419	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
7	2414394	1468800	-2.719	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
8	2590037	1468800	-92.404	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
9	2483330	1468800	0.08	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
10	2072566	1468800	109.09	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
11	2445972	1468800	-87.804	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
12	2456274	1468800	99.006	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
13	2637913	1468800	96.179	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
14	1645903	1468800	64.813	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
15	2237181	1468800	-170.858	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
16	2584663	1468800	-92.654	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
17	2548017	1468800	96.2	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
18	2138144	1468800	-2.146	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
19	2565070	1468800	-164.86	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
20	2631827	1468800	15.127	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
21	2668271	1468800	-1.459	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
23	2443146	1468800	-92.521	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
24	2320600	1468800	97.444	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
25	2378427	1468800	6.501	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
27	2612146	1468800	97.183	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
28	2387945	1468800	168.651	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
29	2551078	1468800	85.717	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
30	2451443	1468800	90	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
31	2080131	1468800	-84.717	0	0	NA	NA	N	0	0	0	0	alive	forager	R2SS
32	2601780	1468800	78.23	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2SS
