tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
39	2697265	1468800	86.322	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
40	2619144	1468800	-177.851	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
41	2535574	1468800	2.691	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
42	2540757	1468800	-20.005	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
43	2699792	1468800	9.855	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
44	2615045	1468800	-8.108	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
45	2669784	1468800	91.877	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
46	2658924	1468800	95.74	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
47	2650830	1468800	-1.088	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
48	2598341	1468800	-91.372	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
49	2631860	1468800	-179.223	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
50	2615997	1468800	1.44	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
51	2695016	1468800	-97.336	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
52	2316400	1468800	-1.865	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
53	2642148	1468800	-84.011	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
54	2684322	1468800	-93.847	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
55	2663616	1468800	178.785	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
56	2690451	1468800	-97.075	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
57	2600513	1468800	-74.794	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
58	2648280	1468800	172.889	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
59	2687340	1468800	81.563	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
60	2627766	1468800	0.809	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
61	2597747	1468800	-86.033	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
62	2646191	1468800	-104.594	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
63	2400369	1468800	114.816	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
64	2714369	1468800	-178.253	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
65	2702639	1468800	-85.353	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
66	2650854	1468800	92.584	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
67	2627344	1468800	168.635	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
69	2666093	1468800	96.016	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
70	2647023	1468800	-179.242	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
71	2668376	1468800	86.84	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
72	2622510	1468800	-94.407	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
73	2536201	1468800	94.065	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
74	2569259	1468800	-67.371	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
75	2673933	1468800	86.648	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
76	2602722	1468800	-99.821	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
77	2664909	1468800	177.428	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
78	2707231	1468800	-101.628	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
79	2639506	1468800	-89.255	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
80	2646207	1468800	171.273	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
81	2656003	1468800	6.435	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
82	2678647	1468800	-88.126	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
83	2653710	1468800	94.578	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
84	2599950	1468800	4.995	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
85	2695987	1468800	173.773	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
86	2621668	1468800	-90.563	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
87	2700965	1468800	5.138	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
88	2690345	1468800	176.968	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
89	2695277	1468800	-172.27	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
90	2690101	1468800	101.215	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
91	2622699	1468800	89.287	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
92	2627687	1468800	87.805	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
93	2711081	1468800	0.357	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
94	2608701	1468800	-12.668	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
95	2646705	1468800	-98.137	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
96	2625718	1468800	-174.769	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
97	2667355	1468800	-106.819	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
98	2612734	1468800	-97.105	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
99	2648103	1468800	2.358	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
100	2685843	1468800	-15.219	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
101	2674672	1468800	176.71	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
102	2655280	1468800	4.588	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
103	2699547	1468800	175.448	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
104	2692862	1468800	70.487	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
105	2618980	1468800	-176.841	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
106	2592204	1468800	-94.774	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
107	2661203	1468800	-91.837	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
108	2576268	1468800	-96.921	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
109	2598741	1468800	-87.225	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
110	2685479	1468800	172.597	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
111	2701860	1468800	-54.34	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
112	2664563	1468800	94.153	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
113	2656519	1468800	-91.308	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
114	2573958	1468800	171.46	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
115	2687801	1468800	-92.609	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
116	2635980	1468800	-177.273	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
117	2699455	1468800	-83.574	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
118	2655330	1468800	22.618	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
119	2639810	1468800	6.968	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
120	2633229	1468800	-88.758	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
121	2688934	1468800	92.994	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
122	2697305	1468800	94.097	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
123	2670584	1468800	-96.572	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
124	2642401	1468800	86.551	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
125	2704839	1468800	-85.497	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
126	2671072	1468800	0.792	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
127	2690267	1468800	-8.267	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
128	2685965	1468800	95.295	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
129	2662771	1468800	176.792	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
130	2620531	1468800	-88.687	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
131	2504575	1468800	96.335	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
132	2697924	1468800	-0.888	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
133	2536259	1468800	-177.007	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
134	2602349	1468800	-9.328	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
135	2622477	1468800	91.995	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
136	2680511	1468800	172.382	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
137	2687711	1468800	-179.599	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
138	2650267	1468800	-92.751	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
139	2647589	1468800	-1.837	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
140	2686590	1468800	81.995	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
141	2622534	1468800	93.054	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
142	2685944	1468800	102.02	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
143	2714381	1468800	-95.31	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
144	2669038	1468800	-179.935	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
145	2663623	1468800	-85.89	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
148	2681338	1468800	86.021	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
149	2653077	1468800	89.361	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
150	2656482	1468800	-164.109	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
151	2677985	1468800	95.618	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
152	2694678	1468800	-163.153	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
153	2681512	1468800	-178.991	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
154	2651734	1468800	92.648	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
155	2675218	1468800	-19.939	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
156	2686470	1468800	90.251	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
158	2642516	1468800	-96.816	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
159	2644979	1468800	-107.384	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
160	2666336	1468800	-4.105	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
161	2651670	1468800	-89.607	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
162	2675799	1468800	96.65	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
163	2675456	1468800	-12.136	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
164	2696609	1468800	176.943	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
166	2630482	1468800	-4.583	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
167	2651715	1468800	-6.907	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
168	2632139	1468800	-86.881	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
169	2551407	1468800	-82.659	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
170	2705100	1468800	-175.965	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
171	2682176	1468800	-177.577	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
172	2415976	1468800	-2.46	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
173	2620812	1468800	-3.763	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
174	2637488	1468800	-88.05	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
175	2617722	1468800	-173.026	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
176	2676940	1468800	-63.241	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
177	2584272	1468800	162.943	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
178	2694444	1468800	-83.701	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
179	2654403	1468800	179.659	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
180	2695092	1468800	-9.525	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
181	2689566	1468800	-88.194	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
182	2669608	1468800	-86.696	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
183	2662089	1468800	11.815	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
184	2684332	1468800	-103.686	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
185	2628213	1468800	-151.659	0	0	NA	NA	N	0	0	0	0	alive	nurse	R10BP
186	2667669	1468800	-179.036	0	0	NA	NA	N	0	0	0	0	alive	forager	R10BP
