tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2577436	1468800	68.184	0	0	NA	NA	N	0	0	0	0	alive	queen	R3BS
2	2664510	1468800	-171.213	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
3	2731668	1468800	-86.363	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
4	2662371	1468800	-176.661	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
6	2660132	1468800	-169.155	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
7	2702152	1468800	166.092	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BS
8	2558040	1468800	86.881	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
9	2699614	1468800	-4.379	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BS
10	2648931	1468800	1.317	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
11	2715194	1468800	80.04	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BS
12	2442062	1468800	6.805	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
13	2608719	1468800	103.537	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
14	2687752	1468800	20.623	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
15	2710625	1468800	53.178	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
16	2642313	1468800	77.764	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
17	2705918	1468800	-108.742	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
18	2608146	1468800	0.483	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
19	2740729	1468800	6.801	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
20	2682952	1468800	-9.052	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
21	2609896	1468800	-16.641	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
22	2495899	1468800	15.568	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
23	2728356	1468800	-80.023	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
24	2692051	1468800	-88.942	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BS
25	2379165	1468800	168.075	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
26	2693324	1468800	-90.25	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BS
28	2687627	1468800	3.72	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BS
