tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
24	2654370	1468800	-7.857	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
25	2659829	1468800	163.902	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
26	2662342	1468800	91.613	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
27	2658513	1468800	176.656	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
28	2546249	1468800	-103.053	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
29	2663928	1468800	12.527	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
30	2272846	1468800	3.955	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
31	2638730	1468800	-8.875	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
32	2430107	1468800	-101.377	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
33	2612428	1468800	-85.932	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
34	2665803	1468800	-0.192	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
35	2548803	1468800	-89.549	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
36	2628548	1468800	108.696	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
37	2647500	1468800	-92.67	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
38	2661374	1468800	2.853	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
39	2527865	1468800	-2.866	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
40	2655570	1468800	-92.912	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
41	2598502	1468800	96.435	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
42	2648788	1468800	82.201	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
43	2641200	1468800	91.731	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
44	2625994	1468800	-108.914	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
45	2652108	1468800	11.73	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
46	2679805	1468800	-170.989	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
47	2675153	1468800	83.117	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
48	2517056	1468800	95.286	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
49	2643257	1468800	-4.588	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
50	2678228	1468800	-88.344	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
51	2630314	1468800	16.128	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
52	2574602	1468800	85.315	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
53	2642465	1468800	-12.805	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
54	2592425	1468800	-98.79	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
55	2455486	1468800	-11.379	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
56	2425861	1468800	6.601	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
57	2640849	1468800	-7.075	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
58	2666047	1468800	-1.551	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
59	2661929	1468800	89.835	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
60	2457652	1468800	-85.9	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
61	2610315	1468800	-91.434	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
62	2665013	1468800	-91.325	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
63	2473818	1468800	-101.655	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
64	2644233	1468800	-84.672	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
65	2647120	1468800	83.378	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
66	2528660	1468800	95.838	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
67	2410028	1468800	-175.789	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
68	2494614	1468800	-175.206	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
69	2667140	1468800	173.744	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
70	2591473	1468800	103.514	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
71	2627059	1468800	-174.42	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
72	2505358	1468800	84.768	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
73	2654001	1468800	95.461	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
74	2623058	1468800	-1.52	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
75	2249479	1468800	-96.225	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
76	2550178	1468800	-90.019	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
77	2460317	1468800	163.694	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
78	2551892	1468800	-4.632	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
79	2665442	1468800	10.811	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
80	2521211	1468800	170.088	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
81	2643702	1468800	161.541	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
82	2658564	1468800	-90.551	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
83	2656557	1468800	0.031	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
84	2668840	1468800	1.832	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
85	2662891	1468800	-9.681	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
86	2606750	1468800	91.881	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
87	2617821	1468800	-81.528	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
88	2608553	1468800	-88.292	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
89	2672610	1468800	83.622	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
90	2522875	1468800	1.255	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
91	2586272	1468800	-90.992	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
92	2575054	1468800	73.013	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
93	2608468	1468800	-173.696	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
94	2626741	1468800	-91.601	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
95	2579618	1468800	5.88	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
97	2686528	1468800	-103.66	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
98	2505855	1468800	-173.333	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
99	2577432	1468800	99.396	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
100	2617948	1468800	14.639	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
101	2698850	1468800	12.032	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
102	2655682	1468800	78.054	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
103	2496336	1468800	-83.097	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
104	2657380	1468800	-100.273	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
105	2613277	1468800	171.371	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
106	2560359	1468800	-174.697	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
107	2558163	1468800	178.321	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
108	2656894	1468800	-175.051	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
109	2571082	1468800	-16.494	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
110	2651566	1468800	81.963	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
111	2549541	1468800	-163.558	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
112	2667451	1468800	91.632	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
113	2563515	1468800	-173.009	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
114	2600916	1468800	-179.784	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
115	2643675	1468800	87.18	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
116	2665057	1468800	-83.698	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
117	2646400	1468800	177.226	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
118	2494530	1468800	82.711	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
119	2547019	1468800	-98.961	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
120	2640088	1468800	167.161	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
121	2682624	1468800	-13.236	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
122	2569932	1468800	156.468	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
123	2642015	1468800	-16.451	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
124	2637412	1468800	-171.43	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
125	2481448	1468800	-6.971	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
126	2642685	1468800	95.097	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
127	2648401	1468800	162.947	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
128	2566386	1468800	167.51	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
129	2585330	1468800	-27.491	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
130	2614706	1468800	-97.636	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
131	2658745	1468800	-85.419	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
132	2642287	1468800	8.357	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
133	2515325	1468800	-94.609	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
134	2621220	1468800	-79.095	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
135	2602694	1468800	168.767	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
136	2454818	1468800	-6.694	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
138	2607051	1468800	-99.243	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
139	2554316	1468800	5.456	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
140	2571799	1468800	-11.539	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
141	2609946	1468800	-90.003	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
142	2640479	1468800	-86.96	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
143	2654728	1468800	-94.463	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
144	2668538	1468800	159.881	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
145	2588710	1468800	-176.55	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
146	2216303	1468800	3.574	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
147	2561381	1468800	4.295	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
148	2639646	1468800	0.661	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
149	2644738	1468800	168.864	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
150	2616824	1468800	5.899	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
151	2668688	1468800	-98.133	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
152	2580612	1468800	-3.603	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
153	2680435	1468800	167.638	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
154	2636913	1468800	-178.351	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
155	2599754	1468800	174.019	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
156	2682277	1468800	77.583	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
157	2667921	1468800	-4.403	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
158	2641275	1468800	-80.049	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
159	2619981	1468800	84.308	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
160	2659587	1468800	80.745	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
161	2661591	1468800	-96.77	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
162	2600462	1468800	73.559	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
163	2653734	1468800	177.65	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
164	2615745	1468800	-102.709	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
165	2660026	1468800	-170.979	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
166	2678281	1468800	-94.611	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
167	2637708	1468800	8.995	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
168	2655400	1468800	-81.546	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
169	2640123	1468800	158.159	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
170	2668492	1468800	-0.794	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
171	2656389	1468800	-82.924	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
172	2559585	1468800	13.87	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
173	2606479	1468800	91.238	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
174	2652313	1468800	-171.662	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
175	2584813	1468800	-92.709	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
176	2480027	1468800	104.34	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
177	2664207	1468800	-162.646	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
178	2626027	1468800	-2.532	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
179	2464873	1468800	-4.538	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
180	2660147	1468800	-107.881	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
181	2641021	1468800	-173.105	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
182	2657746	1468800	5.232	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
183	2482914	1468800	-163.266	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
184	2632575	1468800	18.567	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
185	2679711	1468800	96.361	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
186	2674171	1468800	-78.16	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
187	2640287	1468800	174.199	0	0	NA	NA	N	0	0	0	0	alive	forager	R3BP
188	2595702	1468800	67.267	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3BP
