tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
52	2703929	1468800	12.232	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
53	2636998	1468800	-178.014	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
54	2753585	1468800	-89.026	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
55	2733103	1468800	3.862	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
56	2563804	1468800	97.27	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
57	2752196	1468800	7.102	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
58	2550481	1468800	-172.375	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
59	2694580	1468800	83.855	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
60	2624168	1468800	-90.753	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
61	2678419	1468800	100.847	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
62	2738721	1468800	86.281	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
63	2706945	1468800	-94.198	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
64	2741691	1468800	-88.312	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
65	2728461	1468800	-77.635	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
66	2667614	1468800	-84.638	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
67	2635966	1468800	49.979	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
68	2693071	1468800	2.087	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
69	2741298	1468800	96.027	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
70	2701084	1468800	-90.877	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
71	2741074	1468800	0.622	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
72	2731431	1468800	-85.475	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
73	2760425	1468800	178.476	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
74	2617434	1468800	-86.631	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
75	1934939	1468800	88.552	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
76	2735757	1468800	84.273	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
77	2733242	1468800	-82.927	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
78	2537275	1468800	2.63	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
79	2590434	1468800	85.956	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
80	2707168	1468800	-161.116	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
81	2683261	1468800	-83.669	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
82	2736569	1468800	-0.058	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
83	2731125	1468800	92.118	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
84	2726504	1468800	-93.563	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
85	2601123	1468800	-171.686	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
86	2705595	1468800	-166.972	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
87	2544402	1468800	-91.154	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
88	2636634	1468800	91.942	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
89	2690477	1468800	5.863	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
90	2707810	1468800	175.253	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
91	2686793	1468800	178.345	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
92	2682966	1468800	-83.44	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
93	2690400	1468800	104.644	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
94	2715245	1468800	-175.69	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
95	2731909	1468800	85.797	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
96	2762842	1468800	4.09	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
97	2755243	1468800	91.953	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
98	2639815	1468800	1.03	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
99	2741734	1468800	-90.642	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
100	2745296	1468800	79.594	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
101	2619362	1468800	-174.759	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
102	2746870	1468800	-101.841	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
103	2626599	1468800	-172.418	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
104	2750402	1468800	-178.229	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
105	2685806	1468800	-80.902	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
106	2765317	1468800	-88.971	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
107	2708689	1468800	93.169	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
108	2768326	1468800	-91.22	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
109	2753684	1468800	-84.672	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
110	2676224	1468800	2.286	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
111	2676911	1468800	-93.666	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
112	2759073	1468800	-28.296	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
113	2746809	1468800	-69.719	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
114	2725520	1468800	168.282	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
116	2763899	1468800	7.979	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
117	2631346	1468800	-101.401	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
118	2719532	1468800	89.202	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
119	2753166	1468800	175.698	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
120	2735937	1468800	-8.224	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
121	2730569	1468800	-175.176	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
122	2733900	1468800	-170.58	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
123	2761695	1468800	178.232	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
124	2721113	1468800	-179.091	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
125	2768863	1468800	92.04	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
126	2695201	1468800	-176.877	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
127	2652275	1468800	9.709	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
128	2728185	1468800	172.421	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
129	2679013	1468800	-81.009	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
130	2678560	1468800	-179.171	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
131	2737575	1468800	68.553	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
132	2757792	1468800	86.093	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
133	2711212	1468800	-1.625	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
134	2685143	1468800	175.743	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
135	2642739	1468800	-84.345	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
136	2539480	1468800	92.212	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
137	2705180	1468800	-91.113	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
138	2749628	1468800	-72.691	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
139	2567764	1468800	-96.448	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
140	2731006	1468800	-174.819	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
141	2537331	1468800	-94.947	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
142	2744730	1468800	21.205	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
143	2733790	1468800	-89.923	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
144	2698969	1468800	-93.544	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
145	2732781	1468800	-85.37	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
146	2700440	1468800	94.694	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
147	2687629	1468800	174.502	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
148	2714879	1468800	93.973	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
149	2682829	1468800	95.723	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
150	2750748	1468800	2.235	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
151	2686041	1468800	-3.303	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
152	2729519	1468800	-124.257	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
153	2762664	1468800	-79.674	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
154	2719325	1468800	-85.23	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
155	2694765	1468800	-92.12	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
156	2688032	1468800	167.19	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
157	2724670	1468800	11.286	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
158	2744431	1468800	77.481	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
159	2701813	1468800	-72.19	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
160	2579004	1468800	-97.649	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
161	2659657	1468800	84.54	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
162	2706281	1468800	-87.582	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
163	2734081	1468800	-79.796	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
164	2621994	1468800	-83.615	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
165	2764236	1468800	0.674	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
166	2746932	1468800	-4.825	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
167	2743850	1468800	99.109	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
168	2744466	1468800	-77.948	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
169	2743794	1468800	45.619	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
170	2744385	1468800	-96.297	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
171	2680135	1468800	174.627	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
172	2744152	1468800	-93.326	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
173	2545141	1468800	-93.549	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
174	2705994	1468800	92.974	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
175	2721905	1468800	5.596	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
176	2731233	1468800	172.064	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
177	2658013	1468800	-174.526	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
178	2694166	1468800	-87.733	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
179	2660205	1468800	77.278	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
180	2701271	1468800	-85.151	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
181	2746634	1468800	0.966	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
182	2628924	1468800	-1.765	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
183	2752020	1468800	-83.92	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
184	2764042	1468800	-85.576	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
185	2730065	1468800	-160.913	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
186	2739925	1468800	-7.411	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
187	2731877	1468800	-46.85	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
188	2681092	1468800	173.774	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
189	2693431	1468800	-89.773	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
190	2732381	1468800	87.614	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
191	2642389	1468800	166.944	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
192	2637706	1468800	-92.933	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
193	2609880	1468800	-2.695	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
194	2724066	1468800	172.876	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BS
195	2702585	1468800	-88.918	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BS
