tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2376059	1468800	-81.148	0	0	NA	NA	N	0	0	0	0	alive	queen	R2BS
2	2718838	1468800	-175.004	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
3	2757844	1468800	-12.249	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
4	2742811	1468800	18.346	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
5	2641730	1468800	97.487	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
6	2637731	1468800	100.578	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
7	2509878	1468800	-5.014	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
8	2713433	1468800	168.402	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
9	2704191	1468800	83.093	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
10	2693747	1468800	-87.484	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
11	2746433	1468800	-0.545	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
12	2640980	1468800	-163.664	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
13	2730384	1468800	-129.491	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
14	2683093	1468800	-18.013	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
15	2609602	1468800	-80.176	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
16	2653514	1468800	-175.492	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
17	2712389	1468800	-88.279	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
18	2612300	1468800	5.521	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
19	2476607	1468800	-81.953	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
20	2733914	1468800	177.696	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
21	2734497	1468800	-177.356	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
22	2650849	1468800	175.655	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
23	2742840	1468800	84.073	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
24	2734744	1468800	-163.566	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
25	2723062	1468800	90.246	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
26	2700159	1468800	-93.934	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
27	2661324	1468800	-63.014	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
28	2675674	1468800	7.221	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
29	2734943	1468800	-96.909	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
30	2732828	1468800	-60.171	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
31	2511751	1468800	0.535	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
32	2310556	1468800	90.08	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
33	2684821	1468800	-80.527	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
34	2675817	1468800	3.304	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
35	2612710	1468800	179.886	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BS
36	2715696	1468800	-3.294	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
37	2455903	1468800	86.193	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
38	2641718	1468800	84.895	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BS
