tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2578065	1468800	-84.872	0	0	NA	NA	N	0	0	0	0	alive	queen	R3SS
2	2618317	1468800	-178.981	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
3	2362610	1468800	91.575	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
4	2671264	1468800	91.397	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
5	2629499	1468800	93.821	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
6	2651202	1468800	-92.364	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
7	2576359	1468800	3.41	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
8	2584831	1468800	172.369	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
9	2320924	1468800	-4.542	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
10	2655835	1468800	84.037	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
11	2687605	1468800	-4.075	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
12	2523046	1468800	93.338	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
13	1040692	1468800	-89.637	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
14	2660592	1468800	-7.098	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
15	2685513	1468800	-108.484	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
16	2488467	1468800	60.194	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
17	2654326	1468800	-86.249	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
18	2529277	1468800	-109.797	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
19	2310446	1468800	-3.808	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
20	2567911	1468800	-86.412	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
21	2266601	1468800	-85.993	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
22	2669264	1468800	-106.882	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
23	2621581	1468800	-179.604	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
24	2427542	1468800	88.574	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
26	2562541	1468800	-172.081	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
27	2480599	1468800	84.943	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
28	2452196	1468800	-92.119	0	0	NA	NA	N	0	0	0	0	alive	nurse	R3SS
29	2596086	1468800	-6.853	0	0	NA	NA	N	0	0	0	0	alive	forager	R3SS
