tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2191763	1468800	92.138	0	0	NA	NA	N	0	0	0	0	alive	queen	R5BP
2	2620675	1468800	160.892	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
3	2678744	1468800	-108.555	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
4	2716000	1468800	159.032	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
5	2677469	1468800	-175.173	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
6	2689848	1468800	-5.529	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
7	2694883	1468800	92.14	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
8	2718706	1468800	-0.784	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
9	2682290	1468800	175.23	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
10	2677390	1468800	-85.842	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
11	2697795	1468800	14.471	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
12	2632314	1468800	88.535	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
13	2714409	1468800	81.133	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
14	2708132	1468800	-85.152	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
15	2659109	1468800	67.558	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
16	2572004	1468800	95.066	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
17	2653529	1468800	-5.895	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
18	2708283	1468800	-10.796	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
19	2718928	1468800	92.995	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
20	2658060	1468800	84.916	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
21	2707998	1468800	3.744	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
22	2642573	1468800	-92.712	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
23	2699839	1468800	175.578	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
24	2670049	1468800	-175.502	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
25	2734687	1468800	4.9	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
26	2658729	1468800	-21.868	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
27	2704544	1468800	91.214	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
28	2660364	1468800	-174.88	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
29	2648972	1468800	76.544	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
30	2687263	1468800	90.514	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
31	2711111	1468800	174.369	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
32	2706387	1468800	-78.139	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
33	2734505	1468800	-84.842	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
34	2683000	1468800	178.94	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
35	2585618	1468800	-112.884	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
36	2627011	1468800	95.039	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
37	2636928	1468800	16.473	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
38	2648697	1468800	-3.182	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
39	2663885	1468800	177.379	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
40	2641356	1468800	86.669	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
41	2571663	1468800	4.829	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
42	2685399	1468800	-8.374	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
43	2709374	1468800	93.785	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
44	2557208	1468800	-90.993	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
45	2627173	1468800	-2.346	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
46	2709096	1468800	20.57	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
47	2703297	1468800	-90.806	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
48	2723453	1468800	-84.835	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
49	2716405	1468800	8.422	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
50	2686897	1468800	-83.239	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
51	2704202	1468800	4.336	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
52	2714617	1468800	101.678	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
53	2715849	1468800	-89.945	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
54	2649306	1468800	89.222	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
56	2695556	1468800	77.428	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
57	2645900	1468800	9.177	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
58	2692469	1468800	-10.751	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
59	2718604	1468800	98.957	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
60	2659145	1468800	87.64	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
61	2692392	1468800	-178.71	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
63	2682404	1468800	92.677	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
64	2713986	1468800	-179.413	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
65	2673367	1468800	-177.071	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
66	2593413	1468800	-6.885	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
68	2616212	1468800	178.861	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
69	2688919	1468800	-82.592	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
70	2635574	1468800	13.16	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
71	2721766	1468800	83.383	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
72	2574550	1468800	173.821	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
73	2703997	1468800	97.041	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
74	2713912	1468800	84.763	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
75	2662531	1468800	-5.438	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
76	292560	1468800	20.705	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
77	2644024	1468800	97.562	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
78	2729740	1468800	155.058	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
79	2663280	1468800	179.272	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
80	2596530	1468800	85.095	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
81	2726815	1468800	89.207	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
83	2728357	1468800	1.471	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
84	2712897	1468800	166.181	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
85	2721189	1468800	7.858	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
86	2688533	1468800	80.851	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
87	2733190	1468800	-87.147	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
88	2673334	1468800	63.388	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
89	2700334	1468800	82.915	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
90	2657954	1468800	93.266	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
91	2709407	1468800	-3.059	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
92	2719266	1468800	176.835	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
93	2720256	1468800	3.084	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
94	2690057	1468800	-105.148	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
95	2715770	1468800	93.063	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
96	2728439	1468800	89.398	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
97	2718829	1468800	-86.951	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
99	2678043	1468800	20.819	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
100	2705257	1468800	87.155	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
101	2598096	1468800	138.541	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
102	2716891	1468800	96.485	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
103	2698919	1468800	-17.068	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
104	2549004	1468800	-7.496	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
105	2647924	1468800	172.91	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
106	2612754	1468800	-173.34	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
107	2673240	1468800	108.007	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
108	2739991	1468800	6.061	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
109	2698709	1468800	78.281	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
110	2731425	1468800	167.342	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
111	2669438	1468800	91.302	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
112	2728037	1468800	82.043	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
113	2735732	1468800	179.02	0	0	NA	NA	N	0	0	0	0	alive	forager	R5BP
114	2666278	1468800	-4.001	0	0	NA	NA	N	0	0	0	0	alive	nurse	R5BP
