tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
30	2678163	1468800	-77.123	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
31	2580110	1468800	90.366	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
32	2507220	1468800	-179.022	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
33	2637995	1468800	-82.799	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
34	2593527	1468800	-2.257	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
35	2671170	1468800	-2.49	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
36	2592268	1468800	-95.117	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
37	2663778	1468800	79.903	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
38	2597371	1468800	2.904	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
39	2693629	1468800	176.748	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
40	2691948	1468800	7.757	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
41	2664744	1468800	-85.872	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
42	2454344	1468800	176.864	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
43	2688796	1468800	-99.737	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
44	2673328	1468800	-9.288	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
45	2649820	1468800	-82.924	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
46	2668460	1468800	-73.651	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
47	2654590	1468800	173.857	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
48	2638691	1468800	-8.431	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
49	2623950	1468800	5.152	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
50	2616392	1468800	84.973	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
51	2552549	1468800	5.555	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
52	2661834	1468800	-12.153	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
53	2597759	1468800	177.227	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
54	2637235	1468800	76.001	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
56	2540466	1468800	-88.722	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
57	2685302	1468800	66.692	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
58	2707968	1468800	1.352	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
59	2590393	1468800	76.43	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
60	2655351	1468800	-92.105	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
61	2674037	1468800	2.139	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
62	2619358	1468800	3.324	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
63	2640930	1468800	87.525	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
64	2699094	1468800	-1.525	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
65	2650703	1468800	-95.111	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
66	2494933	1468800	-4.714	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
67	2631567	1468800	79.306	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
68	2612820	1468800	-9.478	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
69	2629922	1468800	-154.251	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
70	2664472	1468800	-114.545	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
71	2532469	1468800	171.298	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
72	2646507	1468800	-120.601	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
73	2706870	1468800	73.341	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
74	2699438	1468800	94.535	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
75	2689251	1468800	-24.408	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
76	2593955	1468800	77.546	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
77	2599661	1468800	3.238	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
78	2542365	1468800	-101.391	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
79	2700629	1468800	-93.615	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
80	2616912	1468800	-9.796	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
81	2593131	1468800	-83.884	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
82	2596860	1468800	178.27	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
83	2511940	1468800	90.191	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
84	2691518	1468800	-97.929	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
85	2695070	1468800	-167.781	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
86	2524416	1468800	177.38	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
87	2338346	1468800	-173.825	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
88	2691959	1468800	-89.594	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
89	2608799	1468800	-157.813	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
90	2634104	1468800	-157.369	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
91	2630141	1468800	84.933	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
92	2657008	1468800	1.152	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
93	2515646	1468800	0.152	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
94	2673252	1468800	-91.523	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
95	2686269	1468800	-3.814	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
96	2638740	1468800	171.788	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
97	2617269	1468800	79.86	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
98	2640509	1468800	175.795	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
99	2650952	1468800	-175.138	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
100	2682716	1468800	-87.096	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
101	2638636	1468800	-178.974	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
102	2580550	1468800	-98.55	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
103	2659354	1468800	-89.14	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
104	2699473	1468800	94.325	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
105	2519645	1468800	7.911	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
106	2654910	1468800	20.374	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
107	2696541	1468800	-178.158	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
108	2599057	1468800	68.037	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
109	2667443	1468800	-98.348	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
110	2634044	1468800	170.487	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
111	2685751	1468800	-1.894	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
112	2651807	1468800	-90.604	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
113	2497842	1468800	3.64	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
114	2622392	1468800	91.995	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
115	2605670	1468800	65.396	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
116	2622935	1468800	48.655	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
117	2636150	1468800	-88.357	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
118	2661776	1468800	-165.682	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
119	2588768	1468800	-87.659	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
120	2609040	1468800	-1.535	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
121	2445372	1468800	-81.239	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
122	2596496	1468800	10.126	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
123	2683601	1468800	8.594	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
124	2537982	1468800	15.052	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
125	2638407	1468800	89.642	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
126	2586957	1468800	-3.115	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
127	2643135	1468800	179.898	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
128	2598826	1468800	22.965	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
129	2636180	1468800	93.795	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
130	2632398	1468800	-92.579	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
131	2610216	1468800	110.523	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
132	2620494	1468800	15.003	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
133	2668472	1468800	176.866	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
134	2645369	1468800	0.203	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
135	2697876	1468800	12.057	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
136	2566326	1468800	168.629	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
137	2660973	1468800	14.217	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
139	2682523	1468800	-95.321	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
140	2664468	1468800	179.814	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
141	2673448	1468800	1.061	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
142	2569672	1468800	-16.176	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
143	2529085	1468800	-91.9	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
144	2621522	1468800	159.331	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
145	2617139	1468800	-80.055	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
146	2709867	1468800	3.045	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
147	2583588	1468800	-2	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
148	2614182	1468800	-83.027	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
149	2680384	1468800	-8.492	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
150	2651251	1468800	-6.351	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
151	2653683	1468800	-82.287	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
152	2688557	1468800	177.856	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
153	2679804	1468800	-4.144	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
154	2619095	1468800	78.023	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
155	2588650	1468800	89.861	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
156	2606627	1468800	177.907	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
157	2344247	1468800	-166.829	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
158	2396588	1468800	-71.277	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
159	2679933	1468800	3.724	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
160	2671015	1468800	83.332	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
161	2637315	1468800	176.931	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
162	2658570	1468800	-170.482	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
163	2669417	1468800	-92.927	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
164	2639360	1468800	-168.501	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
165	2647854	1468800	-95.862	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
166	2553929	1468800	-96.434	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
167	2584033	1468800	-174.616	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
168	2649384	1468800	-176.742	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
169	2519211	1468800	85.713	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
171	2477883	1468800	81.405	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
172	2676038	1468800	178.642	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
173	2644289	1468800	-79.408	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
174	2651206	1468800	-0.273	0	0	NA	NA	N	0	0	0	0	alive	forager	R11BP
175	2704706	1468800	80.994	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
176	2556121	1468800	-95.244	0	0	NA	NA	N	0	0	0	0	alive	nurse	R11BP
