tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
1	2701608	1468800	-164.992	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
2	2725942	1468800	3.68	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
3	2700424	1468800	177.528	0	0	NA	NA	N	0	0	0	0	alive	queen	R2BP
4	2751068	1468800	103.011	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
5	2736141	1468800	-98.749	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
6	2624175	1468800	-84.505	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
7	2675509	1468800	11.713	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
8	2642352	1468800	-171.306	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
9	2480293	1468800	174.687	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
10	2748439	1468800	171.727	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
11	2528714	1468800	-85.062	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
12	2717440	1468800	8.756	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
13	2706561	1468800	-178.221	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
14	2650158	1468800	9.876	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
15	2574391	1468800	89.645	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
16	2653607	1468800	-170.24	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
18	2715520	1468800	178.359	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
19	2668458	1468800	177.804	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
21	2722070	1468800	168.481	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
22	2717660	1468800	-78.188	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
23	2714457	1468800	-173.86	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
24	2549450	1468800	-96.278	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
25	2629580	1468800	-84.16	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
26	2758073	1468800	-3.825	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
27	2693143	1468800	-99.375	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
28	2700872	1468800	-174.657	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
29	2726740	1468800	173.893	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
30	2659348	1468800	80.24	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
31	2739494	1468800	-12.875	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
32	2662057	1468800	-82.757	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
33	2670362	1468800	-0.8	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
35	1672148	1468800	171.992	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
36	2594103	1468800	-101.31	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
37	2712338	1468800	59.632	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
38	2682464	1468800	104.78	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
39	2725874	1468800	-175.659	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
40	2708553	1468800	-158.555	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
41	2640106	1468800	153.831	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
42	2584479	1468800	9.496	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
43	2617166	1468800	85.98	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
44	2633763	1468800	90.642	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
45	2224770	1468800	9.364	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
46	2751111	1468800	172.803	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
47	2729222	1468800	-70.988	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
48	2683208	1468800	79.246	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
49	2610463	1468800	-6.784	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
50	2618593	1468800	-175.885	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
52	2701890	1468800	13.981	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
53	2431517	1468800	86.936	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
54	2686127	1468800	-97.854	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
55	2763237	1468800	101.17	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
57	2405236	1468800	5.464	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
58	2524763	1468800	93.925	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
60	2689756	1468800	-10.566	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
61	2694306	1468800	106.032	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
62	2260142	1468800	88.97	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
63	2720025	1468800	165.568	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
64	2716195	1468800	176.702	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
65	2423416	1468800	91.215	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
66	2574734	1468800	89.388	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
67	2065247	1468800	84.511	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
68	2677310	1468800	-98.247	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
69	2357003	1468800	172.379	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
70	2716695	1468800	-90.633	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
71	2615891	1468800	91.627	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
72	2663993	1468800	3.671	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
73	2342852	1468800	-176.806	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
74	2695882	1468800	100.763	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
75	2657976	1468800	-4.13	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
76	2733271	1468800	11.674	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
77	2714790	1468800	76.699	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
78	2569264	1468800	90.699	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
79	2705995	1468800	-84.584	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
81	2740968	1468800	-19.125	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
82	2720188	1468800	-171.048	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
84	2310175	1468800	15.343	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
85	2677727	1468800	-85.588	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
86	2649767	1468800	3.652	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
87	2629297	1468800	10.632	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
88	2637139	1468800	86.201	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
89	2702328	1468800	-171.679	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
90	2626627	1468800	-3.95	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
91	2525615	1468800	3.253	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
92	2619863	1468800	-160.256	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
93	2631769	1468800	58.037	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
94	2684797	1468800	176.083	0	0	NA	NA	N	0	0	0	0	alive	forager	R2BP
95	2694834	1468800	0.259	0	0	NA	NA	N	0	0	0	0	alive	nurse	R2BP
