"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
67,114,2021-08-03 07:47:06,2021-08-03 07:47:10,2071,2105,1,"1-2,2-2",590.516724284368,2599.40206330753,-2.84635144530366,466.576590376272,2662.59097009462,2.33928457840066,"1","1",29,"ant_67","ant_114","67_114",2021-08-03 07:47:06,2021-08-03 07:47:10,1627976826.658,1627976830.908,2071,2105,4.375,181,"ant_67","ant_114",1,"whole_experiment","REP14/R14BP"
29,56,2021-08-03 07:47:51,2021-08-03 07:48:10,2429,2580,1,"2-1,2-2",3353.63914239915,3149.17908165989,-0.696142120439171,3234.56471780512,3213.502936572,-0.844018378472343,"1","1",149,"ant_29","ant_56","29_56",2021-08-03 07:47:51,2021-08-03 07:48:10,1627976871.409,1627976890.283,2429,2580,18.9990000724792,247,"ant_56","ant_29",1,"whole_experiment","REP14/R14BP"
66,114,2021-08-03 07:48:57,2021-08-03 07:49:05,2958,3022,1,"1-1,1-2,2-1,2-2",2778.26010244369,4450.8534842588,2.24924643217066,2655.36872878859,4485.7607872189,0.51112972968583,"1","1",65,"ant_66","ant_114","66_114",2021-08-03 07:48:57,2021-08-03 07:49:05,1627976937.534,1627976945.534,2958,3022,8.125,307,"ant_66","ant_114",1,"whole_experiment","REP14/R14BP"
13,46,2021-08-03 07:52:18,2021-08-03 07:52:27,4568,4634,1,"1-2,2-2",3198.46374379694,2115.53784162819,2.14676143263834,3216.54624774028,2209.20849793904,2.06371955293321,"1","1",30,"ant_13","ant_46","13_46",2021-08-03 07:52:18,2021-08-03 07:52:27,1627977138.785,1627977147.035,4568,4634,8.375,446,"ant_46","ant_13",1,"whole_experiment","REP14/R14BP"
33,109,2021-08-03 07:55:29,2021-08-03 07:55:32,6097,6119,1,"1-1,1-2,2-1,2-2",1257.97788181829,3170.18059153886,1.74048940781915,1211.53199500788,3303.0930558853,-1.81996912923932,"1","1",23,"ant_33","ant_109","33_109",2021-08-03 07:55:29,2021-08-03 07:55:32,1627977329.912,1627977332.661,6097,6119,2.87400007247925,545,"ant_33","ant_109",1,"whole_experiment","REP14/R14BP"
82,118,2021-08-03 07:56:03,2021-08-03 07:56:13,6366,6446,1,"2-1,2-2",1179.49022995031,4043.18648524479,1.16089438977604,1283.27914023082,4007.6052382663,1.99026485897665,"1","1",37,"ant_82","ant_118","82_118",2021-08-03 07:56:03,2021-08-03 07:56:13,1627977363.536,1627977373.537,6366,6446,10.1259999275208,563,"ant_118","ant_82",1,"whole_experiment","REP14/R14BP"
33,68,2021-08-03 07:56:47,2021-08-03 07:56:55,6720,6784,1,"1-2,2-2",258.575178075787,2463.14170105543,-2.59142273716431,168.685365810255,2391.46413727885,2.38925407589639,"1","1",51,"ant_33","ant_68","33_68",2021-08-03 07:56:47,2021-08-03 07:56:55,1627977407.787,1627977415.787,6720,6784,8.125,586,"ant_33","ant_68",1,"whole_experiment","REP14/R14BP"
46,51,2021-08-03 07:58:37,2021-08-03 07:58:39,7599,7615,1,"1-1,1-2,2-1,2-2",6629.96867628323,4628.52669513235,-0.0212731350001104,6731.52148245263,4697.84903589303,-1.21611523495247,"2","2",16,"ant_46","ant_51","46_51",2021-08-03 07:58:37,2021-08-03 07:58:39,1627977517.662,1627977519.662,7599,7615,2.125,646,"ant_46","ant_51",1,"whole_experiment","REP14/R14BP"
33,53,2021-08-03 07:58:42,2021-08-03 07:58:46,7635,7671,1,"2-1,2-2",2472.54640674476,4109.32583113353,-2.96043774439243,2418.51958865217,4226.31237115011,-1.5107433022012,"1","1",19,"ant_33","ant_53","33_53",2021-08-03 07:58:42,2021-08-03 07:58:46,1627977522.162,1627977526.663,7635,7671,4.62600016593933,651,"ant_33","ant_53",1,"whole_experiment","REP14/R14BP"
80,101,2021-08-03 07:58:49,2021-08-03 07:58:53,7690,7727,1,"1-1,1-2,2-1,2-2",2653.82437287677,3394.1696912601,1.96344154308468,2552.47293062324,3510.56164210567,-0.223609358293316,"1","1",7,"ant_80","ant_101","80_101",2021-08-03 07:58:49,2021-08-03 07:58:53,1627977529.038,1627977533.663,7690,7727,4.75,656,"ant_101","ant_80",1,"whole_experiment","REP14/R14BP"
