"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
23,24,2021-08-03 07:47:33,2021-08-03 07:47:36,2329,2350,1,"1-2,2-2",3339.70100707948,2437.23639138908,2.74206886641982,3328.82084827633,2546.38990648122,1.35165038407889,"1","1",17,"ant_23","ant_24","23_24",2021-08-03 07:47:33,2021-08-03 07:47:36,1627976853.565,1627976856.19,2329,2350,2.75,93,"ant_24","ant_23",1,"whole_experiment","REP14/R14SP"
13,24,2021-08-03 07:49:29,2021-08-03 07:49:43,3255,3367,1,"2-1,2-2",3534.72834926775,3042.47306833988,-1.03660201434307,3438.40743683585,3159.56632016445,-0.677678775625222,"1","1",110,"ant_13","ant_24","13_24",2021-08-03 07:49:29,2021-08-03 07:49:43,1627976969.316,1627976983.316,3255,3367,14.125,133,"ant_24","ant_13",1,"whole_experiment","REP14/R14SP"
11,20,2021-08-03 07:57:56,2021-08-03 07:57:58,7313,7328,1,"2-1,2-2",3296.70142464088,2562.38391133309,-0.682050940770799,3239.55472137262,2706.72340591582,-1.53494812304593,"1","1",16,"ant_11","ant_20","11_20",2021-08-03 07:57:56,2021-08-03 07:57:58,1627977476.572,1627977478.447,7313,7328,2,273,"ant_20","ant_11",1,"whole_experiment","REP14/R14SP"
6,12,2021-08-03 07:59:45,2021-08-03 07:59:47,8182,8200,1,"1-2,2-2",3455.80582895588,3229.78809642362,-1.19471171840554,3577.51217625001,3135.43045446456,-0.181588089395593,"1","1",17,"ant_6","ant_12","6_12",2021-08-03 07:59:45,2021-08-03 07:59:47,1627977585.198,1627977587.448,8182,8200,2.375,305,"ant_6","ant_12",1,"whole_experiment","REP14/R14SP"
7,24,2021-08-03 08:01:17,2021-08-03 08:01:21,8922,8951,1,"1-2,2-2",3396.39171856106,3065.89224876862,-0.239191451964242,3505.73553023136,3020.61887992277,0.408081426581453,"1","1",30,"ant_7","ant_24","7_24",2021-08-03 08:01:17,2021-08-03 08:01:21,1627977677.699,1627977681.324,8922,8951,3.75,325,"ant_7","ant_24",1,"whole_experiment","REP14/R14SP"
4,17,2021-08-03 08:07:11,2021-08-03 08:08:12,11755,12241,1,"1-1,1-2,2-1,2-2",2831.95911133391,2646.36549389546,-0.209512230402623,2930.49067085738,2589.05951883864,-2.16480257191949,"1","1",363,"ant_4","ant_17","4_17",2021-08-03 08:07:11,2021-08-03 08:08:12,1627978031.828,1627978092.579,11755,12241,60.8759999275208,366,"ant_4","ant_17",1,"whole_experiment","REP14/R14SP"
13,16,2021-08-03 08:10:11,2021-08-03 08:10:12,13192,13197,1,"2-1,2-2",3527.00164839564,3381.15773610311,2.21571809949747,3462.80254059054,3313.08249099062,-0.385722819516314,"1","1",6,"ant_13","ant_16","13_16",2021-08-03 08:10:11,2021-08-03 08:10:12,1627978211.455,1627978212.08,13192,13197,0.75,376,"ant_16","ant_13",1,"whole_experiment","REP14/R14SP"
13,27,2021-08-03 08:21:41,2021-08-03 08:21:44,18709,18740,1,"2-1,2-2",3379.57010271998,2830.55460685355,2.5387939451423,3475.8778359214,2894.35755620751,-3.06441445802647,"1","1",13,"ant_13","ant_27","13_27",2021-08-03 08:21:41,2021-08-03 08:21:44,1627978901.088,1627978904.963,18709,18740,4,600,"ant_27","ant_13",1,"whole_experiment","REP14/R14SP"
6,21,2021-08-03 08:26:40,2021-08-03 08:28:14,21103,21858,1,"1-2,2-2",3019.92717190773,3415.618794178,0.816138626406499,3099.33785280849,3506.38842554576,1.07517423217975,"1","1",579,"ant_6","ant_21","6_21",2021-08-03 08:26:40,2021-08-03 08:28:14,1627979200.341,1627979294.717,21103,21858,94.5009999275208,671,"ant_6","ant_21",1,"whole_experiment","REP14/R14SP"
4,11,2021-08-03 08:32:26,2021-08-03 08:33:04,23876,24175,1,"1-1,1-2,2-1,2-2",3342.85235273449,2650.52061747903,-1.79873496385376,3274.00343449706,2582.82645957134,0.142210154942654,"1","1",276,"ant_4","ant_11","4_11",2021-08-03 08:32:26,2021-08-03 08:33:04,1627979546.97,1627979584.345,23876,24175,37.5,737,"ant_4","ant_11",1,"whole_experiment","REP14/R14SP"
6,11,2021-08-03 08:33:34,2021-08-03 08:33:45,24414,24502,1,"1-2,2-2",3138.77414304216,2571.47268144343,0.426771110377779,3273.26886162198,2569.64259573455,0.030370389047976,"1","1",71,"ant_6","ant_11","6_11",2021-08-03 08:33:34,2021-08-03 08:33:45,1627979614.22,1627979625.22,24414,24502,11.125,743,"ant_6","ant_11",1,"whole_experiment","REP14/R14SP"
25,28,2021-08-03 08:36:28,2021-08-03 08:36:30,25810,25825,1,"1-2,2-2",3421.26953520692,3336.30499000934,-1.12170041427098,3454.30423650388,3194.15897705526,2.60643920522051,"1","1",14,"ant_25","ant_28","25_28",2021-08-03 08:36:28,2021-08-03 08:36:30,1627979788.722,1627979790.597,25810,25825,2,777,"ant_25","ant_28",1,"whole_experiment","REP14/R14SP"
5,19,2021-08-03 08:40:06,2021-08-03 08:40:20,27552,27661,1,"2-1,2-2",3518.67318849465,3395.79215051668,0.899620152516977,3521.90183354714,3257.07097512368,1.98997013612063,"1","1",24,"ant_5","ant_19","5_19",2021-08-03 08:40:06,2021-08-03 08:40:20,1627980006.475,1627980020.1,27552,27661,13.75,839,"ant_19","ant_5",1,"whole_experiment","REP14/R14SP"
19,24,2021-08-03 08:40:13,2021-08-03 08:41:13,27607,28086,1,"2-1,2-2",3579.05987916883,3251.1700749126,-1.27331035275656,3476.42432865027,3329.62688358872,-0.869310579276912,"1","1",94,"ant_19","ant_24","19_24",2021-08-03 08:40:13,2021-08-03 08:41:13,1627980013.35,1627980073.226,27607,28086,60.0010001659393,843,"ant_24","ant_19",1,"whole_experiment","REP14/R14SP"
11,12,2021-08-03 08:48:03,2021-08-03 08:48:21,31368,31510,1,"1-2,2-2",2839.79938099934,2681.96709994045,2.16756372799355,2749.36102389862,2784.3284876032,1.83761944810273,"1","1",87,"ant_11","ant_12","11_12",2021-08-03 08:48:03,2021-08-03 08:48:21,1627980483.48,1627980501.23,31368,31510,17.875,929,"ant_11","ant_12",1,"whole_experiment","REP14/R14SP"
8,10,2021-08-03 08:48:43,2021-08-03 08:49:54,31687,32260,1,"1-2,2-2",2484.0982376594,2695.68564930236,0.98732947892836,2557.55155078508,2791.47882824121,2.27635891698678,"1","1",233,"ant_8","ant_10","8_10",2021-08-03 08:48:43,2021-08-03 08:49:54,1627980523.355,1627980594.981,31687,32260,71.7509999275208,935,"ant_8","ant_10",1,"whole_experiment","REP14/R14SP"
