"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
24,141,2021-07-26 08:15:36,2021-07-26 08:15:46,12,96,1,"1-2,2-2",6969.24808933951,4680.01413908848,-0.340776141895142,7083.10551513044,4665.58694228783,-1.19228257215409,"2","2",66,"ant_24","ant_141","24_141",2021-07-26 08:15:36,2021-07-26 08:15:46,1627287336.466,1627287346.966,12,96,10.625,8,"ant_24","ant_141",1,"whole_experiment","REP13/R13BS"
59,74,2021-07-26 08:15:48,2021-07-26 08:15:57,111,179,1,"1-2,2-2",205.037500960246,2083.74298514051,-2.07836252488326,162.676412338735,1957.83100049075,-2.07614799672571,"1","1",37,"ant_59","ant_74","59_74",2021-07-26 08:15:48,2021-07-26 08:15:57,1627287348.841,1627287357.341,111,179,8.625,15,"ant_59","ant_74",1,"whole_experiment","REP13/R13BS"
15,176,2021-07-26 08:16:03,2021-07-26 08:16:03,226,229,1,"1-2,2-2",1339.24332567699,1722.1353363069,1.74971601343901,1250.36033229975,1803.97763967611,0.700520865725481,"1","1",4,"ant_15","ant_176","15_176",2021-07-26 08:16:03,2021-07-26 08:16:03,1627287363.216,1627287363.591,226,229,0.5,20,"ant_15","ant_176",1,"whole_experiment","REP13/R13BS"
38,166,2021-07-26 08:15:47,2021-07-26 08:16:13,101,312,1,"1-1,1-2,2-1,2-2",210.628230099009,3727.37646062662,1.99769032491568,204.683145780597,3718.24061727465,2.20592643350993,"1","1",96,"ant_38","ant_166","38_166",2021-07-26 08:15:47,2021-07-26 08:16:13,1627287347.591,1627287373.966,101,312,26.5,33,"ant_166","ant_38",1,"whole_experiment","REP13/R13BS"
51,98,2021-07-26 08:15:53,2021-07-26 08:16:22,147,380,1,"1-2,2-2",1520.01893912497,2879.80920782238,-1.58294545038079,1516.29503931585,2734.8697007883,-0.905585631240796,"1","1",87,"ant_51","ant_98","51_98",2021-07-26 08:15:53,2021-07-26 08:16:22,1627287353.341,1627287382.466,147,380,29.25,49,"ant_51","ant_98",1,"whole_experiment","REP13/R13BS"
90,131,2021-07-26 08:17:08,2021-07-26 08:17:10,749,764,1,"1-2,2-2",519.539530696414,1646.87539619913,-2.05401759743057,529.796051503531,1516.5368008896,2.92067116088073,"1","1",10,"ant_90","ant_131","90_131",2021-07-26 08:17:08,2021-07-26 08:17:10,1627287428.591,1627287430.466,749,764,2,93,"ant_131","ant_90",1,"whole_experiment","REP13/R13BS"
84,143,2021-07-26 08:17:10,2021-07-26 08:17:19,764,834,1,"1-2,2-2",1240.11089717585,3437.31720270151,2.33683775820188,1170.31603618614,3555.20857489558,-2.99542559585974,"1","1",14,"ant_84","ant_143","84_143",2021-07-26 08:17:10,2021-07-26 08:17:19,1627287430.466,1627287439.217,764,834,8.87599992752075,102,"ant_143","ant_84",1,"whole_experiment","REP13/R13BS"
66,87,2021-07-26 08:17:18,2021-07-26 08:17:22,831,859,1,"1-2,2-2",1721.09268513342,4403.58518610202,2.45548352471023,1660.66465269401,4520.28413358535,-2.35612990972472,"1","1",12,"ant_66","ant_87","66_87",2021-07-26 08:17:18,2021-07-26 08:17:22,1627287438.842,1627287442.342,831,859,3.625,107,"ant_66","ant_87",1,"whole_experiment","REP13/R13BS"
39,64,2021-07-26 08:17:40,2021-07-26 08:17:44,1005,1035,1,"1-2,2-2",2815.07645993374,2450.53907896453,1.36956385226417,2866.63193142696,2566.63913439492,2.36995419205726,"1","1",22,"ant_39","ant_64","39_64",2021-07-26 08:17:40,2021-07-26 08:17:44,1627287460.592,1627287464.342,1005,1035,3.875,120,"ant_64","ant_39",1,"whole_experiment","REP13/R13BS"
110,168,2021-07-26 08:17:07,2021-07-26 08:17:50,737,1083,1,"1-1,1-2,2-1,2-2",3139.22326755144,2043.38787546631,2.17961250306141,3241.67003111239,1951.68678038075,2.64084585229514,"1","1",258,"ant_110","ant_168","110_168",2021-07-26 08:17:07,2021-07-26 08:17:50,1627287427.091,1627287470.342,737,1083,43.3759999275208,128,"ant_168","ant_110",1,"whole_experiment","REP13/R13BS"
