"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
3,167,2021-07-19 08:47:47,2021-07-19 08:47:54,97,151,1,"1-2,2-2",2373.9670760941,1865.90000689169,1.15985102359048,2487.63311235131,1969.89825736751,-0.101194888474796,"1","1",37,"ant_3","ant_167","3_167",2021-07-19 08:47:47,2021-07-19 08:47:54,1626684467.508,1626684474.258,97,151,6.875,24,"ant_3","ant_167",1,"whole_experiment","REP12/R12BS"
13,156,2021-07-19 08:48:11,2021-07-19 08:48:11,286,290,1,"1-2,2-1,2-2",3583.89578365442,3536.90061306867,-0.544354704176975,3584.63017933205,3394.84378345923,1.11044531410949,"1","1",5,"ant_13","ant_156","13_156",2021-07-19 08:48:11,2021-07-19 08:48:11,1626684491.132,1626684491.632,286,290,0.625,42,"ant_156","ant_13",1,"whole_experiment","REP12/R12BS"
103,160,2021-07-19 08:50:50,2021-07-19 08:50:52,1562,1574,1,"1-2,2-2",3371.89720476556,2425.00110512093,0.0890269512808008,3390.46066111457,2340.25235659491,-2.67169889546167,"1","1",13,"ant_103","ant_160","103_160",2021-07-19 08:50:50,2021-07-19 08:50:52,1626684650.634,1626684652.134,1562,1574,1.625,286,"ant_103","ant_160",1,"whole_experiment","REP12/R12BS"
3,33,2021-07-19 08:53:58,2021-07-19 08:54:02,3064,3098,1,"1-2,2-2",807.634032923106,2692.53863692913,0.781461675637882,908.358300409481,2747.63974501354,1.89195930680722,"1","1",29,"ant_3","ant_33","3_33",2021-07-19 08:53:58,2021-07-19 08:54:02,1626684838.386,1626684842.637,3064,3098,4.37600016593933,498,"ant_3","ant_33",1,"whole_experiment","REP12/R12BS"
124,190,2021-07-19 08:54:05,2021-07-19 08:54:07,3123,3139,1,"1-2,2-2",6920.08801632976,4735.95569633977,0.446797514582016,7053.63938630231,4756.61363182028,-0.847687984776816,"2","2",17,"ant_124","ant_190","124_190",2021-07-19 08:54:05,2021-07-19 08:54:07,1626684845.761,1626684847.761,3123,3139,2.125,505,"ant_124","ant_190",1,"whole_experiment","REP12/R12BS"
60,125,2021-07-19 08:55:17,2021-07-19 08:55:19,3698,3713,1,"1-1,1-2,2-1,2-2",3128.30184782159,3955.26235737484,0.524917396128964,3164.97702053113,4081.54146501096,-0.751382035173853,"1","1",8,"ant_60","ant_125","60_125",2021-07-19 08:55:17,2021-07-19 08:55:19,1626684917.637,1626684919.513,3698,3713,2.00099992752075,603,"ant_125","ant_60",1,"whole_experiment","REP12/R12BS"
31,71,2021-07-19 08:56:15,2021-07-19 08:56:19,4159,4191,1,"1-1,1-2,2-1,2-2",2410.34630769031,3099.72069561574,2.089886489876,2295.83845624888,3183.76843856638,0.0643890276136177,"1","1",28,"ant_31","ant_71","31_71",2021-07-19 08:56:15,2021-07-19 08:56:19,1626684975.263,1626684979.263,4159,4191,4.125,686,"ant_71","ant_31",1,"whole_experiment","REP12/R12BS"
168,177,2021-07-19 08:56:23,2021-07-19 08:56:24,4227,4236,1,"2-1,2-2",1349.1001812055,3201.66800208968,-0.0837804341099966,1231.55058721251,3257.8755647049,-1.41085278702765,"1","1",10,"ant_168","ant_177","168_177",2021-07-19 08:56:23,2021-07-19 08:56:24,1626684983.763,1626684984.888,4227,4236,1.25,701,"ant_177","ant_168",1,"whole_experiment","REP12/R12BS"
52,115,2021-07-19 08:56:24,2021-07-19 08:56:28,4231,4261,1,"1-1,1-2,2-1,2-2",3052.31462387885,3654.90316815326,1.99870730254236,3083.62669141345,3795.98465887557,-2.53171212330342,"1","1",29,"ant_52","ant_115","52_115",2021-07-19 08:56:24,2021-07-19 08:56:28,1626684984.263,1626684988.013,4231,4261,3.875,707,"ant_115","ant_52",1,"whole_experiment","REP12/R12BS"
193,194,2021-07-19 08:55:56,2021-07-19 08:56:29,4007,4273,1,"1-2,2-2",3144.77710062974,2803.24512287455,0.32750346463039,3255.86641326421,2874.94626975995,1.50259694305817,"1","1",126,"ant_193","ant_194","193_194",2021-07-19 08:55:56,2021-07-19 08:56:29,1626684956.263,1626684989.513,4007,4273,33.375,709,"ant_193","ant_194",1,"whole_experiment","REP12/R12BS"
