"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
3,150,2021-08-02 07:59:28,2021-08-02 07:59:29,725,733,1,"1-2,2-2",1941.33127504545,3811.2592734374,-1.11888037424958,1997.70268942362,3692.86918757561,-2.46559960473511,"1","1",7,"ant_3","ant_150","3_150",2021-08-02 07:59:28,2021-08-02 07:59:29,1627891168.936,1627891169.936,725,733,1.125,126,"ant_3","ant_150",1,"whole_experiment","REP14/R14BS"
3,76,2021-08-02 07:59:35,2021-08-02 07:59:42,780,836,1,"1-1,1-2,2-1,2-2",1909.95423902125,3863.16907894175,0.718941762679455,1974.57301239778,3996.410713609,-1.29882116326174,"1","1",42,"ant_3","ant_76","3_76",2021-08-02 07:59:35,2021-08-02 07:59:42,1627891175.812,1627891182.812,780,836,7.125,138,"ant_3","ant_76",1,"whole_experiment","REP14/R14BS"
51,55,2021-08-02 07:59:45,2021-08-02 07:59:46,859,866,1,"2-1,2-2",3209.22918534767,3346.99766481207,-2.29887560969363,3285.72354463989,3246.46079112436,2.81655521625695,"1","1",8,"ant_51","ant_55","51_55",2021-08-02 07:59:45,2021-08-02 07:59:46,1627891185.687,1627891186.562,859,866,1,142,"ant_55","ant_51",1,"whole_experiment","REP14/R14BS"
105,134,2021-08-02 08:00:02,2021-08-02 08:00:08,992,1043,1,"1-2,2-2",3052.85741124414,3299.62720424826,2.95203955110576,2950.54311232378,3349.18906660425,-2.67661562714701,"1","1",51,"ant_105","ant_134","105_134",2021-08-02 08:00:02,2021-08-02 08:00:08,1627891202.312,1627891208.687,992,1043,6.5,168,"ant_105","ant_134",1,"whole_experiment","REP14/R14BS"
3,67,2021-08-02 08:03:37,2021-08-02 08:03:39,2716,2732,1,"1-2,2-2",1770.29292328457,4006.2527351941,2.70710792441972,1709.70800773522,4113.44827515324,-2.43385828716814,"1","1",17,"ant_3","ant_67","3_67",2021-08-02 08:03:37,2021-08-02 08:03:39,1627891417.814,1627891419.814,2716,2732,2.125,344,"ant_67","ant_3",1,"whole_experiment","REP14/R14BS"
134,135,2021-08-02 08:04:12,2021-08-02 08:04:16,2993,3026,1,"2-1,2-2",2410.70225721829,3603.75899155203,1.92804540126487,2384.44974904566,3476.05642768528,1.60041623179247,"1","1",32,"ant_134","ant_135","134_135",2021-08-02 08:04:12,2021-08-02 08:04:16,1627891452.44,1627891456.564,2993,3026,4.24899983406067,370,"ant_135","ant_134",1,"whole_experiment","REP14/R14BS"
41,77,2021-08-02 08:06:00,2021-08-02 08:06:17,3854,3996,1,"1-2,2-2",6585.03536513739,4482.17248402685,0.574389611359083,6671.08495436735,4464.58605109945,0.889188036195709,"2","2",50,"ant_41","ant_77","41_77",2021-08-02 08:06:00,2021-08-02 08:06:17,1627891560.066,1627891577.816,3854,3996,17.875,458,"ant_77","ant_41",1,"whole_experiment","REP14/R14BS"
66,98,2021-08-02 08:07:15,2021-08-02 08:07:20,4461,4498,1,"1-1,1-2,2-1,2-2",1586.33405794217,4284.49566737602,2.79778712261058,1477.98339632692,4209.16381022772,0.620537844949972,"1","1",36,"ant_66","ant_98","66_98",2021-08-02 08:07:15,2021-08-02 08:07:20,1627891635.942,1627891640.566,4461,4498,4.74900007247925,510,"ant_66","ant_98",1,"whole_experiment","REP14/R14BS"
39,132,2021-08-02 08:09:50,2021-08-02 08:09:51,5696,5708,1,"2-1,2-2",3390.80854707536,2682.44580415758,-2.67549190558386,3504.40766585652,2779.60318470083,-1.84558367138711,"1","1",13,"ant_39","ant_132","39_132",2021-08-02 08:09:50,2021-08-02 08:09:51,1627891790.318,1627891791.819,5696,5708,1.62599992752075,697,"ant_132","ant_39",1,"whole_experiment","REP14/R14BS"
10,151,2021-08-02 08:10:10,2021-08-02 08:10:11,5857,5865,1,"1-1,1-2,2-1,2-2",1055.9881934548,2584.49592464677,-1.22483347064606,1191.9783617824,2534.46284654733,-2.9707201631523,"1","1",9,"ant_10","ant_151","10_151",2021-08-02 08:10:10,2021-08-02 08:10:11,1627891810.443,1627891811.443,5857,5865,1.125,731,"ant_10","ant_151",1,"whole_experiment","REP14/R14BS"
