"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
14,30,2021-05-24 08:01:23,2021-05-24 08:01:29,85,136,1,"2-1,2-2",2999.54552709327,4195.7909232471,1.10251430201547,2905.07465427191,4103.22176829956,1.40762116011877,"1","1",49,"ant_14","ant_30","14_30",2021-05-24 08:01:23,2021-05-24 08:01:29,1621843283.461,1621843289.836,85,136,6.5,33,"ant_30","ant_14",1,"whole_experiment","REP11/R11BP"
31,167,2021-05-24 08:01:55,2021-05-24 08:01:59,343,371,1,"2-1,2-2",3395.08095131103,2646.02147593996,0.597444141691834,3286.74582944852,2531.24277417503,0.403564016124259,"1","1",18,"ant_31","ant_167","31_167",2021-05-24 08:01:55,2021-05-24 08:01:59,1621843315.711,1621843319.211,343,371,3.625,92,"ant_167","ant_31",1,"whole_experiment","REP11/R11BP"
32,153,2021-05-24 08:03:12,2021-05-24 08:03:13,959,963,1,"2-1,2-2",3596.18479601255,2970.18886543654,-2.21276886000655,3506.57277910183,3048.7778624719,-1.20685432195214,"1","1",5,"ant_32","ant_153","32_153",2021-05-24 08:03:12,2021-05-24 08:03:13,1621843392.712,1621843393.212,959,963,0.625,197,"ant_153","ant_32",1,"whole_experiment","REP11/R11BP"
19,32,2021-05-24 08:03:03,2021-05-24 08:03:14,886,973,1,"2-1,2-2",3465.71352642237,2865.19278453744,-2.09084854587889,3586.51715513251,2957.53564796757,-2.26212888989663,"1","1",88,"ant_19","ant_32","19_32",2021-05-24 08:03:03,2021-05-24 08:03:14,1621843383.587,1621843394.462,886,973,11,200,"ant_32","ant_19",1,"whole_experiment","REP11/R11BP"
131,173,2021-05-24 08:04:20,2021-05-24 08:04:21,1505,1509,1,"2-1,2-2",3233.24063892628,3171.1540072246,0.373364584630899,3092.40966781722,3179.338697829,-0.868516848203246,"1","1",5,"ant_131","ant_173","131_173",2021-05-24 08:04:20,2021-05-24 08:04:21,1621843460.963,1621843461.463,1505,1509,0.625,282,"ant_173","ant_131",1,"whole_experiment","REP11/R11BP"
37,104,2021-05-24 08:05:04,2021-05-24 08:05:15,1853,1939,1,"1-2,2-2",2020.5714163719,1636.53891787652,-1.15635310117129,2022.32544684392,1513.36373314485,0.27471272241731,"1","1",18,"ant_37","ant_104","37_104",2021-05-24 08:05:04,2021-05-24 08:05:15,1621843504.463,1621843515.213,1853,1939,10.875,354,"ant_104","ant_37",1,"whole_experiment","REP11/R11BP"
14,115,2021-05-24 08:05:39,2021-05-24 08:05:42,2136,2161,1,"1-2,2-2",3467.25358492131,4702.83226609435,0.108514772129951,3589.89917908792,4690.79689912119,0.708438789543256,"1","1",26,"ant_14","ant_115","14_115",2021-05-24 08:05:39,2021-05-24 08:05:42,1621843539.839,1621843542.964,2136,2161,3.25,382,"ant_14","ant_115",1,"whole_experiment","REP11/R11BP"
55,87,2021-05-24 08:05:57,2021-05-24 08:07:29,2276,3014,1,"1-1,1-2,2-1,2-2",6871.6733609503,3927.24453952941,2.21551576450905,6774.12365657344,3906.29487419511,0.362899115251858,"2","2",661,"ant_55","ant_87","55_87",2021-05-24 08:05:57,2021-05-24 08:07:29,1621843557.339,1621843649.59,2276,3014,92.3759999275208,554,"ant_87","ant_55",1,"whole_experiment","REP11/R11BP"
86,141,2021-05-24 08:07:36,2021-05-24 08:07:41,3066,3113,1,"1-1,1-2,2-1,2-2",3316.84625634603,1662.15839020551,-0.287831787703457,3410.5135565471,1745.91216074536,-1.60820713654082,"1","1",11,"ant_86","ant_141","86_141",2021-05-24 08:07:36,2021-05-24 08:07:41,1621843656.09,1621843661.965,3066,3113,6,581,"ant_86","ant_141",1,"whole_experiment","REP11/R11BP"
26,105,2021-05-24 08:08:01,2021-05-24 08:08:14,3267,3373,1,"2-1,2-2",2743.34803294974,4128.85735799702,1.27968707362828,2699.22081540483,4002.84513864848,1.13457287267219,"1","1",103,"ant_26","ant_105","26_105",2021-05-24 08:08:01,2021-05-24 08:08:14,1621843681.215,1621843694.465,3267,3373,13.375,661,"ant_105","ant_26",1,"whole_experiment","REP11/R11BP"
29,173,2021-05-24 08:08:43,2021-05-24 08:08:46,3603,3631,1,"1-1,1-2,2-1,2-2",3184.23717267716,2859.02672987741,0.922128484278162,3313.13349516043,2945.48151752143,-2.76101049321337,"1","1",14,"ant_29","ant_173","29_173",2021-05-24 08:08:43,2021-05-24 08:08:46,1621843723.216,1621843726.716,3603,3631,3.625,731,"ant_173","ant_29",1,"whole_experiment","REP11/R11BP"
32,105,2021-05-24 08:08:41,2021-05-24 08:08:49,3591,3655,1,"2-1,2-2",3597.89065763903,4671.72880458211,1.07554075299517,3482.61031489735,4688.82042970893,0.128101665506319,"1","1",22,"ant_32","ant_105","32_105",2021-05-24 08:08:41,2021-05-24 08:08:49,1621843721.716,1621843729.716,3591,3655,8.125,732,"ant_105","ant_32",1,"whole_experiment","REP11/R11BP"
20,77,2021-05-24 08:08:59,2021-05-24 08:08:59,3732,3736,1,"2-1,2-2",482.9324109354,3901.80090739901,-0.317290474590642,528.202807443954,3761.16455649568,1.55142347341884,"1","1",5,"ant_20","ant_77","20_77",2021-05-24 08:08:59,2021-05-24 08:08:59,1621843739.341,1621843739.841,3732,3736,0.625,748,"ant_77","ant_20",1,"whole_experiment","REP11/R11BP"
5,146,2021-05-24 08:09:09,2021-05-24 08:09:14,3815,3850,1,"1-2,2-1,2-2",2275.71977937273,2265.88273433681,-1.98739168223627,2230.32845212277,2158.9239621069,2.51130954338245,"1","1",36,"ant_5","ant_146","5_146",2021-05-24 08:09:09,2021-05-24 08:09:14,1621843749.716,1621843754.091,3815,3850,4.5,770,"ant_5","ant_146",1,"whole_experiment","REP11/R11BP"
55,87,2021-05-24 08:08:09,2021-05-24 08:10:22,3333,4394,1,"1-1,1-2,2-1,2-2",6786.41015241623,3889.78205309906,2.5697203940665,6722.96122147138,3953.01138902564,0.132284568277709,"2","2",608,"ant_55","ant_87","55_87",2021-05-24 08:08:09,2021-05-24 08:10:22,1621843689.465,1621843822.092,3333,4394,132.75200009346,920,"ant_87","ant_55",1,"whole_experiment","REP11/R11BP"
