"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
27,115,2021-03-29 08:37:20,2021-03-29 08:37:28,463,534,1,"1-2,2-2",826.229221124587,3915.91373693718,1.20276826134601,814.249093854813,4027.33215183886,0.26761366308301,"1","1",58,"ant_27","ant_115","27_115",2021-03-29 08:37:20,2021-03-29 08:37:28,1617007040.12,1617007048.995,463,534,9,178,"ant_115","ant_27",1,"whole_experiment","REP5/R5BP"
94,153,2021-03-29 08:37:28,2021-03-29 08:37:33,529,568,1,"2-1,2-2",1936.20649940786,1418.61801205306,-1.81002938179888,1952.58047292854,1539.67593747008,-0.875431643636405,"1","1",29,"ant_94","ant_153","94_153",2021-03-29 08:37:28,2021-03-29 08:37:33,1617007048.37,1617007053.246,529,568,5.00100016593933,185,"ant_153","ant_94",1,"whole_experiment","REP5/R5BP"
94,101,2021-03-29 08:39:11,2021-03-29 08:39:11,1351,1354,1,"2-1,2-2",1906.23796903192,1427.86343928501,-0.658974177454157,1787.84021310565,1527.53431576103,-0.0482486249167028,"1","1",4,"ant_94","ant_101","94_101",2021-03-29 08:39:11,2021-03-29 08:39:11,1617007151.122,1617007151.496,1351,1354,0.499000072479248,443,"ant_101","ant_94",1,"whole_experiment","REP5/R5BP"
9,170,2021-03-29 08:39:24,2021-03-29 08:39:27,1459,1486,1,"1-1,1-2,2-1,2-2",1098.83708392829,3126.74105545098,0.406038596679479,1201.00857458654,3209.8328023586,-1.23780161155015,"1","1",28,"ant_9","ant_170","9_170",2021-03-29 08:39:24,2021-03-29 08:39:27,1617007164.622,1617007167.997,1459,1486,3.5,484,"ant_170","ant_9",1,"whole_experiment","REP5/R5BP"
15,20,2021-03-29 08:38:51,2021-03-29 08:39:36,1196,1553,1,"1-1,1-2,2-1,2-2",2148.23894671089,2293.46646211806,-2.13109207254876,2078.05165869383,2205.05486237662,-0.171996673775151,"1","1",176,"ant_15","ant_20","15_20",2021-03-29 08:38:51,2021-03-29 08:39:36,1617007131.746,1617007176.372,1196,1553,44.7509999275208,504,"ant_15","ant_20",1,"whole_experiment","REP5/R5BP"
96,101,2021-03-29 08:40:04,2021-03-29 08:40:07,1776,1803,1,"2-1,2-2",2324.54658399024,1755.31583760143,-0.967720589466825,2224.26978235291,1678.19641446305,0.605964144784728,"1","1",15,"ant_96","ant_101","96_101",2021-03-29 08:40:04,2021-03-29 08:40:07,1617007204.247,1617007207.622,1776,1803,3.5,549,"ant_96","ant_101",1,"whole_experiment","REP5/R5BP"
47,49,2021-03-29 08:40:16,2021-03-29 08:40:27,1873,1959,1,"2-1,2-2",2188.75980124158,1479.16878638803,-0.5925492377335,2111.48114574987,1612.33642031682,-1.24795573632393,"1","1",13,"ant_47","ant_49","47_49",2021-03-29 08:40:16,2021-03-29 08:40:27,1617007216.372,1617007227.122,1873,1959,10.875,585,"ant_49","ant_47",1,"whole_experiment","REP5/R5BP"
66,135,2021-03-29 08:41:01,2021-03-29 08:41:22,2235,2404,1,"2-1,2-2",2871.91294800987,2110.86191400459,1.5594926463878,2801.43455279386,1975.50109481348,0.932570552712696,"1","1",115,"ant_66","ant_135","66_135",2021-03-29 08:41:01,2021-03-29 08:41:22,1617007261.623,1617007282.748,2235,2404,21.25,702,"ant_66","ant_135",1,"whole_experiment","REP5/R5BP"
39,50,2021-03-29 08:43:58,2021-03-29 08:44:13,3653,3766,1,"2-1,2-2",3196.4629372551,3987.29958315585,-2.91126147733526,3347.19943199594,4005.45094827122,-2.85084914449527,"1","1",94,"ant_39","ant_50","39_50",2021-03-29 08:43:58,2021-03-29 08:44:13,1617007438.875,1617007453,3653,3766,14.25,940,"ant_50","ant_39",1,"whole_experiment","REP5/R5BP"
13,45,2021-03-29 08:44:33,2021-03-29 08:44:34,3930,3939,1,"1-2,2-1,2-2",2992.64611236394,2194.75658734585,-1.46209632053812,3076.26414755806,2177.16576158057,-1.75804688796495,"1","1",10,"ant_13","ant_45","13_45",2021-03-29 08:44:33,2021-03-29 08:44:34,1617007473.5,1617007474.625,3930,3939,1.25,967,"ant_45","ant_13",1,"whole_experiment","REP5/R5BP"
