"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
1,35,2021-03-01 09:48:42,2021-03-01 09:48:50,6023,6085,1,"1-1,1-2,2-1,2-2",2951.05224004044,2973.82936083152,0.0176829494598398,2995.41347320867,3044.81064996265,-0.586228279462912,"1","1",42,"ant_1","ant_35","1_35",2021-03-01 09:48:42,2021-03-01 09:48:50,1614592122.294,1614592130.043,6023,6085,7.87400007247925,231,"ant_35","ant_1",1,"whole_experiment","REP1/R1SP"
12,16,2021-03-01 09:50:33,2021-03-01 09:50:49,6915,7039,1,"1-2,2-2",2527.39506343869,2963.71240822832,-0.717457599620033,2633.29742268517,2866.69768362863,-1.40974602405577,"1","1",122,"ant_12","ant_16","12_16",2021-03-01 09:50:33,2021-03-01 09:50:49,1614592233.794,1614592249.294,6915,7039,15.625,299,"ant_12","ant_16",1,"whole_experiment","REP1/R1SP"
30,32,2021-03-01 10:00:12,2021-03-01 10:00:39,11545,11758,1,"1-2,2-1,2-2",2828.27791740554,3159.83490471474,2.66022682188769,2788.82946246289,3190.55544571613,1.19580760719499,"1","1",23,"ant_30","ant_32","30_32",2021-03-01 10:00:12,2021-03-01 10:00:39,1614592812.547,1614592839.172,11545,11758,26.75,430,"ant_32","ant_30",1,"whole_experiment","REP1/R1SP"
29,35,2021-03-01 10:21:12,2021-03-01 10:21:14,21622,21638,1,"1-1,1-2,2-1,2-2",3431.42802705633,2787.78441659279,0.353433709328481,3427.98623787722,2903.16458857793,-0.729525172550365,"1","1",17,"ant_29","ant_35","29_35",2021-03-01 10:21:12,2021-03-01 10:21:14,1614594072.179,1614594074.179,21622,21638,2.125,770,"ant_29","ant_35",1,"whole_experiment","REP1/R1SP"
25,27,2021-03-01 10:25:20,2021-03-01 10:25:22,23605,23628,1,"1-1,1-2,2-1,2-2",2741.42100705005,3112.02287711925,0.202936852451263,2881.8590075,3133.87569766471,-2.6314459054283,"1","1",23,"ant_25","ant_27","25_27",2021-03-01 10:25:20,2021-03-01 10:25:22,1614594320.055,1614594322.93,23605,23628,3,897,"ant_25","ant_27",1,"whole_experiment","REP1/R1SP"
20,31,2021-03-01 10:33:15,2021-03-01 10:33:27,27406,27503,1,"1-1,1-2,2-1,2-2",2502.0573249528,3008.36904829722,2.57093461552108,2548.87538455937,3084.39928332877,-3.09898847497129,"1","1",42,"ant_20","ant_31","20_31",2021-03-01 10:33:15,2021-03-01 10:33:27,1614594795.183,1614594807.308,27406,27503,12.25,1004,"ant_31","ant_20",1,"whole_experiment","REP1/R1SP"
12,31,2021-03-01 10:34:58,2021-03-01 10:35:00,28235,28248,1,"2-1,2-2",2399.99072295881,3047.85194231237,-1.68292692248938,2294.47171604317,3137.31582221881,-0.751123113978173,"1","1",7,"ant_12","ant_31","12_31",2021-03-01 10:34:58,2021-03-01 10:35:00,1614594898.808,1614594900.433,28235,28248,1.75,1073,"ant_31","ant_12",1,"whole_experiment","REP1/R1SP"
3,31,2021-03-01 10:37:43,2021-03-01 10:37:43,29551,29555,1,"2-1,2-2",2432.57704359715,2412.55290710691,-1.9947163119062,2569.29141542043,2410.80612649746,2.71523092851204,"1","1",5,"ant_3","ant_31","3_31",2021-03-01 10:37:43,2021-03-01 10:37:43,1614595063.309,1614595063.809,29551,29555,0.625,1143,"ant_31","ant_3",1,"whole_experiment","REP1/R1SP"
25,28,2021-03-01 10:38:03,2021-03-01 10:38:45,29715,30045,1,"1-1,1-2,2-1,2-2",3042.90114908229,3169.80080391429,-2.89365328195636,2927.69761280317,3231.99101712743,-0.982023111129115,"1","1",181,"ant_25","ant_28","25_28",2021-03-01 10:38:03,2021-03-01 10:38:45,1614595083.809,1614595125.06,29715,30045,41.3759999275208,1156,"ant_28","ant_25",1,"whole_experiment","REP1/R1SP"
1,22,2021-03-01 10:44:05,2021-03-01 10:44:05,32606,32611,1,"2-1,2-2",2763.49773335092,2931.62729244142,0.133721807017337,2661.92109671158,3030.46039217137,-1.40304219035396,"1","1",6,"ant_1","ant_22","1_22",2021-03-01 10:44:05,2021-03-01 10:44:05,1614595445.186,1614595445.811,32606,32611,0.75,1182,"ant_1","ant_22",1,"whole_experiment","REP1/R1SP"
