"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
144,193,2021-05-23 08:54:40,2021-05-23 08:54:46,815,858,1,"1-1,1-2,2-1,2-2",2730.73924232266,2327.56191287459,0.737459034207288,2812.54674962046,2277.91830075403,1.33014213578006,"1","1",37,"ant_144","ant_193","144_193",2021-05-23 08:54:40,2021-05-23 08:54:46,1621760080.828,1621760086.203,815,858,5.5,122,"ant_144","ant_193",1,"whole_experiment","REP11/R11BS"
148,195,2021-05-23 08:56:05,2021-05-23 08:56:07,1495,1507,1,"1-2,2-2",6190.85028710619,980.285080727587,-2.54124375054116,6078.67801696963,925.135136474051,1.89554032988043,"2","2",12,"ant_148","ant_195","148_195",2021-05-23 08:56:05,2021-05-23 08:56:07,1621760165.828,1621760167.329,1495,1507,1.62599992752075,200,"ant_148","ant_195",1,"whole_experiment","REP11/R11BS"
117,124,2021-05-23 08:56:00,2021-05-23 08:56:10,1455,1535,1,"1-1,1-2,2-1,2-2",1665.62548587718,3676.3564268241,0.622321265138076,1755.54201516352,3602.74155657317,2.71987898621895,"1","1",80,"ant_117","ant_124","117_124",2021-05-23 08:56:00,2021-05-23 08:56:10,1621760160.828,1621760170.829,1455,1535,10.1259999275208,206,"ant_117","ant_124",1,"whole_experiment","REP11/R11BS"
101,160,2021-05-23 08:57:55,2021-05-23 08:58:05,2369,2450,1,"1-2,2-2",3383.84709359812,2344.82722342726,-1.77899705748833,3273.85635018875,2277.64605260313,2.61832589582322,"1","1",34,"ant_101","ant_160","101_160",2021-05-23 08:57:55,2021-05-23 08:58:05,1621760275.08,1621760285.205,2369,2450,10.25,350,"ant_101","ant_160",1,"whole_experiment","REP11/R11BS"
134,148,2021-05-23 08:58:45,2021-05-23 08:58:46,2776,2780,1,"1-1,1-2,2-1,2-2",2878.29298384203,1467.29752415156,0.926807622689255,3016.90165008016,1540.53731838643,3.11240323848611,"1","1",5,"ant_134","ant_148","134_148",2021-05-23 08:58:45,2021-05-23 08:58:46,1621760325.955,1621760326.455,2776,2780,0.625,374,"ant_134","ant_148",1,"whole_experiment","REP11/R11BS"
97,183,2021-05-23 08:58:55,2021-05-23 08:59:06,2851,2938,1,"2-1,2-2",1165.75342919533,3457.74340524317,-0.841485800457336,1027.46724201415,3481.27815237434,-0.138375916754208,"1","1",76,"ant_97","ant_183","97_183",2021-05-23 08:58:55,2021-05-23 08:59:06,1621760335.33,1621760346.205,2851,2938,11,388,"ant_183","ant_97",1,"whole_experiment","REP11/R11BS"
117,181,2021-05-23 08:59:38,2021-05-23 08:59:44,3197,3244,1,"1-2,2-2",1676.97910570301,3784.58929488135,2.60433506236195,1697.66622334837,3869.99343724304,0.0461190634354705,"1","1",42,"ant_117","ant_181","117_181",2021-05-23 08:59:38,2021-05-23 08:59:44,1621760378.58,1621760384.455,3197,3244,6,436,"ant_117","ant_181",1,"whole_experiment","REP11/R11BS"
96,189,2021-05-23 09:00:03,2021-05-23 09:00:16,3399,3497,1,"2-1,2-2",3457.67984550286,3358.62190698857,1.11685897423811,3378.25628680944,3249.02020130465,1.60053854359022,"1","1",16,"ant_96","ant_189","96_189",2021-05-23 09:00:03,2021-05-23 09:00:16,1621760403.831,1621760416.081,3399,3497,12.375,487,"ant_189","ant_96",1,"whole_experiment","REP11/R11BS"
110,160,2021-05-23 09:00:20,2021-05-23 09:00:23,3536,3559,1,"1-2,2-2",2947.68599714381,2270.87677044015,-2.66445746077143,2821.01497956301,2276.55876862836,-1.25001680056536,"1","1",24,"ant_110","ant_160","110_160",2021-05-23 09:00:20,2021-05-23 09:00:23,1621760420.956,1621760423.831,3536,3559,3,497,"ant_160","ant_110",1,"whole_experiment","REP11/R11BS"
151,182,2021-05-23 09:00:23,2021-05-23 09:00:26,3555,3578,1,"1-1,1-2,2-1,2-2",2203.1306224061,2072.83220964121,-2.09403792372444,2272.57781701957,1995.89095422917,-2.98061621371551,"1","1",24,"ant_151","ant_182","151_182",2021-05-23 09:00:23,2021-05-23 09:00:26,1621760423.331,1621760426.206,3555,3578,3,501,"ant_182","ant_151",1,"whole_experiment","REP11/R11BS"
