"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
10,11,2021-04-26 08:15:54,2021-04-26 08:16:01,1867,1921,1,"1-2,2-2",2423.1005293484,2759.80865547843,2.56050388927239,2346.7698253263,2889.81332585117,1.6586291861742,"1","1",28,"ant_10","ant_11","10_11",2021-04-26 08:15:54,2021-04-26 08:16:01,1619424954.872,1619424961.622,1867,1921,6.875,26,"ant_11","ant_10",1,"whole_experiment","REP9/R9SP"
20,32,2021-04-26 08:18:07,2021-04-26 08:18:08,2927,2935,1,"2-1,2-2",3139.75158901654,3542.56787401554,-0.0863817431020083,3091.37765494035,3431.74644203046,2.00016124559788,"1","1",9,"ant_20","ant_32","20_32",2021-04-26 08:18:07,2021-04-26 08:18:08,1619425087.373,1619425088.373,2927,2935,1.125,72,"ant_32","ant_20",1,"whole_experiment","REP9/R9SP"
11,16,2021-04-26 08:16:22,2021-04-26 08:18:25,2085,3075,1,"1-2,2-2",2404.27450627288,2967.58994192941,1.3567332139185,2425.81305194548,3090.83246584647,1.47924096958372,"1","1",486,"ant_11","ant_16","11_16",2021-04-26 08:16:22,2021-04-26 08:18:25,1619424982.122,1619425105.873,2085,3075,123.875999927521,82,"ant_11","ant_16",1,"whole_experiment","REP9/R9SP"
24,25,2021-04-26 08:18:58,2021-04-26 08:19:00,3333,3354,1,"2-1,2-2",3446.12947108743,2975.08380069954,-0.392323630139526,3327.99024455147,3045.08565460544,-1.32911245022862,"1","1",11,"ant_24","ant_25","24_25",2021-04-26 08:18:58,2021-04-26 08:19:00,1619425138.123,1619425140.748,3333,3354,2.75,104,"ant_25","ant_24",1,"whole_experiment","REP9/R9SP"
20,28,2021-04-26 08:18:54,2021-04-26 08:19:00,3305,3355,1,"2-1,2-2",3469.73222799169,3436.45488797959,2.2750434841866,3584.4896200737,3438.82093873995,-1.95560891743394,"1","1",37,"ant_20","ant_28","20_28",2021-04-26 08:18:54,2021-04-26 08:19:00,1619425134.623,1619425140.873,3305,3355,6.375,105,"ant_28","ant_20",1,"whole_experiment","REP9/R9SP"
11,16,2021-04-26 08:18:58,2021-04-26 08:19:07,3335,3405,1,"1-2,2-2",2359.87672289265,2941.44663955895,1.70846853994335,2418.07794929382,3085.46956754525,1.07589879275172,"1","1",39,"ant_11","ant_16","11_16",2021-04-26 08:18:58,2021-04-26 08:19:07,1619425138.373,1619425147.123,3335,3405,8.875,114,"ant_11","ant_16",1,"whole_experiment","REP9/R9SP"
11,15,2021-04-26 08:19:08,2021-04-26 08:19:41,3416,3679,1,"1-2,2-2",2432.81541767572,2882.63608587188,-0.797749858735178,2555.98891961487,2855.51760947601,0.627247057809058,"1","1",173,"ant_11","ant_15","11_15",2021-04-26 08:19:08,2021-04-26 08:19:41,1619425148.499,1619425181.374,3416,3679,33,133,"ant_11","ant_15",1,"whole_experiment","REP9/R9SP"
4,11,2021-04-26 08:19:17,2021-04-26 08:19:44,3490,3706,1,"1-1,1-2,2-1,2-2",2369.33567476161,2856.75856644409,-0.893741090623615,2429.1351018939,2879.11272638236,-1.03558165853752,"1","1",47,"ant_4","ant_11","4_11",2021-04-26 08:19:17,2021-04-26 08:19:44,1619425157.748,1619425184.749,3490,3706,27.1260001659393,135,"ant_11","ant_4",1,"whole_experiment","REP9/R9SP"
26,27,2021-04-26 08:21:31,2021-04-26 08:21:40,4561,4635,1,"1-2,2-2",2557.65682962256,3477.91637912454,-1.64861180264911,2566.98921496223,3351.07512769576,-2.32180838485722,"1","1",75,"ant_26","ant_27","26_27",2021-04-26 08:21:31,2021-04-26 08:21:40,1619425291.625,1619425300.875,4561,4635,9.375,211,"ant_26","ant_27",1,"whole_experiment","REP9/R9SP"
11,16,2021-04-26 08:21:41,2021-04-26 08:22:17,4643,4924,1,"1-2,2-2",2298.44641928057,2803.52700887462,1.50700588193405,2348.76788275246,2917.93074162976,0.509276121023866,"1","1",259,"ant_11","ant_16","11_16",2021-04-26 08:21:41,2021-04-26 08:22:17,1619425301.875,1619425337,4643,4924,35.25,224,"ant_11","ant_16",1,"whole_experiment","REP9/R9SP"
