"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
3,23,2021-04-04 09:57:38,2021-04-04 09:57:42,7118,7151,1,"1-2,2-1,2-2",2856.76066731412,3396.33921465964,-1.74951651111756,2737.14166706217,3300.55186408301,0.075354586717864,"1","1",3,"ant_3","ant_23","3_23",2021-04-04 09:57:38,2021-04-04 09:57:42,1617530258.782,1617530262.907,7118,7151,4.25,96,"ant_23","ant_3",1,"whole_experiment","REP6/R6SS"
23,29,2021-04-04 09:58:32,2021-04-04 09:59:05,7548,7811,1,"1-1,1-2,2-1,2-2",2602.69852949506,3157.73366766286,-2.20020166393927,2541.22231193304,3031.51840436772,2.56829873299259,"1","1",41,"ant_23","ant_29","23_29",2021-04-04 09:58:32,2021-04-04 09:59:05,1617530312.532,1617530345.407,7548,7811,33,114,"ant_23","ant_29",1,"whole_experiment","REP6/R6SS"
19,24,2021-04-04 10:02:22,2021-04-04 10:02:23,9388,9398,1,"2-1,2-2",2918.43394143695,3304.37937498611,1.54643874808711,2809.49734210037,3361.64496773621,-0.684307766644201,"1","1",10,"ant_19","ant_24","19_24",2021-04-04 10:02:22,2021-04-04 10:02:23,1617530542.534,1617530543.784,9388,9398,1.375,157,"ant_19","ant_24",1,"whole_experiment","REP6/R6SS"
2,6,2021-04-04 10:05:21,2021-04-04 10:05:23,10820,10836,1,"1-2,2-1,2-2",2610.69840700869,3211.3603712276,1.13150474484948,2648.95878323347,3336.33098419741,-0.737541733815129,"1","1",17,"ant_2","ant_6","2_6",2021-04-04 10:05:21,2021-04-04 10:05:23,1617530721.535,1617530723.535,10820,10836,2.125,177,"ant_6","ant_2",1,"whole_experiment","REP6/R6SS"
7,24,2021-04-04 10:13:42,2021-04-04 10:13:52,14827,14907,1,"1-1,1-2,2-1,2-2",2554.79697022375,3129.84037326846,-0.590382450411739,2595.50162324248,2988.38381320017,1.93516784133094,"1","1",38,"ant_7","ant_24","7_24",2021-04-04 10:13:42,2021-04-04 10:13:52,1617531222.413,1617531232.413,14827,14907,10.125,234,"ant_24","ant_7",1,"whole_experiment","REP6/R6SS"
17,23,2021-04-04 10:13:44,2021-04-04 10:13:52,14841,14910,1,"2-1,2-2",2881.30078179731,3430.80064036034,3.06191108388404,3014.01846575699,3354.55213113472,2.50313589620659,"1","1",45,"ant_17","ant_23","17_23",2021-04-04 10:13:44,2021-04-04 10:13:52,1617531224.163,1617531232.788,14841,14910,8.75,236,"ant_23","ant_17",1,"whole_experiment","REP6/R6SS"
13,25,2021-04-04 10:14:28,2021-04-04 10:14:36,15194,15257,1,"2-1,2-2",3305.51490856926,3244.65839044745,-0.46488431295299,3201.78088505669,3229.54650301034,1.2301153615464,"1","1",59,"ant_13","ant_25","13_25",2021-04-04 10:14:28,2021-04-04 10:14:36,1617531268.288,1617531276.163,15194,15257,8,246,"ant_25","ant_13",1,"whole_experiment","REP6/R6SS"
3,13,2021-04-04 10:18:39,2021-04-04 10:18:42,17202,17227,1,"1-1,1-2,2-1,2-2",2822.90813855779,3287.86873129463,2.20817743778266,2721.37961600887,3409.14120448891,-0.312472348708148,"1","1",24,"ant_3","ant_13","3_13",2021-04-04 10:18:39,2021-04-04 10:18:42,1617531519.289,1617531522.415,17202,17227,3.25099992752075,281,"ant_13","ant_3",1,"whole_experiment","REP6/R6SS"
7,24,2021-04-04 10:22:55,2021-04-04 10:24:10,19253,19855,1,"2-1,2-2",3343.95501487222,2620.89369783752,0.93878835857856,3283.28389227767,2535.37459658795,1.56862546107158,"1","1",278,"ant_7","ant_24","7_24",2021-04-04 10:22:55,2021-04-04 10:24:10,1617531775.666,1617531850.916,19253,19855,75.375,337,"ant_24","ant_7",1,"whole_experiment","REP6/R6SS"
6,19,2021-04-04 10:25:33,2021-04-04 10:26:07,20517,20787,1,"2-1,2-2",2456.90138508418,2554.25400591616,-3.07735693870547,2525.61859121236,2651.41356545607,-1.61778682071817,"1","1",88,"ant_6","ant_19","6_19",2021-04-04 10:25:33,2021-04-04 10:26:07,1617531933.667,1617531967.417,20517,20787,33.875,347,"ant_19","ant_6",1,"whole_experiment","REP6/R6SS"
3,15,2021-04-04 10:26:10,2021-04-04 10:26:24,20809,20927,1,"2-1,2-2",2512.78828404381,3404.72963426273,1.57113503201951,2625.26026041691,3329.34358131064,3.02796985367421,"1","1",38,"ant_3","ant_15","3_15",2021-04-04 10:26:10,2021-04-04 10:26:24,1617531970.167,1617531984.917,20809,20927,14.875,349,"ant_15","ant_3",1,"whole_experiment","REP6/R6SS"
6,24,2021-04-04 10:26:13,2021-04-04 10:26:35,20834,21008,1,"1-1,1-2,2-1,2-2",2469.81383714813,2598.56213735471,-2.9989615393604,2414.49014131915,2700.83264984752,-0.752902456550654,"1","1",95,"ant_6","ant_24","6_24",2021-04-04 10:26:13,2021-04-04 10:26:35,1617531973.293,1617531995.042,20834,21008,21.8740000724792,350,"ant_24","ant_6",1,"whole_experiment","REP6/R6SS"
3,15,2021-04-04 10:27:05,2021-04-04 10:27:13,21253,21314,1,"2-1,2-2",2550.82757248353,3407.88758844106,1.82226917660871,2603.34797944299,3261.10510309269,2.24359719058941,"1","1",62,"ant_3","ant_15","3_15",2021-04-04 10:27:05,2021-04-04 10:27:13,1617532025.668,1617532033.293,21253,21314,7.75,355,"ant_15","ant_3",1,"whole_experiment","REP6/R6SS"
7,23,2021-04-04 10:27:26,2021-04-04 10:27:28,21419,21432,1,"2-1,2-2",3278.943141273,2627.05386588958,1.60514963839102,3177.74871598322,2528.3731565121,0.127622741353297,"1","1",12,"ant_7","ant_23","7_23",2021-04-04 10:27:26,2021-04-04 10:27:28,1617532046.418,1617532048.043,21419,21432,1.75,357,"ant_23","ant_7",1,"whole_experiment","REP6/R6SS"
4,6,2021-04-04 10:28:29,2021-04-04 10:29:12,21923,22265,1,"1-2,2-2",2332.73892791146,2562.38194134291,1.7458201317411,2307.49824975303,2702.57892926562,1.14354384723108,"1","1",131,"ant_4","ant_6","4_6",2021-04-04 10:28:29,2021-04-04 10:29:12,1617532109.418,1617532152.168,21923,22265,42.875,378,"ant_4","ant_6",1,"whole_experiment","REP6/R6SS"
19,29,2021-04-04 10:30:44,2021-04-04 10:30:44,23003,23006,1,"2-1,2-2",2998.04815750047,2582.73312270242,-0.501817015779923,2862.66831585198,2637.80405045949,0.428965174973103,"1","1",4,"ant_19","ant_29","19_29",2021-04-04 10:30:44,2021-04-04 10:30:44,1617532244.419,1617532244.794,23003,23006,0.5,399,"ant_19","ant_29",1,"whole_experiment","REP6/R6SS"
14,19,2021-04-04 10:30:35,2021-04-04 10:30:49,22934,23040,1,"1-1,1-2,2-1,2-2",3098.56967710599,2636.803439765,-1.34018710754768,3017.27493523855,2571.36376100909,-0.214049325952154,"1","1",106,"ant_14","ant_19","14_19",2021-04-04 10:30:35,2021-04-04 10:30:49,1617532235.794,1617532249.044,22934,23040,13.375,400,"ant_19","ant_14",1,"whole_experiment","REP6/R6SS"
