"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
10,19,2021-04-25 08:45:14,2021-04-25 08:45:38,1772,1962,1,"1-1,1-2,2-1,2-2",7142.32202895889,4346.29970790615,0.351111257110576,7182.92804482407,4229.80404742851,2.0160781990712,"2","2",166,"ant_10","ant_19","10_19",2021-04-25 08:45:14,2021-04-25 08:45:38,1619340314.616,1619340338.366,1772,1962,23.875,10,"ant_19","ant_10",1,"whole_experiment","REP9/R9SS"
10,19,2021-04-25 08:52:38,2021-04-25 08:53:05,5323,5539,1,"1-1,1-2,2-1,2-2",6972.28411694191,4373.49828413025,-2.93398297678832,6945.64032503761,4345.23782880309,2.31513662536223,"2","2",203,"ant_10","ant_19","10_19",2021-04-25 08:52:38,2021-04-25 08:53:05,1619340758.496,1619340785.496,5323,5539,27.125,49,"ant_19","ant_10",1,"whole_experiment","REP9/R9SS"
16,22,2021-04-25 08:59:44,2021-04-25 09:01:45,8730,9700,1,"1-1,1-2,2-1,2-2",3303.99285094633,2989.05191176919,-2.98419982149987,3331.69889927865,3015.03235299041,-2.35693300443928,"1","1",904,"ant_16","ant_22","16_22",2021-04-25 08:59:44,2021-04-25 09:01:45,1619341184.375,1619341305.627,8730,9700,121.37700009346,86,"ant_22","ant_16",1,"whole_experiment","REP9/R9SS"
5,22,2021-04-25 09:02:11,2021-04-25 09:02:26,9904,10025,1,"2-1,2-2",3116.36048338975,3440.46193772213,-2.83756622456428,3142.2523337799,3323.7483103744,1.63299344257417,"1","1",70,"ant_5","ant_22","5_22",2021-04-25 09:02:11,2021-04-25 09:02:26,1619341331.127,1619341346.252,9904,10025,15.25,90,"ant_22","ant_5",1,"whole_experiment","REP9/R9SS"
2,7,2021-04-25 09:08:18,2021-04-25 09:08:22,12842,12871,1,"1-1,1-2,2-1,2-2",3552.36024916868,2544.44194671678,2.39511956996075,3413.76709654211,2624.88495148691,-0.0830564715242426,"1","1",28,"ant_2","ant_7","2_7",2021-04-25 09:08:18,2021-04-25 09:08:22,1619341698.381,1619341702.006,12842,12871,3.75,115,"ant_7","ant_2",1,"whole_experiment","REP9/R9SS"
2,16,2021-04-25 09:14:18,2021-04-25 09:14:19,15725,15728,1,"1-2,2-2",3246.71069182308,3125.79399352962,-0.0613156565128361,3347.63156658531,3017.84235988455,-1.06205785201575,"1","1",4,"ant_2","ant_16","2_16",2021-04-25 09:14:18,2021-04-25 09:14:19,1619342058.76,1619342059.135,15725,15728,0.5,145,"ant_2","ant_16",1,"whole_experiment","REP9/R9SS"
2,11,2021-04-25 09:18:53,2021-04-25 09:18:59,17921,17974,1,"1-2,2-2",3097.29060613044,2313.67971614253,-0.448798907467279,3172.83854516616,2349.10259240623,-0.495343637161076,"1","1",37,"ant_2","ant_11","2_11",2021-04-25 09:18:53,2021-04-25 09:18:59,1619342333.263,1619342339.888,17921,17974,6.75,168,"ant_2","ant_11",1,"whole_experiment","REP9/R9SS"
17,19,2021-04-25 09:22:12,2021-04-25 09:23:08,19518,19965,1,"1-2,2-1,2-2",7456.60332666058,4085.50583872678,-2.98258435753104,7355.94699228628,4126.13033613278,-1.88684098736425,"2","2",171,"ant_17","ant_19","17_19",2021-04-25 09:22:12,2021-04-25 09:23:08,1619342532.89,1619342588.765,19518,19965,56,194,"ant_19","ant_17",1,"whole_experiment","REP9/R9SS"
5,26,2021-04-25 09:21:27,2021-04-25 09:23:18,19158,20042,1,"1-1,1-2,2-1,2-2",3368.47843486555,3449.40720359276,-0.580720174163613,3431.77314650019,3393.38868337528,2.3134775095811,"1","1",325,"ant_5","ant_26","5_26",2021-04-25 09:21:27,2021-04-25 09:23:18,1619342487.889,1619342598.39,19158,20042,110.626000165939,196,"ant_26","ant_5",1,"whole_experiment","REP9/R9SS"
4,26,2021-04-25 09:25:13,2021-04-25 09:25:14,20966,20970,1,"2-1,2-2",2622.70578119929,2516.57182419763,0.575302813365334,2518.93471414935,2566.60122525516,-1.473371355808,"1","1",5,"ant_4","ant_26","4_26",2021-04-25 09:25:13,2021-04-25 09:25:14,1619342713.892,1619342714.392,20966,20970,0.625,216,"ant_26","ant_4",1,"whole_experiment","REP9/R9SS"
23,29,2021-04-25 09:31:43,2021-04-25 09:31:44,24086,24092,1,"2-1,2-2",3140.40297387738,2872.5324016504,-2.42476958210349,3197.19040865039,2758.66612500613,2.53553406976838,"1","1",7,"ant_23","ant_29","23_29",2021-04-25 09:31:43,2021-04-25 09:31:44,1619343103.896,1619343104.646,24086,24092,0.875,237,"ant_23","ant_29",1,"whole_experiment","REP9/R9SS"
9,17,2021-04-25 09:31:57,2021-04-25 09:31:59,24198,24208,1,"1-2,2-2",3265.87649801353,2809.74722119592,0.892347320548813,3378.41331577701,2874.06693315207,2.39450105410357,"1","1",11,"ant_9","ant_17","9_17",2021-04-25 09:31:57,2021-04-25 09:31:59,1619343117.896,1619343119.146,24198,24208,1.375,244,"ant_9","ant_17",1,"whole_experiment","REP9/R9SS"
8,16,2021-04-25 09:32:00,2021-04-25 09:32:00,24215,24220,1,"1-2,2-2",3360.59919939234,3163.95337392975,-1.78042355127694,3234.93078983801,3081.76526626884,-3.10581120796342,"1","1",6,"ant_8","ant_16","8_16",2021-04-25 09:32:00,2021-04-25 09:32:00,1619343120.021,1619343120.646,24215,24220,0.75,245,"ant_8","ant_16",1,"whole_experiment","REP9/R9SS"
23,25,2021-04-25 09:58:24,2021-04-25 09:58:57,36891,37153,1,"2-1,2-2",3515.74036336748,3449.42932217974,-0.520204653767216,3498.1762838714,3346.46319565731,1.39994686114231,"1","1",21,"ant_23","ant_25","23_25",2021-04-25 09:58:24,2021-04-25 09:58:57,1619344704.538,1619344737.288,36891,37153,32.875,437,"ant_23","ant_25",1,"whole_experiment","REP9/R9SS"
10,19,2021-04-25 10:44:45,2021-04-25 10:45:23,59136,59441,1,"2-1,2-2",6969.32149954174,4205.47479201718,-1.58237028105157,7081.38825696332,4197.23177626115,2.46899119566453,"2","2",114,"ant_10","ant_19","10_19",2021-04-25 10:44:45,2021-04-25 10:45:23,1619347485.193,1619347523.318,59136,59441,38.25,628,"ant_19","ant_10",1,"whole_experiment","REP9/R9SS"
7,12,2021-04-25 10:48:52,2021-04-25 10:48:52,61112,61116,1,"1-2,2-2",2943.15688477939,2808.43086428361,0.616724121150818,2946.37378037756,2927.35514465379,1.55206450013752,"1","1",5,"ant_7","ant_12","7_12",2021-04-25 10:48:52,2021-04-25 10:48:52,1619347732.195,1619347732.695,61112,61116,0.625,644,"ant_12","ant_7",1,"whole_experiment","REP9/R9SS"
12,13,2021-04-25 10:50:28,2021-04-25 10:50:59,61884,62130,1,"2-1,2-2",3280.25602978459,3495.72446198519,-0.0488903216041498,3251.19186609366,3370.98506032749,1.64185696649027,"1","1",83,"ant_12","ant_13","12_13",2021-04-25 10:50:28,2021-04-25 10:50:59,1619347828.696,1619347859.447,61884,62130,30.8759999275208,655,"ant_13","ant_12",1,"whole_experiment","REP9/R9SS"
17,27,2021-04-25 10:53:05,2021-04-25 10:53:13,63136,63200,1,"1-1,1-2,2-1,2-2",2297.76734866834,2835.77511404916,-1.33334002403878,2364.74474884146,2820.67040844256,-1.69023975844372,"1","1",26,"ant_17","ant_27","17_27",2021-04-25 10:53:05,2021-04-25 10:53:13,1619347985.198,1619347993.198,63136,63200,8.125,677,"ant_27","ant_17",1,"whole_experiment","REP9/R9SS"
27,29,2021-04-25 10:53:57,2021-04-25 10:53:59,63552,63574,1,"1-2,2-2",2474.78449458942,3287.2430603789,1.59345030988511,2471.74225062565,3441.32044415096,1.0370899007156,"1","1",23,"ant_27","ant_29","27_29",2021-04-25 10:53:57,2021-04-25 10:53:59,1619348037.199,1619348039.948,63552,63574,2.87400007247925,685,"ant_27","ant_29",1,"whole_experiment","REP9/R9SS"
25,28,2021-04-25 10:54:14,2021-04-25 10:54:16,63694,63703,1,"2-1,2-2",2945.1649433455,3344.07549751078,-1.46539286653963,2837.85433281961,3449.24625341347,-0.388133961721431,"1","1",10,"ant_25","ant_28","25_28",2021-04-25 10:54:14,2021-04-25 10:54:16,1619348054.949,1619348056.074,63694,63703,1.25,688,"ant_28","ant_25",1,"whole_experiment","REP9/R9SS"
