"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
17,27,2021-04-12 08:35:45,2021-04-12 08:35:55,726,810,1,"1-1,1-2,2-1,2-2",3465.43660931811,3510.49189681436,2.25446220393217,3325.62675419962,3573.02938890541,-0.289958777636946,"1","1",63,"ant_17","ant_27","17_27",2021-04-12 08:35:45,2021-04-12 08:35:55,1618216545.111,1618216555.611,726,810,10.625,11,"ant_27","ant_17",1,"whole_experiment","REP7/R7SP"
12,27,2021-04-12 08:37:30,2021-04-12 08:39:29,1569,2518,1,"1-1,1-2,2-1,2-2",6990.63335557466,4677.92912551647,-0.824928109697892,7085.25429866599,4646.41247364419,-2.82125947567558,"2","2",336,"ant_12","ant_27","12_27",2021-04-12 08:37:30,2021-04-12 08:39:29,1618216650.487,1618216769.113,1569,2518,118.750999927521,25,"ant_27","ant_12",1,"whole_experiment","REP7/R7SP"
4,15,2021-04-12 08:41:40,2021-04-12 08:42:29,3566,3965,1,"1-1,1-2,2-1,2-2",7048.82786523495,5169.72360972843,-1.06255907499279,6947.37898262596,5119.96122184493,0.42842692355344,"2","2",357,"ant_4","ant_15","4_15",2021-04-12 08:41:40,2021-04-12 08:42:29,1618216900.114,1618216949.989,3566,3965,50,58,"ant_15","ant_4",1,"whole_experiment","REP7/R7SP"
17,21,2021-04-12 08:47:58,2021-04-12 08:47:59,6590,6600,1,"1-1,1-2,2-1,2-2",2620.56306430626,3325.65878613535,2.56872235603995,2524.38459976266,3451.2462435656,-0.766278832781964,"1","1",11,"ant_17","ant_21","17_21",2021-04-12 08:47:58,2021-04-12 08:47:59,1618217278.117,1618217279.367,6590,6600,1.375,112,"ant_17","ant_21",1,"whole_experiment","REP7/R7SP"
10,14,2021-04-12 08:51:10,2021-04-12 08:51:46,8132,8415,1,"1-1,1-2,2-1,2-2",3039.63558450579,3198.27862866657,2.63012357398864,2954.25807017513,3312.25966099964,-0.958623613931873,"1","1",243,"ant_10","ant_14","10_14",2021-04-12 08:51:10,2021-04-12 08:51:46,1618217470.869,1618217506.244,8132,8415,35.5,158,"ant_10","ant_14",1,"whole_experiment","REP7/R7SP"
17,20,2021-04-12 08:54:04,2021-04-12 08:54:17,9525,9626,1,"1-1,1-2,2-1,2-2",3202.65287084347,3482.55191486359,0.00787707419331138,3332.23652464961,3420.3972615412,2.36903677030768,"1","1",102,"ant_17","ant_20","17_20",2021-04-12 08:54:04,2021-04-12 08:54:17,1618217644.995,1618217657.62,9525,9626,12.75,178,"ant_20","ant_17",1,"whole_experiment","REP7/R7SP"
20,27,2021-04-12 08:56:48,2021-04-12 08:56:51,10833,10861,1,"2-1,2-2",3181.17833822708,3530.62406151924,-0.90219759836272,3135.01456513394,3401.26423390251,1.39671430385629,"1","1",22,"ant_20","ant_27","20_27",2021-04-12 08:56:48,2021-04-12 08:56:51,1618217808.497,1618217811.997,10833,10861,3.625,201,"ant_20","ant_27",1,"whole_experiment","REP7/R7SP"
10,27,2021-04-12 08:57:03,2021-04-12 08:57:14,10950,11039,1,"1-2,2-2",3003.15006877537,3342.07723262562,0.160511693076146,3128.27910601728,3383.39929708907,1.332419354028,"1","1",72,"ant_10","ant_27","10_27",2021-04-12 08:57:03,2021-04-12 08:57:14,1618217823.122,1618217834.247,10950,11039,11.25,206,"ant_10","ant_27",1,"whole_experiment","REP7/R7SP"
11,20,2021-04-12 08:55:52,2021-04-12 08:57:43,10389,11272,1,"1-1,1-2,2-1,2-2",3191.97221949765,3499.49600848847,-2.25304538085145,3081.42712743825,3495.14408701832,-0.517054481439287,"1","1",261,"ant_11","ant_20","11_20",2021-04-12 08:55:52,2021-04-12 08:57:43,1618217752.996,1618217863.372,10389,11272,110.500999927521,210,"ant_20","ant_11",1,"whole_experiment","REP7/R7SP"
24,27,2021-04-12 08:57:45,2021-04-12 08:57:50,11287,11333,1,"2-1,2-2",3600.62181254316,3324.52899083254,-1.52254135616675,3476.5232748821,3393.11948373389,-0.263411680130323,"1","1",30,"ant_24","ant_27","24_27",2021-04-12 08:57:45,2021-04-12 08:57:50,1618217865.247,1618217870.997,11287,11333,5.875,211,"ant_27","ant_24",1,"whole_experiment","REP7/R7SP"
