"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
4,20,2021-03-07 09:54:30,2021-03-07 09:54:59,268,499,1,"2-1,2-2",3452.38658698698,3315.21358572761,-0.800944276557872,3370.44743251946,3423.4147386313,-1.33282250258715,"1","1",89,"ant_4","ant_20","4_20",2021-03-07 09:54:30,2021-03-07 09:54:59,1615110870.683,1615110899.558,268,499,29,59,"ant_20","ant_4",1,"whole_experiment","REP2/R2SS"
16,27,2021-03-07 09:57:11,2021-03-07 09:57:12,1557,1566,1,"1-2,2-2",2874.09154060236,3514.79784390728,-2.30855686257804,2833.41650816428,3393.81722749818,0.496695025146731,"1","1",4,"ant_16","ant_27","16_27",2021-03-07 09:57:11,2021-03-07 09:57:12,1615111031.81,1615111032.934,1557,1566,1.24900007247925,123,"ant_16","ant_27",1,"whole_experiment","REP2/R2SS"
20,24,2021-03-07 10:02:17,2021-03-07 10:02:18,4000,4009,1,"1-2,2-2",2434.03961256969,2857.10119155707,2.5419654830243,2308.27619814216,2856.24960043315,1.39113096351439,"1","1",10,"ant_20","ant_24","20_24",2021-03-07 10:02:17,2021-03-07 10:02:18,1615111337.187,1615111338.312,4000,4009,1.25,234,"ant_24","ant_20",1,"whole_experiment","REP2/R2SS"
14,32,2021-03-07 10:06:05,2021-03-07 10:06:25,5826,5984,1,"1-2,2-2",3131.37136430164,3446.09904691021,0.91712763547029,3217.31732732689,3418.95431428217,-1.12040550015814,"1","1",68,"ant_14","ant_32","14_32",2021-03-07 10:06:05,2021-03-07 10:06:25,1615111565.439,1615111585.189,5826,5984,19.875,350,"ant_32","ant_14",1,"whole_experiment","REP2/R2SS"
14,17,2021-03-07 10:06:44,2021-03-07 10:07:46,6139,6638,1,"2-1,2-2",3189.2669277,3423.02940899899,-0.563619223126546,3090.23022031189,3490.61332435884,-0.316824141419135,"1","1",342,"ant_14","ant_17","14_17",2021-03-07 10:06:44,2021-03-07 10:07:46,1615111604.564,1615111666.94,6139,6638,62.5010001659393,403,"ant_17","ant_14",1,"whole_experiment","REP2/R2SS"
5,17,2021-03-07 10:07:56,2021-03-07 10:08:23,6711,6929,1,"1-1,1-2,2-1,2-2",2830.03529011664,3464.39798144998,0.0706179097504835,2969.80059158881,3395.90983333474,2.67907219971444,"1","1",32,"ant_5","ant_17","5_17",2021-03-07 10:07:56,2021-03-07 10:08:23,1615111676.065,1615111703.315,6711,6929,27.375,423,"ant_17","ant_5",1,"whole_experiment","REP2/R2SS"
30,31,2021-03-07 10:11:29,2021-03-07 10:11:32,8415,8439,1,"1-2,2-1,2-2",2779.5241879775,2701.50801506648,-0.843519372112099,2735.30313248258,2568.08005345424,0.764222074496095,"1","1",22,"ant_30","ant_31","30_31",2021-03-07 10:11:29,2021-03-07 10:11:32,1615111889.067,1615111892.067,8415,8439,3.125,482,"ant_31","ant_30",1,"whole_experiment","REP2/R2SS"
12,32,2021-03-07 10:13:39,2021-03-07 10:13:49,9462,9541,1,"1-2,2-2",3511.47170025234,2808.4786309951,-1.39683583604031,3610.38758819836,2727.21774555587,-2.59860823311636,"1","1",58,"ant_12","ant_32","12_32",2021-03-07 10:13:39,2021-03-07 10:13:49,1615112019.943,1615112029.818,9462,9541,10,517,"ant_12","ant_32",1,"whole_experiment","REP2/R2SS"
7,16,2021-03-07 10:14:38,2021-03-07 10:14:39,9934,9937,1,"1-2,2-2",2743.94075346756,2935.62522007087,0.506113110849681,2778.27171011615,3065.88340117466,1.34540974801023,"1","1",4,"ant_7","ant_16","7_16",2021-03-07 10:14:38,2021-03-07 10:14:39,1615112078.944,1615112079.319,9934,9937,0.5,552,"ant_7","ant_16",1,"whole_experiment","REP2/R2SS"
20,21,2021-03-07 10:18:27,2021-03-07 10:18:29,11765,11778,1,"1-2,2-2",2656.43282709737,3360.88765163677,-0.657631737553822,2734.30758519794,3220.77094381751,-0.805270037875868,"1","1",14,"ant_20","ant_21","20_21",2021-03-07 10:18:27,2021-03-07 10:18:29,1615112307.82,1615112309.446,11765,11778,1.75100016593933,698,"ant_21","ant_20",1,"whole_experiment","REP2/R2SS"
8,19,2021-03-07 10:19:42,2021-03-07 10:19:43,12361,12368,1,"2-1,2-2",2939.0568718026,2607.37095504944,-0.131689577729911,2934.79703357854,2706.92720119614,-2.64692270302886,"1","1",7,"ant_8","ant_19","8_19",2021-03-07 10:19:42,2021-03-07 10:19:43,1615112382.321,1615112383.196,12361,12368,1,721,"ant_19","ant_8",1,"whole_experiment","REP2/R2SS"
13,16,2021-03-07 10:19:46,2021-03-07 10:19:55,12395,12464,1,"1-2,2-2",3141.02264112713,3502.50095549554,-1.82541752013413,3030.50312570981,3453.57818311196,2.64627915112412,"1","1",66,"ant_13","ant_16","13_16",2021-03-07 10:19:46,2021-03-07 10:19:55,1615112386.571,1615112395.196,12395,12464,8.75,735,"ant_16","ant_13",1,"whole_experiment","REP2/R2SS"
5,25,2021-03-07 10:20:26,2021-03-07 10:20:27,12716,12722,1,"1-1,1-2,2-1,2-2",3212.2650947238,2365.45903169897,0.712203479976657,3359.51530450514,2351.734560552,2.48202575981689,"1","1",7,"ant_5","ant_25","5_25",2021-03-07 10:20:26,2021-03-07 10:20:27,1615112426.697,1615112427.447,12716,12722,0.875,753,"ant_25","ant_5",1,"whole_experiment","REP2/R2SS"
7,17,2021-03-07 10:20:41,2021-03-07 10:20:43,12838,12854,1,"1-1,1-2,2-1,2-2",2834.29407562494,2981.94396436502,1.61216123535929,2928.44003741541,3098.1453980076,-2.56787246121317,"1","1",17,"ant_7","ant_17","7_17",2021-03-07 10:20:41,2021-03-07 10:20:43,1615112441.947,1615112443.947,12838,12854,2.125,760,"ant_7","ant_17",1,"whole_experiment","REP2/R2SS"
8,15,2021-03-07 10:20:48,2021-03-07 10:20:51,12892,12916,1,"2-1,2-2",2851.39812243487,2631.6370329255,3.04432324385026,2848.5351488684,2749.18041179818,-2.28858261716275,"1","1",17,"ant_8","ant_15","8_15",2021-03-07 10:20:48,2021-03-07 10:20:51,1615112448.697,1615112451.697,12892,12916,3.125,764,"ant_15","ant_8",1,"whole_experiment","REP2/R2SS"
20,26,2021-03-07 10:22:49,2021-03-07 10:23:01,13859,13953,1,"1-1,1-2,2-1,2-2",2684.85731664031,3241.59507480691,-0.370105651770168,2754.20573716504,3289.47540064639,-0.846585909046045,"1","1",86,"ant_20","ant_26","20_26",2021-03-07 10:22:49,2021-03-07 10:23:01,1615112569.573,1615112581.323,13859,13953,11.875,812,"ant_26","ant_20",1,"whole_experiment","REP2/R2SS"
15,19,2021-03-07 10:25:32,2021-03-07 10:25:34,15159,15182,1,"2-1,2-2",3439.63628408018,2904.7313078851,-0.388307690368408,3335.27878219264,2814.26923965922,0.900823791531478,"1","1",24,"ant_15","ant_19","15_19",2021-03-07 10:25:32,2021-03-07 10:25:34,1615112732.074,1615112734.949,15159,15182,3,858,"ant_19","ant_15",1,"whole_experiment","REP2/R2SS"
24,26,2021-03-07 10:26:48,2021-03-07 10:26:50,15767,15790,1,"2-1,2-2",2988.9194617137,3277.96495032299,-0.023842096688926,2875.05866493069,3319.49153811702,-1.35365889192058,"1","1",7,"ant_24","ant_26","24_26",2021-03-07 10:26:48,2021-03-07 10:26:50,1615112808.075,1615112810.95,15767,15790,3,920,"ant_26","ant_24",1,"whole_experiment","REP2/R2SS"
5,31,2021-03-07 10:30:55,2021-03-07 10:31:58,17747,18253,1,"2-1,2-2",3098.74335948095,2593.4284181089,-2.0907995233104,3214.62023370173,2688.36748775362,-2.55604680303045,"1","1",214,"ant_5","ant_31","5_31",2021-03-07 10:30:55,2021-03-07 10:31:58,1615113055.577,1615113118.827,17747,18253,63.375,994,"ant_31","ant_5",1,"whole_experiment","REP2/R2SS"
8,31,2021-03-07 10:33:20,2021-03-07 10:33:36,18910,19035,1,"2-1,2-2",3147.25272905189,2389.67272417629,2.98960936213235,3176.95220860334,2514.54805216098,-2.08053683081605,"1","1",23,"ant_8","ant_31","8_31",2021-03-07 10:33:20,2021-03-07 10:33:36,1615113200.953,1615113216.578,18910,19035,15.75,1010,"ant_31","ant_8",1,"whole_experiment","REP2/R2SS"
