"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
2,11,2021-04-19 08:44:51,2021-04-19 08:45:09,820,960,1,"1-2,2-1,2-2",3412.4756652414,3048.8979551437,-0.0563978665562527,3417.07367000008,3152.83174467014,-3.01664884438839,"1","1",4,"ant_2","ant_11","2_11",2021-04-19 08:44:51,2021-04-19 08:45:09,1618821891.695,1618821909.195,820,960,17.625,38,"ant_2","ant_11",1,"whole_experiment","REP8/R8SP"
4,6,2021-04-19 08:47:01,2021-04-19 08:47:15,1858,1970,1,"1-2,2-2",3193.92824632841,3163.45947010862,-0.0144924736974074,3316.76395343592,3231.17920412077,0.951970996907806,"1","1",108,"ant_4","ant_6","4_6",2021-04-19 08:47:01,2021-04-19 08:47:15,1618822021.446,1618822035.447,1858,1970,14.1259999275208,93,"ant_4","ant_6",1,"whole_experiment","REP8/R8SP"
18,23,2021-04-19 08:58:57,2021-04-19 08:59:04,7590,7642,1,"1-1,1-2,2-1,2-2",3240.32769121641,3033.24154558442,-0.758889328204533,3330.27167983645,2923.37795277291,-3.08714900986999,"1","1",10,"ant_18","ant_23","18_23",2021-04-19 08:58:57,2021-04-19 08:59:04,1618822737.954,1618822744.454,7590,7642,6.625,239,"ant_23","ant_18",1,"whole_experiment","REP8/R8SP"
19,26,2021-04-19 09:00:01,2021-04-19 09:00:03,8102,8115,1,"1-2,2-2",2900.01623847908,3155.01268420481,-0.487784886322657,2931.84304899311,3036.90410789074,-1.07406375733365,"1","1",14,"ant_19","ant_26","19_26",2021-04-19 09:00:01,2021-04-19 09:00:03,1618822801.954,1618822803.579,8102,8115,1.75,295,"ant_19","ant_26",1,"whole_experiment","REP8/R8SP"
17,30,2021-04-19 09:00:30,2021-04-19 09:01:06,8329,8616,1,"1-1,1-2,2-1,2-2",2465.87553859514,3000.76665467322,-1.94705762941343,2549.32505925905,3074.69138198306,-1.80300873455207,"1","1",223,"ant_17","ant_30","17_30",2021-04-19 09:00:30,2021-04-19 09:01:06,1618822830.33,1618822866.205,8329,8616,36,328,"ant_17","ant_30",1,"whole_experiment","REP8/R8SP"
6,24,2021-04-19 09:00:43,2021-04-19 09:01:06,8438,8618,1,"1-2,2-2",3344.02555116799,3352.22571983914,-3.12949335508935,3322.06875175723,3453.72489310806,0.905640422953598,"1","1",39,"ant_6","ant_24","6_24",2021-04-19 09:00:43,2021-04-19 09:01:06,1618822843.955,1618822866.455,8438,8618,22.625,329,"ant_6","ant_24",1,"whole_experiment","REP8/R8SP"
24,25,2021-04-19 09:00:23,2021-04-19 09:01:34,8271,8842,1,"1-1,1-2,2-1,2-2",3320.63167910189,3453.70258459049,0.878016195674663,3296.13670077248,3563.43690465809,-1.1902470996216,"1","1",456,"ant_24","ant_25","24_25",2021-04-19 09:00:23,2021-04-19 09:01:34,1618822823.08,1618822894.455,8271,8842,71.5,343,"ant_25","ant_24",1,"whole_experiment","REP8/R8SP"
14,30,2021-04-19 09:09:49,2021-04-19 09:09:53,12803,12832,1,"2-1,2-2",3280.95671375442,2445.81089926055,0.659504243861803,3230.23749391258,2548.71825743055,-0.424784401144012,"1","1",30,"ant_14","ant_30","14_30",2021-04-19 09:09:49,2021-04-19 09:09:53,1618823389.585,1618823393.21,12803,12832,3.75,512,"ant_30","ant_14",1,"whole_experiment","REP8/R8SP"
15,30,2021-04-19 09:12:37,2021-04-19 09:12:49,14150,14242,1,"2-1,2-2",3283.84875537045,3526.36157071308,2.93559965497246,3428.68406148075,3536.6578497699,-2.64432199738382,"1","1",81,"ant_15","ant_30","15_30",2021-04-19 09:12:37,2021-04-19 09:12:49,1618823557.962,1618823569.462,14150,14242,11.625,563,"ant_30","ant_15",1,"whole_experiment","REP8/R8SP"
2,28,2021-04-19 09:14:13,2021-04-19 09:14:29,14918,15043,1,"2-1,2-2",3331.1311487627,2684.38062967548,0.830732425700757,3198.37534800582,2607.91635801343,0.675398768942741,"1","1",105,"ant_2","ant_28","2_28",2021-04-19 09:14:13,2021-04-19 09:14:29,1618823653.963,1618823669.588,14918,15043,15.75,609,"ant_28","ant_2",1,"whole_experiment","REP8/R8SP"
7,28,2021-04-19 09:14:33,2021-04-19 09:15:40,15076,15609,1,"2-1,2-2",3459.19002287793,2507.04572500747,0.924284055292726,3326.98042320295,2492.29758772349,0.387826313203337,"1","1",253,"ant_7","ant_28","7_28",2021-04-19 09:14:33,2021-04-19 09:15:40,1618823673.713,1618823740.339,15076,15609,66.7509999275208,622,"ant_28","ant_7",1,"whole_experiment","REP8/R8SP"
15,25,2021-04-19 09:14:38,2021-04-19 09:16:16,15111,15902,1,"2-1,2-2",3152.67333140388,3509.92639986569,-0.0510939000593069,3023.19788962334,3542.47567149108,-0.209867787607922,"1","1",679,"ant_15","ant_25","15_25",2021-04-19 09:14:38,2021-04-19 09:16:16,1618823678.088,1618823776.964,15111,15902,99.0009999275208,627,"ant_25","ant_15",1,"whole_experiment","REP8/R8SP"
17,25,2021-04-19 09:16:04,2021-04-19 09:16:17,15804,15904,1,"1-1,1-2,2-1,2-2",3116.14870415532,3402.97539651508,2.37328843141275,3038.97282670658,3476.22167218293,0.0315977170314079,"1","1",99,"ant_17","ant_25","17_25",2021-04-19 09:16:04,2021-04-19 09:16:17,1618823764.715,1618823777.214,15804,15904,12.6240000724792,628,"ant_25","ant_17",1,"whole_experiment","REP8/R8SP"
7,28,2021-04-19 09:16:19,2021-04-19 09:16:56,15926,16221,1,"2-1,2-2",3445.2624083597,2503.7992138493,1.10172430448737,3343.75440209086,2452.08780367317,0.634546013439819,"1","1",236,"ant_7","ant_28","7_28",2021-04-19 09:16:19,2021-04-19 09:16:56,1618823779.964,1618823816.84,15926,16221,37.0009999275208,636,"ant_28","ant_7",1,"whole_experiment","REP8/R8SP"
15,25,2021-04-19 09:18:18,2021-04-19 09:18:21,16876,16895,1,"2-1,2-2",3139.4952706105,3487.40730468242,-0.150920280179344,3007.82905009914,3567.9654484721,-0.24823490499632,"1","1",20,"ant_15","ant_25","15_25",2021-04-19 09:18:18,2021-04-19 09:18:21,1618823898.716,1618823901.091,16876,16895,2.5,657,"ant_25","ant_15",1,"whole_experiment","REP8/R8SP"
4,26,2021-04-19 09:24:49,2021-04-19 09:24:57,19999,20066,1,"1-1,1-2,2-1,2-2",3142.5413203236,2592.51536379768,1.67705283087682,3041.79152696001,2578.29887149514,-0.195796174508455,"1","1",66,"ant_4","ant_26","4_26",2021-04-19 09:24:49,2021-04-19 09:24:57,1618824289.095,1618824297.47,19999,20066,8.5,743,"ant_4","ant_26",1,"whole_experiment","REP8/R8SP"
15,30,2021-04-19 09:25:25,2021-04-19 09:25:26,20293,20299,1,"1-2,2-2",3264.29677491452,3477.84938244007,-1.48618679447425,3340.31541310212,3366.51665662183,0.218052777853683,"1","1",7,"ant_15","ant_30","15_30",2021-04-19 09:25:25,2021-04-19 09:25:26,1618824325.845,1618824326.595,20293,20299,0.875,753,"ant_15","ant_30",1,"whole_experiment","REP8/R8SP"
24,28,2021-04-19 09:25:09,2021-04-19 09:29:16,20163,22138,1,"1-1,1-2,2-1,2-2",3260.54338596829,2420.27207217978,-0.236157009342483,3344.01498215248,2495.29808362603,-2.45253727991906,"1","1",1227,"ant_24","ant_28","24_28",2021-04-19 09:25:09,2021-04-19 09:29:16,1618824309.595,1618824556.472,20163,22138,247.001999855042,859,"ant_28","ant_24",1,"whole_experiment","REP8/R8SP"
6,24,2021-04-19 09:32:01,2021-04-19 09:32:34,23462,23722,1,"1-1,1-2,2-1,2-2",2745.89466020044,2556.07515111902,0.277926703828734,2854.13634676107,2491.91745612691,2.23276559389084,"1","1",177,"ant_6","ant_24","6_24",2021-04-19 09:32:01,2021-04-19 09:32:34,1618824721.974,1618824754.474,23462,23722,32.625,936,"ant_6","ant_24",1,"whole_experiment","REP8/R8SP"
15,16,2021-04-19 09:33:23,2021-04-19 09:33:28,24114,24157,1,"1-1,1-2,2-1,2-2",2925.05209216524,3392.33501796961,-0.473616065358982,3077.39000875449,3402.4408088753,-2.44802588837998,"1","1",41,"ant_15","ant_16","15_16",2021-04-19 09:33:23,2021-04-19 09:33:28,1618824803.475,1618824808.85,24114,24157,5.5,971,"ant_16","ant_15",1,"whole_experiment","REP8/R8SP"
16,24,2021-04-19 09:42:03,2021-04-19 09:42:07,28275,28305,1,"2-1,2-2",3273.22111850066,3468.67543659217,0.957911026105935,3203.88212174185,3333.63139249988,1.69104232017418,"1","1",31,"ant_16","ant_24","16_24",2021-04-19 09:42:03,2021-04-19 09:42:07,1618825323.605,1618825327.356,28275,28305,3.87599992752075,1159,"ant_24","ant_16",1,"whole_experiment","REP8/R8SP"
24,31,2021-04-19 09:40:24,2021-04-19 09:42:38,27483,28558,1,"1-2,2-1,2-2",3208.83146492367,3332.35000671554,1.93224736487179,3261.8323202658,3247.55030989446,2.71822731349664,"1","1",327,"ant_24","ant_31","24_31",2021-04-19 09:40:24,2021-04-19 09:42:38,1618825224.604,1618825358.981,27483,28558,134.501999855042,1168,"ant_31","ant_24",1,"whole_experiment","REP8/R8SP"
23,30,2021-04-19 09:48:14,2021-04-19 09:48:25,31243,31330,1,"1-2,2-2",3243.04084992648,2854.59121747707,-2.0255802919849,3319.15446217194,2793.67788068528,0.100101564937256,"1","1",21,"ant_23","ant_30","23_30",2021-04-19 09:48:14,2021-04-19 09:48:25,1618825694.609,1618825705.484,31243,31330,11,1222,"ant_23","ant_30",1,"whole_experiment","REP8/R8SP"
3,26,2021-04-19 10:16:14,2021-04-19 10:16:58,44682,45037,1,"1-2,2-2",3433.81245623888,2858.6520260487,-1.75801658840923,3381.10280901819,2759.16085834308,-1.30562756359863,"1","1",268,"ant_3","ant_26","3_26",2021-04-19 10:16:14,2021-04-19 10:16:58,1618827374.502,1618827418.878,44682,45037,44.5009999275208,1682,"ant_3","ant_26",1,"whole_experiment","REP8/R8SP"
20,28,2021-04-19 10:27:57,2021-04-19 10:28:33,50303,50593,1,"2-1,2-2",2802.53052615027,2642.56732258499,-0.221005687396201,2731.90027370039,2536.0768021947,0.969913731998874,"1","1",156,"ant_20","ant_28","20_28",2021-04-19 10:27:57,2021-04-19 10:28:33,1618828077.134,1618828113.385,50303,50593,36.3759999275208,1839,"ant_28","ant_20",1,"whole_experiment","REP8/R8SP"
4,28,2021-04-19 10:31:14,2021-04-19 10:31:26,51885,51975,1,"2-1,2-2",2867.2544718263,2400.24867565356,0.186088260578781,2738.49204083916,2481.12447538843,-0.834423767114561,"1","1",58,"ant_4","ant_28","4_28",2021-04-19 10:31:14,2021-04-19 10:31:26,1618828274.887,1618828286.137,51885,51975,11.375,1870,"ant_28","ant_4",1,"whole_experiment","REP8/R8SP"
10,18,2021-04-19 10:38:41,2021-04-19 10:38:48,55458,55515,1,"1-1,1-2,2-1,2-2",2604.9317966094,2748.62095341483,1.30338375959217,2619.1815995405,2896.04486713204,-1.44021773986188,"1","1",58,"ant_10","ant_18","10_18",2021-04-19 10:38:41,2021-04-19 10:38:48,1618828721.516,1618828728.641,55458,55515,7.25,2053,"ant_18","ant_10",1,"whole_experiment","REP8/R8SP"
14,24,2021-04-19 10:41:37,2021-04-19 10:41:40,56866,56892,1,"2-1,2-2",3424.55249070525,3420.10847887312,1.71535699173645,3305.16750149284,3506.85075791206,0.0407016139857464,"1","1",6,"ant_14","ant_24","14_24",2021-04-19 10:41:37,2021-04-19 10:41:40,1618828897.518,1618828900.768,56866,56892,3.375,2139,"ant_24","ant_14",1,"whole_experiment","REP8/R8SP"
14,16,2021-04-19 10:45:58,2021-04-19 10:46:05,58955,59007,1,"1-1,1-2,2-1,2-2",3297.6948944671,3437.56180736341,-3.04937415892471,3215.35008702322,3332.78574326612,1.8473549861498,"1","1",33,"ant_14","ant_16","14_16",2021-04-19 10:45:58,2021-04-19 10:46:05,1618829158.646,1618829165.146,58955,59007,6.625,2198,"ant_16","ant_14",1,"whole_experiment","REP8/R8SP"
6,21,2021-04-19 10:46:17,2021-04-19 10:46:20,59108,59132,1,"2-1,2-2",3221.61229003227,3185.05062582193,0.798282321470452,3245.5066521968,3070.47143523172,2.84699995101278,"1","1",14,"ant_6","ant_21","6_21",2021-04-19 10:46:17,2021-04-19 10:46:20,1618829177.771,1618829180.771,59108,59132,3.125,2208,"ant_21","ant_6",1,"whole_experiment","REP8/R8SP"
11,15,2021-04-19 10:47:46,2021-04-19 10:47:58,59820,59910,1,"2-1,2-2",3426.92310220927,3138.12957397969,1.17338144492183,3362.57652237193,3026.49014135944,0.245765881125159,"1","1",16,"ant_11","ant_15","11_15",2021-04-19 10:47:46,2021-04-19 10:47:58,1618829266.772,1618829278.022,59820,59910,11.375,2238,"ant_15","ant_11",1,"whole_experiment","REP8/R8SP"
4,25,2021-04-19 10:50:33,2021-04-19 10:50:34,61153,61158,1,"1-2,2-2",2355.49706559131,2828.61131005287,-3.12447833887477,2255.38601024199,2763.99591418547,2.19549482044096,"1","1",6,"ant_4","ant_25","4_25",2021-04-19 10:50:33,2021-04-19 10:50:34,1618829433.399,1618829434.024,61153,61158,0.75,2282,"ant_4","ant_25",1,"whole_experiment","REP8/R8SP"
