"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
97,175,2021-04-11 08:34:57,2021-04-11 08:35:06,196,264,1,"1-2,2-2",1523.68779803734,3541.72392924452,-3.07605260276152,1405.35488611212,3466.5060087041,-2.33114674036772,"1","1",56,"ant_97","ant_175","97_175",2021-04-11 08:34:57,2021-04-11 08:35:06,1618130097.818,1618130106.318,196,264,8.625,51,"ant_97","ant_175",1,"whole_experiment","REP7/R7BS"
42,67,2021-04-11 08:34:46,2021-04-11 08:35:12,103,316,1,"1-1,1-2,2-1,2-2",2148.49841220758,1897.41581133353,0.492192202127014,2252.31612531062,1915.24848131679,-1.67708549386413,"1","1",135,"ant_42","ant_67","42_67",2021-04-11 08:34:46,2021-04-11 08:35:12,1618130086.193,1618130112.818,103,316,26.75,74,"ant_42","ant_67",1,"whole_experiment","REP7/R7BS"
51,106,2021-04-11 08:34:50,2021-04-11 08:35:15,135,334,1,"1-2,2-2",3383.90356430545,3907.58784273491,1.41397518310385,3431.28837336306,4003.63523646942,0.165306042391599,"1","1",48,"ant_51","ant_106","51_106",2021-04-11 08:34:50,2021-04-11 08:35:15,1618130090.193,1618130115.068,135,334,25,80,"ant_51","ant_106",1,"whole_experiment","REP7/R7BS"
63,106,2021-04-11 08:35:09,2021-04-11 08:35:16,288,348,1,"1-1,1-2,2-1,2-2",3575.3370925495,4056.50104865322,-0.993596200377235,3471.86642938251,4010.07711131771,-0.00736137874734257,"1","1",48,"ant_63","ant_106","63_106",2021-04-11 08:35:09,2021-04-11 08:35:16,1618130109.318,1618130116.818,288,348,7.625,87,"ant_63","ant_106",1,"whole_experiment","REP7/R7BS"
52,92,2021-04-11 08:35:54,2021-04-11 08:36:04,650,732,1,"2-1,2-2",3111.97531555481,2196.8453614352,2.94367392991566,3203.62258913249,2091.95570004089,1.79025353560114,"1","1",79,"ant_52","ant_92","52_92",2021-04-11 08:35:54,2021-04-11 08:36:04,1618130154.568,1618130164.818,650,732,10.375,208,"ant_92","ant_52",1,"whole_experiment","REP7/R7BS"
39,42,2021-04-11 08:37:46,2021-04-11 08:37:51,1543,1585,1,"2-1,2-2",1959.53412519774,1995.19291821974,2.5647140383728,1929.55565229386,1879.59683032797,1.7924410556695,"1","1",6,"ant_39","ant_42","39_42",2021-04-11 08:37:46,2021-04-11 08:37:51,1618130266.194,1618130271.444,1543,1585,5.375,390,"ant_42","ant_39",1,"whole_experiment","REP7/R7BS"
110,133,2021-04-11 08:38:09,2021-04-11 08:38:44,1730,2010,1,"1-2,2-2",3491.51869734221,2849.94098321619,-2.35949162305667,3474.37999020013,2723.8093765781,-0.601272197857654,"1","1",24,"ant_110","ant_133","110_133",2021-04-11 08:38:09,2021-04-11 08:38:44,1618130289.569,1618130324.569,1730,2010,35.125,539,"ant_110","ant_133",1,"whole_experiment","REP7/R7BS"
42,127,2021-04-11 08:37:49,2021-04-11 08:39:01,1570,2142,1,"1-2,2-2",1873.39140423379,1897.5282300957,1.64506304767525,1796.68762007768,1986.20655079063,2.14055739954894,"1","1",179,"ant_42","ant_127","42_127",2021-04-11 08:37:49,2021-04-11 08:39:01,1618130269.569,1618130341.069,1570,2142,71.625,579,"ant_42","ant_127",1,"whole_experiment","REP7/R7BS"
44,75,2021-04-11 08:40:37,2021-04-11 08:40:38,2913,2925,1,"2-1,2-2",2910.81660301086,2001.04687126581,0.520017051465501,3031.10773186965,1933.53644984119,2.86753427149566,"1","1",7,"ant_44","ant_75","44_75",2021-04-11 08:40:37,2021-04-11 08:40:38,1618130437.445,1618130438.945,2913,2925,1.625,813,"ant_75","ant_44",1,"whole_experiment","REP7/R7BS"
55,127,2021-04-11 08:40:36,2021-04-11 08:40:39,2904,2930,1,"2-1,2-2",1748.60205835501,2238.84312186616,0.878023652999127,1774.73739857287,2095.39863874142,2.12819765876084,"1","1",18,"ant_55","ant_127","55_127",2021-04-11 08:40:36,2021-04-11 08:40:39,1618130436.32,1618130439.57,2904,2930,3.375,814,"ant_55","ant_127",1,"whole_experiment","REP7/R7BS"
