"ant1","ant2","start","end","startframe","endframe","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","detections","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
30,127,2021-03-07 10:36:41,2021-03-07 10:36:47,557,605,1,"1-1,1-2,2-1,2-2",2291.30797491517,4601.06337458265,3.0446292453137,2167.0914247208,4556.38119425995,0.566189500494832,"1","1",28,"ant_30","ant_127","30_127",2021-03-07 10:36:41,2021-03-07 10:36:47,1615113401.421,1615113407.421,557,605,6.125,139,"ant_127","ant_30",1,"whole_experiment","REP2/R2BS"
70,154,2021-03-07 10:36:54,2021-03-07 10:36:57,663,684,1,"2-1,2-2",3186.80161415606,3410.89534607654,1.95405097749714,3284.38729021269,3302.59087086452,2.59711948140616,"1","1",22,"ant_70","ant_154","70_154",2021-03-07 10:36:54,2021-03-07 10:36:57,1615113414.671,1615113417.297,663,684,2.75099992752075,162,"ant_154","ant_70",1,"whole_experiment","REP2/R2BS"
61,85,2021-03-07 10:38:57,2021-03-07 10:39:00,1649,1669,1,"1-1,1-2,2-1,2-2",2477.19368151752,3855.14387084312,0.423156328474353,2542.441434804,3988.84946939607,-1.82071122608993,"1","1",21,"ant_61","ant_85","61_85",2021-03-07 10:38:57,2021-03-07 10:39:00,1615113537.922,1615113540.422,1649,1669,2.625,343,"ant_85","ant_61",1,"whole_experiment","REP2/R2BS"
85,169,2021-03-07 10:40:52,2021-03-07 10:40:54,2567,2580,1,"1-2,2-2",1897.70118019389,3903.26294196859,3.04882920393822,1748.03747584641,3941.59457756105,-2.7486749061498,"1","1",14,"ant_85","ant_169","85_169",2021-03-07 10:40:52,2021-03-07 10:40:54,1615113652.673,1615113654.298,2567,2580,1.75,476,"ant_85","ant_169",1,"whole_experiment","REP2/R2BS"
32,116,2021-03-07 10:41:39,2021-03-07 10:41:41,2944,2955,1,"2-1,2-2",2606.63844291532,3207.04789115648,2.69489053430337,2763.16218667945,3229.72585510101,-2.9665184421812,"1","1",11,"ant_32","ant_116","32_116",2021-03-07 10:41:39,2021-03-07 10:41:41,1615113699.798,1615113701.173,2944,2955,1.5,551,"ant_116","ant_32",1,"whole_experiment","REP2/R2BS"
29,113,2021-03-07 10:42:21,2021-03-07 10:42:32,3277,3365,1,"1-2,2-2",2734.30165489297,3467.76186263482,-1.76502267721873,2732.325738987,3329.27575956958,-2.29100317960195,"1","1",67,"ant_29","ant_113","29_113",2021-03-07 10:42:21,2021-03-07 10:42:32,1615113741.423,1615113752.423,3277,3365,11.125,644,"ant_29","ant_113",1,"whole_experiment","REP2/R2BS"
34,144,2021-03-07 10:45:09,2021-03-07 10:45:13,4621,4654,1,"2-1,2-2",1614.91383147581,1661.33371159033,0.550799432931319,1619.46690429422,1534.46354334769,1.45675569918193,"1","1",34,"ant_34","ant_144","34_144",2021-03-07 10:45:09,2021-03-07 10:45:13,1615113909.424,1615113913.549,4621,4654,4.25,956,"ant_144","ant_34",1,"whole_experiment","REP2/R2BS"
23,33,2021-03-07 10:47:28,2021-03-07 10:47:33,5730,5771,1,"1-1,1-2,2-1,2-2",3282.65731905133,2617.25828705285,-2.44014615572156,3158.23213929938,2537.84228197969,0.307013606422836,"1","1",42,"ant_23","ant_33","23_33",2021-03-07 10:47:28,2021-03-07 10:47:33,1615114048.05,1615114053.175,5730,5771,5.25,1149,"ant_23","ant_33",1,"whole_experiment","REP2/R2BS"
35,59,2021-03-07 10:48:18,2021-03-07 10:48:23,6136,6175,1,"1-2,2-2",7387.51236065257,5195.08508616633,-2.25296021266651,7293.72933555733,5088.68739516969,-3.11746375548784,"2","2",40,"ant_35","ant_59","35_59",2021-03-07 10:48:18,2021-03-07 10:48:23,1615114098.801,1615114103.676,6136,6175,5,1201,"ant_35","ant_59",1,"whole_experiment","REP2/R2BS"
63,112,2021-03-07 10:48:44,2021-03-07 10:48:48,6341,6376,1,"2-1,2-2",2833.49957987897,3020.35066343777,-1.6932829651037,2836.55826157254,3186.20619439478,-1.45086855520506,"1","1",36,"ant_63","ant_112","63_112",2021-03-07 10:48:44,2021-03-07 10:48:48,1615114124.426,1615114128.801,6341,6376,4.5,1229,"ant_112","ant_63",1,"whole_experiment","REP2/R2BS"
