"ant1","ant2","start","end","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
70,136,2021-05-16 08:36:00,2021-05-16 08:38:17,1,"1-1,1-2,2-1,2-2",1667.23574553233,3862.50724100246,0.431520543397825,1785.67390467223,3901.02330256829,2.40783824377214,"1","1","ant_70","ant_136","70_136",2021-05-16 08:36:00,2021-05-16 08:38:17,1621154160.09,1621154297.341,4708,5806,137.376000165939,190,"ant_70","ant_136",1,"whole_experiment","REP10/R10BP"
120,139,2021-05-16 08:53:46,2021-05-16 08:54:01,1,"1-1,1-2",1458.09590646658,3134.66592495061,-3.01883033896599,1448.1533941783,3247.44561907171,-1.19980383913849,"1","1","ant_120","ant_139","120_139",2021-05-16 08:53:46,2021-05-16 08:54:01,1621155226.6,1621155241.225,13240,13357,14.75,495,"ant_139","ant_120",1,"whole_experiment","REP10/R10BP"
33,79,2021-05-16 08:54:01,2021-05-16 08:54:18,1,"1-1,1-2",2660.50186803354,4198.82661401667,-1.79252080146568,2624.18104426851,4284.579377176,-0.352898579403022,"1","1","ant_33","ant_79","33_79",2021-05-16 08:54:01,2021-05-16 08:54:18,1621155241.6,1621155258.85,13360,13498,17.375,504,"ant_79","ant_33",1,"whole_experiment","REP10/R10BP"
103,113,2021-05-16 09:15:41,2021-05-16 09:15:50,1,"1-1,2-1",2473.5949818439,3741.4124632704,1.87616214999345,2371.45521849285,3798.99364826273,-2.52180252793753,"1","1","ant_103","ant_113","103_113",2021-05-16 09:15:41,2021-05-16 09:15:50,1621156541.113,1621156550.613,23756,23832,9.625,706,"ant_103","ant_113",1,"whole_experiment","REP10/R10BP"
35,163,2021-05-16 09:19:12,2021-05-16 09:20:29,1,"1-1,1-2,2-1",1673.4193771918,3632.06957385867,-3.135929418439,1725.74999155948,3528.35598302772,1.62777215114908,"1","1","ant_35","ant_163","35_163",2021-05-16 09:19:12,2021-05-16 09:20:29,1621156752.115,1621156829.24,25444,26061,77.25,761,"ant_163","ant_35",1,"whole_experiment","REP10/R10BP"
35,103,2021-05-16 09:21:35,2021-05-16 09:21:46,1,"1-1,1-2,2-1",1678.64408994893,3613.3759180827,2.15896606034077,1743.72245706608,3671.80694476106,2.60011261045579,"1","1","ant_35","ant_103","35_103",2021-05-16 09:21:35,2021-05-16 09:21:46,1621156895.241,1621156906.491,26589,26679,11.375,775,"ant_103","ant_35",1,"whole_experiment","REP10/R10BP"
109,166,2021-05-16 09:51:13,2021-05-16 09:51:32,1,"1-1,1-2,2-1,2-2",1352.15084365911,3140.90462324475,-2.13246182595753,1296.65104247755,3025.43520224084,0.723660749636174,"1","1","ant_109","ant_166","109_166",2021-05-16 09:51:13,2021-05-16 09:51:32,1621158673.758,1621158692.009,40817,40963,18.3760001659393,1097,"ant_109","ant_166",1,"whole_experiment","REP10/R10BP"
100,133,2021-05-16 10:22:38,2021-05-16 10:22:54,1,"1-1,1-2,2-1,2-2",2965.0692381125,3737.03585934293,0.636503924571561,2922.70100879757,3809.48747163593,-0.068587166085511,"1","1","ant_100","ant_133","100_133",2021-05-16 10:22:38,2021-05-16 10:22:54,1621160558.65,1621160574.026,55896,56019,15.5009999275208,1380,"ant_100","ant_133",1,"whole_experiment","REP10/R10BP"
18,35,2021-05-16 11:09:28,2021-05-16 11:09:42,1,"1-1,2-1",2671.26337451036,4240.62594049115,-1.5922082740173,2767.90314634741,4154.76474829271,-0.353922082126978,"1","1","ant_18","ant_35","18_35",2021-05-16 11:09:28,2021-05-16 11:09:42,1621163368.677,1621163382.052,78376,78483,13.5,1886,"ant_18","ant_35",1,"whole_experiment","REP10/R10BP"
133,136,2021-05-16 11:13:52,2021-05-16 11:14:27,1,"1-1,1-2,2-1,2-2",1260.24159266424,3660.64480382286,0.0515935494757717,1347.57796747385,3605.363067937,1.7685790497587,"1","1","ant_133","ant_136","133_136",2021-05-16 11:13:52,2021-05-16 11:14:27,1621163632.93,1621163667.805,80490,80769,35,1930,"ant_136","ant_133",1,"whole_experiment","REP10/R10BP"
