"ant1","ant2","start","end","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
96,153,2021-03-07 12:08:40,2021-03-07 12:09:16,1,"1-1,1-2",1407.3483318712,3408.12595981204,0.130744606884767,1269.00789638583,3441.79087443915,0.0537773907311544,"1","1","ant_96","ant_153","96_153",2021-03-07 12:08:40,2021-03-07 12:09:16,1615118920.708,1615118956.708,44711,44999,36.125,1739,"ant_153","ant_96",1,"whole_experiment","REP2/R2BS"
63,135,2021-03-07 12:15:32,2021-03-07 12:16:01,1,"1-1,2-1",1908.90489347702,3381.14420415299,2.5921172558287,1789.1081310216,3361.18154421063,2.94637044883328,"1","1","ant_63","ant_135","63_135",2021-03-07 12:15:32,2021-03-07 12:16:01,1615119332.586,1615119361.461,48006,48237,29,1899,"ant_63","ant_135",1,"whole_experiment","REP2/R2BS"
2,122,2021-03-07 12:28:57,2021-03-07 12:29:07,1,"1-1,1-2",1530.07630433177,2827.12245179604,1.60313142980717,1531.59502021353,2712.90307196033,0.984945448622179,"1","1","ant_2","ant_122","2_122",2021-03-07 12:28:57,2021-03-07 12:29:07,1615120137.466,1615120147.466,54445,54525,10.125,2161,"ant_122","ant_2",1,"whole_experiment","REP2/R2BS"
75,88,2021-03-07 12:59:45,2021-03-07 13:01:02,1,"1-1,2-1",1353.59822744316,3617.01320988161,-2.08709783361959,1275.92268697407,3521.44130059155,-1.4914000362265,"1","1","ant_75","ant_88","75_88",2021-03-07 12:59:45,2021-03-07 13:01:02,1615121985.854,1615122062.354,69232,69844,76.625,2812,"ant_75","ant_88",1,"whole_experiment","REP2/R2BS"
35,97,2021-03-07 13:19:43,2021-03-07 13:22:18,1,"1-1,1-2,2-1,2-2",2881.42861558817,2245.53158111593,-2.75934277494347,2770.73980332403,2194.24509952358,0.35773371271163,"1","1","ant_35","ant_97","35_97",2021-03-07 13:19:43,2021-03-07 13:22:18,1615123183.112,1615123338.738,78810,80055,155.750999927521,3162,"ant_35","ant_97",1,"whole_experiment","REP2/R2BS"
35,97,2021-03-07 13:23:57,2021-03-07 13:24:56,1,"1-1,1-2,2-1,2-2",2805.49019583452,2489.12808161309,-1.80113257523158,2804.27245176102,2371.75701099138,1.00740691585655,"1","1","ant_35","ant_97","35_97",2021-03-07 13:23:57,2021-03-07 13:24:56,1615123437.738,1615123496.114,80847,81314,58.5010001659393,3226,"ant_35","ant_97",1,"whole_experiment","REP2/R2BS"
63,90,2021-03-07 13:44:38,2021-03-07 13:44:56,1,"1-1,2-1",1153.21338200984,2847.68020123153,-0.795967063224087,1280.32787862851,2829.94595310659,0.256091060060266,"1","1","ant_63","ant_90","63_90",2021-03-07 13:44:38,2021-03-07 13:44:56,1615124678.872,1615124696.872,90776,90920,18.125,3638,"ant_63","ant_90",1,"whole_experiment","REP2/R2BS"
48,88,2021-03-07 14:20:29,2021-03-07 14:21:02,1,"1-1,1-2,2-1,2-2",3107.16983908225,3214.46815132207,1.2946423299197,3112.26615153745,3324.55684537427,-0.899631793990339,"1","1","ant_48","ant_88","48_88",2021-03-07 14:20:29,2021-03-07 14:21:02,1615126829.261,1615126862.136,107979,108242,33,4373,"ant_48","ant_88",1,"whole_experiment","REP2/R2BS"
88,90,2021-03-07 14:35:02,2021-03-07 14:36:20,1,"1-1,1-2,2-1,2-2",2565.11450089133,2783.46886019599,-0.866338235048847,2664.8418026552,2832.01664163857,-3.03111967949911,"1","1","ant_88","ant_90","88_90",2021-03-07 14:35:02,2021-03-07 14:36:20,1615127702.142,1615127780.393,114962,115588,78.3759999275208,4667,"ant_90","ant_88",1,"whole_experiment","REP2/R2BS"
88,90,2021-03-07 14:36:41,2021-03-07 14:37:34,1,"1-1,1-2",2600.95359859924,2843.42047550474,-0.885699385295997,2607.09570146223,2926.10098439903,-1.26920374705324,"1","1","ant_88","ant_90","88_90",2021-03-07 14:36:41,2021-03-07 14:37:34,1615127801.768,1615127854.018,115759,116177,52.375,4694,"ant_90","ant_88",1,"whole_experiment","REP2/R2BS"
88,90,2021-03-07 14:38:09,2021-03-07 14:38:18,1,"1-1,1-2",2589.65610473816,2828.39285250041,-0.364033887724034,2492.83756924489,2900.99400878179,-0.396813228906544,"1","1","ant_88","ant_90","88_90",2021-03-07 14:38:09,2021-03-07 14:38:18,1615127889.518,1615127898.769,116461,116535,9.37600016593933,4711,"ant_90","ant_88",1,"whole_experiment","REP2/R2BS"
88,90,2021-03-07 15:01:08,2021-03-07 15:03:33,1,"1-1,1-2,2-1,2-2",2886.79886074384,3696.94588924262,-1.44455980283743,2905.21596669565,3789.78744595424,-1.18782032524849,"1","1","ant_88","ant_90","88_90",2021-03-07 15:01:08,2021-03-07 15:03:33,1615129268.903,1615129413.529,127496,128653,144.750999927521,5213,"ant_90","ant_88",1,"whole_experiment","REP2/R2BS"
35,36,2021-03-07 15:04:01,2021-03-07 15:04:26,1,"1-1,2-1",2801.79074231595,2134.98364443321,1.48020796678576,2846.75240931139,2241.41515745442,-0.181530091963378,"1","1","ant_35","ant_36","35_36",2021-03-07 15:04:01,2021-03-07 15:04:26,1615129441.529,1615129466.404,128877,129076,25,5235,"ant_35","ant_36",1,"whole_experiment","REP2/R2BS"
35,90,2021-03-07 15:29:35,2021-03-07 15:29:56,1,"1-1,2-1",2647.93419618906,1895.62870091645,-2.34354145138138,2564.57191419393,1778.35182762851,-1.81521576861134,"1","1","ant_35","ant_90","35_90",2021-03-07 15:29:35,2021-03-07 15:29:56,1615130975.789,1615130996.164,141151,141314,20.5,5754,"ant_35","ant_90",1,"whole_experiment","REP2/R2BS"
75,110,2021-03-07 15:53:43,2021-03-07 15:54:06,1,"1-1,1-2,2-1,2-2",707.198319664808,2271.50578428488,-0.336672200833339,823.553195500184,2201.8357434787,2.09271303178501,"1","1","ant_75","ant_110","75_110",2021-03-07 15:53:43,2021-03-07 15:54:06,1615132423.299,1615132446.549,152731,152917,23.375,6221,"ant_75","ant_110",1,"whole_experiment","REP2/R2BS"
90,122,2021-03-07 15:54:30,2021-03-07 15:54:43,1,"1-1,2-1",1997.68338713036,2164.82669128189,2.92448400452203,1905.91367548158,2242.6573553727,2.6615307415371,"1","1","ant_90","ant_122","90_122",2021-03-07 15:54:30,2021-03-07 15:54:43,1615132470.924,1615132483.924,153112,153216,13.125,6227,"ant_90","ant_122",1,"whole_experiment","REP2/R2BS"
35,110,2021-03-07 16:35:46,2021-03-07 16:36:01,1,"1-1,2-1",1243.9380017928,2061.79653960127,0.624536116687628,1262.34858893098,2176.06254793368,1.45385859802867,"1","1","ant_35","ant_110","35_110",2021-03-07 16:35:46,2021-03-07 16:36:01,1615134946.816,1615134961.941,172919,173040,15.25,6826,"ant_110","ant_35",1,"whole_experiment","REP2/R2BS"
39,63,2021-03-07 17:01:59,2021-03-07 17:02:08,1,"1-1,1-2",2351.65842196298,3679.17608912369,-0.528244535435642,2244.66704773039,3754.23140262598,-0.752829988875255,"1","1","ant_39","ant_63","39_63",2021-03-07 17:01:59,2021-03-07 17:02:08,1615136519.576,1615136528.452,185501,185572,9.00099992752075,7209,"ant_63","ant_39",1,"whole_experiment","REP2/R2BS"
63,144,2021-03-07 17:27:14,2021-03-07 17:27:45,1,"1-1,1-2",3316.31886376194,2597.54966867894,-1.50938883333694,3394.18610975789,2707.2182585106,-2.4864912623072,"1","1","ant_63","ant_144","63_144",2021-03-07 17:27:14,2021-03-07 17:27:45,1615138034.212,1615138065.337,197618,197867,31.25,7622,"ant_144","ant_63",1,"whole_experiment","REP2/R2BS"
2,35,2021-03-07 17:58:00,2021-03-07 17:58:33,1,"1-1,1-2",1361.36833241902,3476.61663217017,-0.474938966756612,1262.42607313608,3567.80010401332,-0.95122328443841,"1","1","ant_2","ant_35","2_35",2021-03-07 17:58:00,2021-03-07 17:58:33,1615139880.349,1615139913.975,212387,212656,33.7509999275208,8104,"ant_35","ant_2",1,"whole_experiment","REP2/R2BS"
49,88,2021-03-07 18:06:37,2021-03-07 18:06:56,1,"1-1,1-2,2-1,2-2",2292.77314479368,1849.37824278549,0.726083682883088,2387.04569735853,1957.63171401136,-2.42411786511236,"1","1","ant_49","ant_88","49_88",2021-03-07 18:06:37,2021-03-07 18:06:56,1615140397.853,1615140416.353,216527,216675,18.625,8245,"ant_49","ant_88",1,"whole_experiment","REP2/R2BS"
78,145,2021-03-07 18:07:08,2021-03-07 18:07:58,1,"1-1,1-2,2-1,2-2",2331.52961065924,2440.87604423189,-1.60974855401679,2349.63365468838,2559.30576575367,-2.24387514820498,"1","1","ant_78","ant_145","78_145",2021-03-07 18:07:08,2021-03-07 18:07:58,1615140428.478,1615140478.853,216772,217175,50.5,8274,"ant_78","ant_145",1,"whole_experiment","REP2/R2BS"
75,110,2021-03-07 18:12:44,2021-03-07 18:13:37,1,"1-1,2-1",1357.55882635814,1897.60312723619,2.22295980325745,1330.96232546501,2027.48295193733,0.884264203459738,"1","1","ant_75","ant_110","75_110",2021-03-07 18:12:44,2021-03-07 18:13:37,1615140764.23,1615140817.731,219458,219886,53.6259999275208,8392,"ant_75","ant_110",1,"whole_experiment","REP2/R2BS"
35,49,2021-03-07 18:31:15,2021-03-07 18:31:41,1,"1-1,2-1",2662.92470989987,2753.36336864108,1.48635154732631,2607.5404988397,2820.71087419635,2.84896561903731,"1","1","ant_35","ant_49","35_49",2021-03-07 18:31:15,2021-03-07 18:31:41,1615141875.613,1615141901.363,228349,228555,25.875,8701,"ant_35","ant_49",1,"whole_experiment","REP2/R2BS"
49,53,2021-03-07 18:40:36,2021-03-07 18:41:44,1,"1-1,1-2",1047.38265628588,2702.04183103188,-2.44047202332419,1019.12155539325,2817.9659464163,-1.34768505081203,"1","1","ant_49","ant_53","49_53",2021-03-07 18:40:36,2021-03-07 18:41:44,1615142436.116,1615142504.992,232833,233384,69.0010001659393,8920,"ant_53","ant_49",1,"whole_experiment","REP2/R2BS"
51,88,2021-03-07 18:53:46,2021-03-07 18:54:11,1,"1-1,2-1",2529.30267869706,3577.45253391263,-0.600042444227162,2628.50754435733,3526.72359341581,0.303573096855451,"1","1","ant_51","ant_88","51_88",2021-03-07 18:53:46,2021-03-07 18:54:11,1615143226.247,1615143251.872,239154,239359,25.75,9143,"ant_51","ant_88",1,"whole_experiment","REP2/R2BS"
16,111,2021-03-07 18:56:24,2021-03-07 18:56:55,1,"1-1,1-2",2310.97615487935,3109.91404581772,2.88096403918772,2365.78187518079,3185.64609725301,-1.63388421041876,"1","1","ant_16","ant_111","16_111",2021-03-07 18:56:24,2021-03-07 18:56:55,1615143384.248,1615143415.124,240418,240665,31.0010001659393,9198,"ant_111","ant_16",1,"whole_experiment","REP2/R2BS"
63,81,2021-03-07 19:07:38,2021-03-07 19:07:52,1,"1-1,1-2,2-1",2661.6514470526,2985.08397663074,1.19521144747676,2775.8396578224,2982.16825194444,-1.04300707934202,"1","1","ant_63","ant_81","63_81",2021-03-07 19:07:38,2021-03-07 19:07:52,1615144058.127,1615144072.503,245809,245924,14.5009999275208,9390,"ant_81","ant_63",1,"whole_experiment","REP2/R2BS"
16,153,2021-03-07 19:17:39,2021-03-07 19:19:00,1,"1-1,1-2",1156.37551263074,1930.70773456802,-1.33825896968945,1142.74009189093,2060.95732720571,-1.59780906077948,"1","1","ant_16","ant_153","16_153",2021-03-07 19:17:39,2021-03-07 19:19:00,1615144659.007,1615144740.382,250616,251267,81.5,9550,"ant_153","ant_16",1,"whole_experiment","REP2/R2BS"
49,106,2021-03-07 19:44:32,2021-03-07 19:45:28,1,"1-1,1-2,2-1,2-2",1358.65768803627,3256.9502874244,0.406760874102109,1488.1318422569,3299.25228488107,-2.81811559375164,"1","1","ant_49","ant_106","49_106",2021-03-07 19:44:32,2021-03-07 19:45:28,1615146272.768,1615146328.768,263526,263974,56.125,9939,"ant_49","ant_106",1,"whole_experiment","REP2/R2BS"
49,106,2021-03-07 19:48:22,2021-03-07 19:48:34,1,"1-1,1-2,2-1,2-2",1410.87367132427,3161.03578642185,1.10353670379385,1523.0316206354,3197.75181931366,-2.58650221941946,"1","1","ant_49","ant_106","49_106",2021-03-07 19:48:22,2021-03-07 19:48:34,1615146502.144,1615146514.895,265361,265463,12.8759999275208,9979,"ant_49","ant_106",1,"whole_experiment","REP2/R2BS"
39,49,2021-03-07 19:53:44,2021-03-07 19:54:51,1,"1-1,1-2",1565.49215845999,3170.30375618495,0.908593365217305,1455.9114704249,3074.55738821214,0.735296107123057,"1","1","ant_39","ant_49","39_49",2021-03-07 19:53:44,2021-03-07 19:54:51,1615146824.772,1615146891.647,267942,268477,67,10084,"ant_49","ant_39",1,"whole_experiment","REP2/R2BS"
20,122,2021-03-07 19:59:56,2021-03-07 20:00:41,1,"1-1,1-2,2-1,2-2",2181.97292963651,3339.15297156892,1.14224921455076,2219.67117403726,3427.89265409461,-2.40284196990029,"1","1","ant_20","ant_122","20_122",2021-03-07 19:59:56,2021-03-07 20:00:41,1615147196.399,1615147241.525,270915,271276,45.2510001659393,10254,"ant_122","ant_20",1,"whole_experiment","REP2/R2BS"
75,88,2021-03-07 20:39:10,2021-03-07 20:40:17,1,"1-1,1-2,2-1,2-2",2978.20008771298,2398.74275847588,1.09862496739546,2995.68268628435,2529.2072794935,-2.33570807569939,"1","1","ant_75","ant_88","75_88",2021-03-07 20:39:10,2021-03-07 20:40:17,1615149550.664,1615149617.915,289749,290287,67.3759999275208,11041,"ant_75","ant_88",1,"whole_experiment","REP2/R2BS"
35,106,2021-03-07 20:41:03,2021-03-07 20:41:50,1,"1-1,1-2,2-1,2-2",2007.2584667335,2168.39727336582,-2.64867109808464,1986.10155336612,2072.85002533838,2.8817718204413,"1","1","ant_35","ant_106","35_106",2021-03-07 20:41:03,2021-03-07 20:41:50,1615149663.04,1615149710.29,290648,291026,47.375,11078,"ant_35","ant_106",1,"whole_experiment","REP2/R2BS"
35,88,2021-03-07 21:02:54,2021-03-07 21:03:19,1,"1-1,2-1",3125.68592417627,4296.20271628098,2.54875649548629,3114.74296055702,4399.18380520546,1.47901648152397,"1","1","ant_35","ant_88","35_88",2021-03-07 21:02:54,2021-03-07 21:03:19,1615150974.924,1615150999.174,301143,301337,24.375,11446,"ant_35","ant_88",1,"whole_experiment","REP2/R2BS"
35,88,2021-03-07 21:04:02,2021-03-07 21:04:19,1,"1-1,2-1",3144.48358792766,4260.5616432601,2.37072553106759,3138.56530324879,4363.97098314666,2.15282552472104,"1","1","ant_35","ant_88","35_88",2021-03-07 21:04:02,2021-03-07 21:04:19,1615151042.924,1615151059.049,301687,301816,16.25,11462,"ant_35","ant_88",1,"whole_experiment","REP2/R2BS"
35,88,2021-03-07 21:04:57,2021-03-07 21:05:41,1,"1-1,1-2,2-1,2-2",3065.66237157239,4346.99663023437,0.182454418129302,3152.72231869724,4324.11034350235,2.95000099700267,"1","1","ant_35","ant_88","35_88",2021-03-07 21:04:57,2021-03-07 21:05:41,1615151097.55,1615151141.05,302124,302472,43.625,11483,"ant_35","ant_88",1,"whole_experiment","REP2/R2BS"
63,114,2021-03-07 21:27:45,2021-03-07 21:27:58,1,"1-1,2-1",2171.08222552831,3349.81803074969,-2.41214285505481,2054.06012978675,3282.71793653287,-1.85302650118944,"1","1","ant_63","ant_114","63_114",2021-03-07 21:27:45,2021-03-07 21:27:58,1615152465.183,1615152478.432,313065,313171,13.3739998340607,11923,"ant_63","ant_114",1,"whole_experiment","REP2/R2BS"
85,114,2021-03-07 21:28:04,2021-03-07 21:28:16,1,"1-1,1-2",2009.82219540326,3151.2726819663,-2.63398983645347,2038.28422029719,3284.18884828892,-1.94310174555929,"1","1","ant_85","ant_114","85_114",2021-03-07 21:28:04,2021-03-07 21:28:16,1615152484.932,1615152496.182,313223,313313,11.375,11935,"ant_85","ant_114",1,"whole_experiment","REP2/R2BS"
16,63,2021-03-07 21:28:04,2021-03-07 21:29:00,1,"1-1,1-2,2-1,2-2",2552.84973137985,3332.65899294085,-1.82037712425453,2439.50581441491,3330.28499202509,-0.4362981269567,"1","1","ant_16","ant_63","16_63",2021-03-07 21:28:04,2021-03-07 21:29:00,1615152484.807,1615152540.058,313222,313664,55.3760001659393,11964,"ant_63","ant_16",1,"whole_experiment","REP2/R2BS"
49,90,2021-03-07 21:47:22,2021-03-07 21:49:49,1,"1-1,1-2",2344.02437366802,3086.86565783293,-0.729006464266485,2231.28071702396,3116.231232599,0.234261005376272,"1","1","ant_49","ant_90","49_90",2021-03-07 21:47:22,2021-03-07 21:49:49,1615153642.189,1615153789.19,322481,323657,147.126000165939,12324,"ant_90","ant_49",1,"whole_experiment","REP2/R2BS"
49,90,2021-03-07 21:52:07,2021-03-07 21:52:18,1,"1-1,1-2",2496.82903250614,3022.08258911194,-1.13475281381608,2404.94141715721,2966.21154934284,1.19298517906748,"1","1","ant_49","ant_90","49_90",2021-03-07 21:52:07,2021-03-07 21:52:18,1615153927.316,1615153938.566,324762,324852,11.375,12354,"ant_90","ant_49",1,"whole_experiment","REP2/R2BS"
49,97,2021-03-07 22:39:06,2021-03-07 22:39:20,1,"1-1,1-2,2-1",954.196249458975,2688.30812416913,-0.104062510906994,1067.42246102952,2730.76853752979,2.6727893553798,"1","1","ant_49","ant_97","49_97",2021-03-07 22:39:06,2021-03-07 22:39:20,1615156746.708,1615156760.958,347317,347431,14.375,13091,"ant_49","ant_97",1,"whole_experiment","REP2/R2BS"
49,134,2021-03-07 22:40:13,2021-03-07 22:40:35,1,"1-1,1-2,2-1,2-2",1099.99205242795,2853.03350644172,-1.9531762731009,1001.84864098075,2871.47941478442,-0.745806711550371,"1","1","ant_49","ant_134","49_134",2021-03-07 22:40:13,2021-03-07 22:40:35,1615156813.334,1615156835.334,347850,348026,22.125,13119,"ant_49","ant_134",1,"whole_experiment","REP2/R2BS"
3,110,2021-03-07 22:41:49,2021-03-07 22:42:48,1,"1-1,2-1",1806.97422455806,1690.59629476875,1.78317234217334,1744.30023424781,1792.75086575139,2.0537410587022,"1","1","ant_3","ant_110","3_110",2021-03-07 22:41:49,2021-03-07 22:42:48,1615156909.084,1615156968.71,348616,349093,59.7509999275208,13164,"ant_3","ant_110",1,"whole_experiment","REP2/R2BS"
29,88,2021-03-07 23:13:33,2021-03-07 23:18:46,1,"1-1,1-2,2-1,2-2",2657.25581092534,3968.63549851609,0.748429922896023,2690.38424475152,4030.87860015724,3.12889224575688,"1","1","ant_29","ant_88","29_88",2021-03-07 23:13:33,2021-03-07 23:18:46,1615158813.471,1615159126.223,363851,366353,312.87700009346,13680,"ant_29","ant_88",1,"whole_experiment","REP2/R2BS"
29,88,2021-03-07 23:19:27,2021-03-07 23:20:49,1,"1-1,2-1",2535.7579101813,4023.32714778096,0.0331719370873757,2656.98673034467,4055.30288784021,2.40517146769644,"1","1","ant_29","ant_88","29_88",2021-03-07 23:19:27,2021-03-07 23:20:49,1615159167.723,1615159249.849,366685,367342,82.2509999275208,13710,"ant_29","ant_88",1,"whole_experiment","REP2/R2BS"
63,107,2021-03-07 23:22:07,2021-03-07 23:22:30,1,"1-1,2-1",3148.82874588638,2360.95572027275,3.0922123093155,3025.14569988012,2326.05437508448,-2.35463078926839,"1","1","ant_63","ant_107","63_107",2021-03-07 23:22:07,2021-03-07 23:22:30,1615159327.599,1615159350.599,367964,368148,23.125,13738,"ant_63","ant_107",1,"whole_experiment","REP2/R2BS"
88,90,2021-03-07 23:22:03,2021-03-07 23:24:03,1,"1-1,1-2,2-1,2-2",2643.59121139041,4167.53464051814,2.82145808839263,2596.47804485052,4098.28582933319,0.703355551470954,"1","1","ant_88","ant_90","88_90",2021-03-07 23:22:03,2021-03-07 23:24:03,1615159323.474,1615159443.225,367931,368889,119.875999927521,13759,"ant_90","ant_88",1,"whole_experiment","REP2/R2BS"
63,97,2021-03-07 23:24:50,2021-03-07 23:25:07,1,"1-1,2-1",501.890180083347,4139.00096827825,0.1171952431036,609.950193944243,4204.26737245826,0.942300310551908,"1","1","ant_63","ant_97","63_97",2021-03-07 23:24:50,2021-03-07 23:25:07,1615159490.1,1615159507.85,369264,369406,17.875,13773,"ant_63","ant_97",1,"whole_experiment","REP2/R2BS"
114,143,2021-03-07 23:42:04,2021-03-07 23:42:17,1,"1-1,1-2,2-1,2-2",1412.01531472996,1985.10135947081,-1.06145838432871,1529.78800492491,1935.31349644684,3.09508133306498,"1","1","ant_114","ant_143","114_143",2021-03-07 23:42:04,2021-03-07 23:42:17,1615160524.855,1615160537.355,377542,377642,12.625,14134,"ant_143","ant_114",1,"whole_experiment","REP2/R2BS"
63,88,2021-03-08 00:09:40,2021-03-08 00:11:18,1,"1-1,1-2,2-1,2-2",2178.04580324425,3763.80170496433,-1.17943062471526,2224.26267027394,3671.74842925127,-2.8959488692969,"1","1","ant_63","ant_88","63_88",2021-03-08 00:09:40,2021-03-08 00:11:18,1615162180.865,1615162278.74,390790,391573,98,14535,"ant_63","ant_88",1,"whole_experiment","REP2/R2BS"
