"ant1","ant2","start","end","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
90,91,2021-02-28 10:00:05,2021-02-28 10:01:52,1,"1-1,1-2",822.784200160175,3380.77564583916,-2.93099135601196,855.862305856181,3433.11551211986,-2.00942869413499,"1","1","ant_90","ant_91","90_91",2021-02-28 10:00:05,2021-02-28 10:01:52,1614506405.756,1614506512.007,7212,8062,106.375999927521,103,"ant_91","ant_90",1,"whole_experiment","REP1/R1BS"
6,108,2021-02-28 10:12:17,2021-02-28 10:12:26,1,"1-1,2-1",3039.64036356534,2679.69135430585,-0.066181567905138,3158.74187108274,2667.39756276469,1.7389862759154,"1","1","ant_6","ant_108","6_108",2021-02-28 10:12:17,2021-02-28 10:12:26,1614507137.137,1614507146.637,13063,13139,9.625,228,"ant_6","ant_108",1,"whole_experiment","REP1/R1BS"
62,81,2021-02-28 10:33:47,2021-02-28 10:34:03,1,"1-1,1-2",664.645341294286,4058.58900009892,1.17800174446101,550.190933516257,4023.76965372278,0.0243801522457557,"1","1","ant_62","ant_81","62_81",2021-02-28 10:33:47,2021-02-28 10:34:03,1614508427.148,1614508443.897,23383,23517,16.8740000724792,483,"ant_81","ant_62",1,"whole_experiment","REP1/R1BS"
45,123,2021-02-28 11:08:03,2021-02-28 11:08:22,1,"1-1,1-2,2-1",1395.38805157117,3396.64874346575,-1.96349960808341,1292.24806182558,3378.54268876672,0.840174382689879,"1","1","ant_45","ant_123","45_123",2021-02-28 11:08:03,2021-02-28 11:08:22,1614510483.29,1614510502.665,39832,39987,19.5,752,"ant_45","ant_123",1,"whole_experiment","REP1/R1BS"
53,123,2021-02-28 12:04:25,2021-02-28 12:04:57,1,"1-1,2-1",1601.23445028518,4177.62044745899,2.49005328691757,1489.01074363815,4265.11236188543,2.39830458768174,"1","1","ant_53","ant_123","53_123",2021-02-28 12:04:25,2021-02-28 12:04:57,1614513865.694,1614513897.694,66891,67147,32.125,1326,"ant_53","ant_123",1,"whole_experiment","REP1/R1BS"
9,17,2021-02-28 14:06:55,2021-02-28 14:07:23,1,"1-1,1-2,2-1,2-2",2934.44275350795,4098.99827488468,1.18730712378637,2859.8084233235,4176.28142703202,-0.389896626844686,"1","1","ant_9","ant_17","9_17",2021-02-28 14:06:55,2021-02-28 14:07:23,1614521215.257,1614521243.383,125687,125912,28.2509999275208,2439,"ant_17","ant_9",1,"whole_experiment","REP1/R1BS"
8,39,2021-02-28 14:23:52,2021-02-28 14:24:14,1,"1-1,1-2,2-1",1537.34949071593,3154.58142210017,0.992274106500655,1482.82154743805,3231.27573807687,-1.56598285591859,"1","1","ant_8","ant_39","8_39",2021-02-28 14:23:52,2021-02-28 14:24:14,1614522232.391,1614522254.392,133824,134000,22.1259999275208,2604,"ant_39","ant_8",1,"whole_experiment","REP1/R1BS"
8,119,2021-02-28 14:25:08,2021-02-28 14:25:19,1,"1-1,1-2",1526.38577161582,3233.99254871053,-0.622795555573759,1452.96588765193,3186.49265181292,0.731041985555427,"1","1","ant_8","ant_119","8_119",2021-02-28 14:25:08,2021-02-28 14:25:19,1614522308.267,1614522319.642,134431,134522,11.5,2618,"ant_8","ant_119",1,"whole_experiment","REP1/R1BS"
17,75,2021-02-28 15:36:26,2021-02-28 15:37:40,1,"1-1,2-1",1087.16789763267,4122.11202660084,1.67128323974992,1031.75475676673,4245.91063645908,2.33721067448518,"1","1","ant_17","ant_75","17_75",2021-02-28 15:36:26,2021-02-28 15:37:40,1614526586.179,1614526660.93,168654,169252,74.8760001659393,3151,"ant_17","ant_75",1,"whole_experiment","REP1/R1BS"
65,90,2021-02-28 16:20:32,2021-02-28 16:20:52,1,"1-1,1-2",614.77718868612,4554.33161734779,-2.69199714439814,707.579362545429,4557.16005173941,2.31765823081846,"1","1","ant_65","ant_90","65_90",2021-02-28 16:20:32,2021-02-28 16:20:52,1614529232.577,1614529252.828,189825,189987,20.3760001659393,3484,"ant_65","ant_90",1,"whole_experiment","REP1/R1BS"
