"ant1","ant2","start","end","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
58,109,2021-08-03 20:16:29,2021-08-03 20:16:42,1,"1-1,2-1",2417.33750117542,2318.72641525021,1.36470972338985,2444.87702217038,2452.7334352503,1.44110697101101,"1","1","ant_58","ant_109","58_109",2021-08-03 20:16:29,2021-08-03 20:16:42,1628021789.838,1628021802.338,361774,361874,12.625,2588,"ant_58","ant_109",1,"whole_experiment","REP14/R14BP"
72,114,2021-08-03 21:18:37,2021-08-03 21:18:47,1,"1-1,2-1",3322.38609230058,3146.87109194467,1.15088631633964,3317.48427014028,3282.31890961794,1.33632826578459,"1","1","ant_72","ant_114","72_114",2021-08-03 21:18:37,2021-08-03 21:18:47,1628025517.615,1628025527.615,391596,391676,10.125,2751,"ant_72","ant_114",1,"whole_experiment","REP14/R14BP"
31,63,2021-08-03 21:30:57,2021-08-03 21:31:22,1,"1-1,1-2",1103.42132797037,1649.45183009192,1.90463152329221,1226.04545548282,1627.72933173,2.90603403573574,"1","1","ant_31","ant_63","31_63",2021-08-03 21:30:57,2021-08-03 21:31:22,1628026257.12,1628026282.995,397512,397719,26,2775,"ant_63","ant_31",1,"whole_experiment","REP14/R14BP"
72,109,2021-08-03 23:01:01,2021-08-03 23:02:15,1,"1-1,1-2,2-1,2-2",1558.86101163883,2413.85801042608,-1.22839383970188,1585.31043663568,2324.8045264298,2.80747714478027,"1","1","ant_72","ant_109","72_109",2021-08-03 23:01:01,2021-08-03 23:02:15,1628031661.908,1628031735.408,440750,441338,73.625,3082,"ant_72","ant_109",1,"whole_experiment","REP14/R14BP"
63,90,2021-08-03 23:03:16,2021-08-03 23:03:38,1,"1-1,2-1",2969.4042830856,2785.79898343427,2.61720964811214,2930.77221910059,2911.86207368739,1.32190765434123,"1","1","ant_63","ant_90","63_90",2021-08-03 23:03:16,2021-08-03 23:03:38,1628031796.033,1628031818.409,441823,442002,22.5009999275208,3089,"ant_63","ant_90",1,"whole_experiment","REP14/R14BP"
63,84,2021-08-03 23:04:48,2021-08-03 23:06:04,1,"1-1,1-2,2-1,2-2",2298.55813459669,2084.77314755787,2.12352059936513,2240.85798701037,2171.89730392311,-1.08333845529043,"1","1","ant_63","ant_84","63_84",2021-08-03 23:04:48,2021-08-03 23:06:04,1628031888.909,1628031964.409,442566,443170,75.625,3101,"ant_63","ant_84",1,"whole_experiment","REP14/R14BP"
63,84,2021-08-03 23:07:14,2021-08-03 23:07:25,1,"1-1,1-2,2-1,2-2",2041.92518179932,2346.4864580719,-0.86551732160529,2129.13952800887,2251.68603412971,-2.92956218989467,"1","1","ant_63","ant_84","63_84",2021-08-03 23:07:14,2021-08-03 23:07:25,1628032034.035,1628032045.66,443727,443820,11.75,3112,"ant_63","ant_84",1,"whole_experiment","REP14/R14BP"
39,109,2021-08-03 23:31:02,2021-08-03 23:32:37,1,"1-1,2-1",2275.45073483162,2810.0200040129,-2.66440359358836,2202.63732302058,2694.89854159445,-2.30729983997361,"1","1","ant_39","ant_109","39_109",2021-08-03 23:31:02,2021-08-03 23:32:37,1628033462.17,1628033557.92,455152,455918,95.875,3244,"ant_39","ant_109",1,"whole_experiment","REP14/R14BP"
39,106,2021-08-04 00:00:25,2021-08-04 00:02:40,1,"1-1,1-2,2-1,2-2",2429.46921824444,2680.7849263361,2.13458372715893,2396.9967588609,2775.64854242318,-1.7301360292551,"1","1","ant_39","ant_106","39_106",2021-08-04 00:00:25,2021-08-04 00:02:40,1628035225.557,1628035360.933,469259,470342,135.501000165939,3357,"ant_39","ant_106",1,"whole_experiment","REP14/R14BP"
12,63,2021-08-04 00:41:22,2021-08-04 00:41:34,1,"1-1,1-2,2-1,2-2",3193.7775747076,3117.24524746029,-2.76294364187681,3086.91552797036,3051.94116063064,0.719761902053641,"1","1","ant_12","ant_63","12_63",2021-08-04 00:41:22,2021-08-04 00:41:34,1628037682.699,1628037694.199,488916,489008,11.625,3479,"ant_63","ant_12",1,"whole_experiment","REP14/R14BP"
16,63,2021-08-04 02:20:55,2021-08-04 02:21:38,1,"1-1,1-2",1703.67111661671,1805.46039622791,-2.73749095651992,1828.03096913436,1879.12154104936,-2.83340161657327,"1","1","ant_16","ant_63","16_63",2021-08-04 02:20:55,2021-08-04 02:21:38,1628043655.491,1628043698.116,536698,537039,42.75,3793,"ant_63","ant_16",1,"whole_experiment","REP14/R14BP"
8,109,2021-08-04 04:10:21,2021-08-04 04:10:30,1,"1-1,2-1",1622.44078408138,3298.86169474814,1.73615313640475,1601.02487267031,3412.98702202237,-2.98315502078385,"1","1","ant_8","ant_109","8_109",2021-08-04 04:10:21,2021-08-04 04:10:30,1628050221.285,1628050230.786,589224,589300,9.62599992752075,4107,"ant_8","ant_109",1,"whole_experiment","REP14/R14BP"
57,125,2021-08-04 04:49:45,2021-08-04 04:49:56,1,"1-1,1-2",1364.56716714056,2476.34271834291,-2.43131382530152,1424.12100233949,2614.92308823285,-1.8787220013313,"1","1","ant_57","ant_125","57_125",2021-08-04 04:49:45,2021-08-04 04:49:56,1628052585.801,1628052596.926,608140,608229,11.25,4172,"ant_125","ant_57",1,"whole_experiment","REP14/R14BP"
39,131,2021-08-04 04:59:53,2021-08-04 05:00:16,1,"1-1,1-2,2-1,2-2",1541.92194262334,2701.6569401018,1.25042770995063,1431.87957003548,2719.95482186913,-0.749772064739258,"1","1","ant_39","ant_131","39_131",2021-08-04 04:59:53,2021-08-04 05:00:16,1628053193.18,1628053216.556,612999,613186,23.5009999275208,4219,"ant_131","ant_39",1,"whole_experiment","REP14/R14BP"
15,35,2021-08-04 05:10:28,2021-08-04 05:10:52,1,"1-1,1-2",884.199910077917,2931.31884749752,-1.79069247178031,852.537225951994,3073.60424561473,-1.25882582079778,"1","1","ant_15","ant_35","15_35",2021-08-04 05:10:28,2021-08-04 05:10:52,1628053828.435,1628053852.685,618081,618275,24.375,4269,"ant_35","ant_15",1,"whole_experiment","REP14/R14BP"
67,133,2021-08-04 05:50:31,2021-08-04 05:51:47,1,"1-1,1-2,2-1,2-2",2643.57359099937,4404.33457935639,-2.29140731194973,2740.4272661397,4336.48226063118,2.66375337137346,"1","1","ant_67","ant_133","67_133",2021-08-04 05:50:31,2021-08-04 05:51:47,1628056231.201,1628056307.952,637303,637917,76.8759999275208,4380,"ant_133","ant_67",1,"whole_experiment","REP14/R14BP"
9,109,2021-08-04 06:07:18,2021-08-04 06:07:33,1,"1-1,1-2,2-1,2-2",893.35826683053,3759.5082378132,-0.850099042351249,957.450362575279,3642.33372350029,2.67023525142336,"1","1","ant_9","ant_109","9_109",2021-08-04 06:07:18,2021-08-04 06:07:33,1628057238.958,1628057253.833,645365,645484,15,4442,"ant_9","ant_109",1,"whole_experiment","REP14/R14BP"
17,127,2021-08-04 06:29:48,2021-08-04 06:30:08,1,"1-1,1-2",2006.30286684904,3439.69373833633,-2.60768013614557,2143.7808907094,3486.62947747581,-2.57961458269033,"1","1","ant_17","ant_127","17_127",2021-08-04 06:29:48,2021-08-04 06:30:08,1628058588.967,1628058608.093,656165,656318,19.2509999275208,4532,"ant_127","ant_17",1,"whole_experiment","REP14/R14BP"
39,94,2021-08-04 07:21:35,2021-08-04 07:21:45,1,"1-1,2-1",1530.00181158672,2815.78733945286,1.92802201054893,1501.15295481981,2955.52497998554,1.50241360667504,"1","1","ant_39","ant_94","39_94",2021-08-04 07:21:35,2021-08-04 07:21:45,1628061695.988,1628061705.739,681021,681099,9.87600016593933,4662,"ant_39","ant_94",1,"whole_experiment","REP14/R14BP"
39,94,2021-08-04 07:22:06,2021-08-04 07:22:15,1,"1-1,2-1",1447.52830405754,2824.26933105116,1.07440973905977,1511.60555819067,2946.52203229083,1.39094297295857,"1","1","ant_39","ant_94","39_94",2021-08-04 07:22:06,2021-08-04 07:22:15,1628061726.363,1628061735.363,681264,681336,9.125,4667,"ant_39","ant_94",1,"whole_experiment","REP14/R14BP"
9,18,2021-08-04 08:12:05,2021-08-04 08:12:26,1,"1-1,1-2,2-1,2-2",1080.41991099519,3117.44196876849,-2.747205486322,961.667590201711,3071.13309178642,-0.812133122080806,"1","1","ant_9","ant_18","9_18",2021-08-04 08:12:05,2021-08-04 08:12:26,1628064725.133,1628064746.259,705254,705423,21.2510001659393,4818,"ant_9","ant_18",1,"whole_experiment","REP14/R14BP"
9,109,2021-08-04 08:54:19,2021-08-04 08:54:35,1,"1-1,1-2,2-1,2-2",1545.48342051331,2604.03073689948,-0.00372446249728162,1665.82733241414,2655.15012576839,-2.56454209415764,"1","1","ant_9","ant_109","9_109",2021-08-04 08:54:19,2021-08-04 08:54:35,1628067259.579,1628067275.829,725423,725553,16.375,4960,"ant_9","ant_109",1,"whole_experiment","REP14/R14BP"
6,63,2021-08-04 09:05:06,2021-08-04 09:05:35,1,"1-1,1-2",2523.3649456877,3314.60831187898,-0.189423123468508,2444.2383870927,3320.01881177656,-1.5592846826561,"1","1","ant_6","ant_63","6_63",2021-08-04 09:05:06,2021-08-04 09:05:35,1628067906.871,1628067935.996,730570,730803,29.25,5091,"ant_6","ant_63",1,"whole_experiment","REP14/R14BP"
17,126,2021-08-04 10:32:22,2021-08-04 10:32:36,1,"1-1,1-2",2952.3379431919,3307.6309858579,-1.81251015046877,2939.04823919797,3453.45268998777,-1.76716242076764,"1","1","ant_17","ant_126","17_126",2021-08-04 10:32:22,2021-08-04 10:32:36,1628073142.156,1628073156.906,772452,772570,14.875,5198,"ant_126","ant_17",1,"whole_experiment","REP14/R14BP"
3,17,2021-08-04 10:33:02,2021-08-04 10:33:24,1,"1-1,2-1",2909.92369530557,3364.36981455119,-2.66505736117796,2791.14779198908,3267.63611426066,-2.75539991728333,"1","1","ant_3","ant_17","3_17",2021-08-04 10:33:02,2021-08-04 10:33:24,1628073182.406,1628073204.531,772774,772951,22.25,5214,"ant_3","ant_17",1,"whole_experiment","REP14/R14BP"
112,137,2021-08-04 10:33:09,2021-08-04 10:33:29,1,"1-1,1-2",1667.16822904169,3217.56553782948,1.34198756480296,1551.54132825505,3144.66041289439,0.446185857813674,"1","1","ant_112","ant_137","112_137",2021-08-04 10:33:09,2021-08-04 10:33:29,1628073189.656,1628073209.781,772832,772993,20.25,5217,"ant_137","ant_112",1,"whole_experiment","REP14/R14BP"
104,109,2021-08-04 10:33:23,2021-08-04 10:33:39,1,"1-1,2-1",2696.3241291386,4338.00608389825,-2.05382038997208,2621.61937223671,4205.51118073313,-2.41053432582527,"1","1","ant_104","ant_109","104_109",2021-08-04 10:33:23,2021-08-04 10:33:39,1628073203.406,1628073219.531,772942,773071,16.25,5222,"ant_104","ant_109",1,"whole_experiment","REP14/R14BP"
72,77,2021-08-04 10:32:46,2021-08-04 10:33:53,1,"1-1,1-2",2732.84611529976,3665.12158065015,1.48732540466788,2809.93850279347,3582.58278440091,2.76451036966296,"1","1","ant_72","ant_77","72_77",2021-08-04 10:32:46,2021-08-04 10:33:53,1628073166.156,1628073233.532,772644,773183,67.5010001659393,5224,"ant_77","ant_72",1,"whole_experiment","REP14/R14BP"
38,39,2021-08-04 10:33:29,2021-08-04 10:33:58,1,"1-1,2-1",1584.30320838512,2162.2748890843,1.97887254330127,1517.14787764256,2282.88105663068,2.46631914757601,"1","1","ant_38","ant_39","38_39",2021-08-04 10:33:29,2021-08-04 10:33:58,1628073209.656,1628073238.532,772992,773223,29.0010001659393,5225,"ant_38","ant_39",1,"whole_experiment","REP14/R14BP"
18,49,2021-08-04 10:33:22,2021-08-04 10:34:14,1,"1-1,1-2",2953.1140029057,3786.09378073201,2.67368440039097,2995.8123002539,3674.22457236919,1.32438775520341,"1","1","ant_18","ant_49","18_49",2021-08-04 10:33:22,2021-08-04 10:34:14,1628073202.031,1628073254.782,772931,773353,52.8760001659393,5234,"ant_49","ant_18",1,"whole_experiment","REP14/R14BP"
72,111,2021-08-04 10:33:36,2021-08-04 10:34:22,1,"1-1,1-2,2-1,2-2",2750.38601591139,3655.30223861222,1.4701733637199,2743.9592853266,3794.85812954955,-1.72317478242892,"1","1","ant_72","ant_111","72_111",2021-08-04 10:33:36,2021-08-04 10:34:22,1628073216.031,1628073262.032,773043,773411,46.1260001659393,5239,"ant_111","ant_72",1,"whole_experiment","REP14/R14BP"
39,135,2021-08-04 10:34:21,2021-08-04 10:34:31,1,"1-1,1-2",1528.02054025322,2304.96797840159,2.62693188008382,1543.92942362018,2178.82510323431,1.71502538249938,"1","1","ant_39","ant_135","39_135",2021-08-04 10:34:21,2021-08-04 10:34:31,1628073261.282,1628073271.157,773405,773484,10,5242,"ant_135","ant_39",1,"whole_experiment","REP14/R14BP"
9,15,2021-08-04 10:34:09,2021-08-04 10:34:40,1,"1-1,2-1",1977.22771625532,2145.4610212285,-2.90267961983137,1843.43747777415,2113.29812719767,-2.52079189209566,"1","1","ant_9","ant_15","9_15",2021-08-04 10:34:09,2021-08-04 10:34:40,1628073249.407,1628073280.657,773310,773560,31.375,5246,"ant_9","ant_15",1,"whole_experiment","REP14/R14BP"
56,127,2021-08-04 10:33:19,2021-08-04 10:34:49,1,"1-1,2-1",1174.91102307069,3436.72149625874,-0.533859221220582,1290.17884766786,3420.09718311552,0.13380293546135,"1","1","ant_56","ant_127","56_127",2021-08-04 10:33:19,2021-08-04 10:34:49,1628073199.281,1628073289.782,772909,773633,90.6260001659393,5248,"ant_56","ant_127",1,"whole_experiment","REP14/R14BP"
38,39,2021-08-04 10:34:21,2021-08-04 10:35:02,1,"1-1,2-1",1598.77184235017,2206.08553520959,2.13381097131898,1526.67647733841,2288.66171002492,2.21816541484001,"1","1","ant_38","ant_39","38_39",2021-08-04 10:34:21,2021-08-04 10:35:02,1628073261.282,1628073302.032,773405,773731,40.875,5257,"ant_38","ant_39",1,"whole_experiment","REP14/R14BP"
17,126,2021-08-04 10:35:21,2021-08-04 10:35:31,1,"1-1,1-2",2632.32022868057,2923.00802567099,-2.94867170604983,2772.29889734061,2918.70873913137,2.9044352381725,"1","1","ant_17","ant_126","17_126",2021-08-04 10:35:21,2021-08-04 10:35:31,1628073321.532,1628073331.407,773887,773966,10,5268,"ant_126","ant_17",1,"whole_experiment","REP14/R14BP"
38,39,2021-08-04 10:35:31,2021-08-04 10:36:19,1,"1-1,1-2,2-1,2-2",1294.99627466772,2098.55063386397,0.391995372734408,1412.00036387223,2135.8538347148,0.133935338864513,"1","1","ant_38","ant_39","38_39",2021-08-04 10:35:31,2021-08-04 10:36:19,1628073331.657,1628073379.658,773968,774352,48.1259999275208,5287,"ant_38","ant_39",1,"whole_experiment","REP14/R14BP"
67,135,2021-08-04 10:35:43,2021-08-04 10:36:30,1,"1-1,1-2",1241.87164269627,2311.74201740928,-2.21389533189525,1313.61298316605,2425.00848394859,-1.79366444763888,"1","1","ant_67","ant_135","67_135",2021-08-04 10:35:43,2021-08-04 10:36:30,1628073343.407,1628073390.533,774062,774439,47.2509999275208,5291,"ant_135","ant_67",1,"whole_experiment","REP14/R14BP"
106,111,2021-08-04 10:35:51,2021-08-04 10:36:42,1,"1-1,1-2",2168.60307552263,3281.09100535699,2.15040614593719,2236.37171482333,3196.1505905651,2.14628385246201,"1","1","ant_106","ant_111","106_111",2021-08-04 10:35:51,2021-08-04 10:36:42,1628073351.282,1628073402.408,774125,774534,51.2509999275208,5295,"ant_111","ant_106",1,"whole_experiment","REP14/R14BP"
125,131,2021-08-04 10:36:37,2021-08-04 10:36:52,1,"1-1,1-2",1459.51885808958,2332.02975029148,3.02953686823579,1477.6421574796,2445.7207230326,-1.60388565877103,"1","1","ant_125","ant_131","125_131",2021-08-04 10:36:37,2021-08-04 10:36:52,1628073397.158,1628073412.658,774492,774616,15.625,5299,"ant_131","ant_125",1,"whole_experiment","REP14/R14BP"
117,126,2021-08-04 10:36:50,2021-08-04 10:37:12,1,"1-1,1-2",3333.38273844463,3733.11709971014,-1.71631445272381,3301.44439069843,3855.51295749456,-0.767268329762188,"1","1","ant_117","ant_126","117_126",2021-08-04 10:36:50,2021-08-04 10:37:12,1628073410.033,1628073432.283,774595,774773,22.375,5309,"ant_126","ant_117",1,"whole_experiment","REP14/R14BP"
66,112,2021-08-04 10:35:49,2021-08-04 10:37:14,1,"1-1,1-2,2-1,2-2",1469.63425038042,3221.82894330886,-2.50217751344434,1412.14215338041,3190.33382511959,-2.5315406291055,"1","1","ant_66","ant_112","66_112",2021-08-04 10:35:49,2021-08-04 10:37:14,1628073349.032,1628073434.908,774107,774794,86.0009999275208,5310,"ant_66","ant_112",1,"whole_experiment","REP14/R14BP"
6,106,2021-08-04 10:35:47,2021-08-04 10:37:24,1,"1-1,1-2,2-1,2-2",2098.4417412113,3398.42464443674,-0.145511925583217,2155.89962686188,3309.10227934035,1.91318313098111,"1","1","ant_6","ant_106","6_106",2021-08-04 10:35:47,2021-08-04 10:37:24,1628073347.157,1628073444.783,774092,774873,97.7509999275208,5314,"ant_6","ant_106",1,"whole_experiment","REP14/R14BP"
36,127,2021-08-04 10:36:38,2021-08-04 10:37:34,1,"1-1,2-1",1981.05119515941,3830.83047563831,-1.13487357804515,2053.18049455833,3725.45081281659,-0.955808144790155,"1","1","ant_36","ant_127","36_127",2021-08-04 10:36:38,2021-08-04 10:37:34,1628073398.158,1628073454.658,774500,774952,56.625,5317,"ant_36","ant_127",1,"whole_experiment","REP14/R14BP"
15,56,2021-08-04 10:37:21,2021-08-04 10:37:43,1,"1-1,1-2,2-1,2-2",2486.91446079463,1693.10916202473,-1.12013540027344,2544.96063161699,1672.07219189809,-2.35604312057235,"1","1","ant_15","ant_56","15_56",2021-08-04 10:37:21,2021-08-04 10:37:43,1628073441.533,1628073463.283,774847,775021,21.875,5321,"ant_56","ant_15",1,"whole_experiment","REP14/R14BP"
39,135,2021-08-04 10:37:18,2021-08-04 10:37:58,1,"1-1,1-2",1486.81508814296,2710.19969152627,0.857421327238438,1371.26166060866,2740.24002124279,-0.322979322052853,"1","1","ant_39","ant_135","39_135",2021-08-04 10:37:18,2021-08-04 10:37:58,1628073438.033,1628073478.408,774819,775142,40.5,5335,"ant_135","ant_39",1,"whole_experiment","REP14/R14BP"
85,117,2021-08-04 10:38:07,2021-08-04 10:38:26,1,"1-1,2-1",2803.18118485725,2301.2497750933,2.13983279952461,2737.90546653319,2396.66486724397,1.92216612151092,"1","1","ant_85","ant_117","85_117",2021-08-04 10:38:07,2021-08-04 10:38:26,1628073487.908,1628073506.533,775218,775367,18.75,5345,"ant_85","ant_117",1,"whole_experiment","REP14/R14BP"
39,54,2021-08-04 10:37:54,2021-08-04 10:38:29,1,"1-1,1-2,2-1,2-2",1456.05505954575,2713.43767861212,1.45519443239788,1349.13238886906,2746.52585611297,-0.38630419870449,"1","1","ant_39","ant_54","39_54",2021-08-04 10:37:54,2021-08-04 10:38:29,1628073474.033,1628073509.283,775107,775389,35.375,5348,"ant_54","ant_39",1,"whole_experiment","REP14/R14BP"
106,111,2021-08-04 10:37:07,2021-08-04 10:38:33,1,"1-1,1-2,2-1,2-2",2130.78449905417,3305.55042844832,-0.479667187803212,2235.89734109294,3274.16108762159,1.11442521887826,"1","1","ant_106","ant_111","106_111",2021-08-04 10:37:07,2021-08-04 10:38:33,1628073427.408,1628073513.783,774734,775425,86.5,5349,"ant_111","ant_106",1,"whole_experiment","REP14/R14BP"
10,127,2021-08-04 10:37:49,2021-08-04 10:38:35,1,"1-1,2-1",1902.27058768299,3716.06596336578,0.161748929893872,2025.14133162197,3772.43515927681,0.382716212073255,"1","1","ant_10","ant_127","10_127",2021-08-04 10:37:49,2021-08-04 10:38:35,1628073469.783,1628073515.783,775073,775441,46.125,5353,"ant_10","ant_127",1,"whole_experiment","REP14/R14BP"
39,131,2021-08-04 10:38:25,2021-08-04 10:38:41,1,"1-1,1-2",1466.83052606085,2725.95352790689,1.26079048056986,1500.89324188755,2609.16743461551,2.45411520864912,"1","1","ant_39","ant_131","39_131",2021-08-04 10:38:25,2021-08-04 10:38:41,1628073505.408,1628073521.158,775358,775484,15.875,5354,"ant_131","ant_39",1,"whole_experiment","REP14/R14BP"
39,110,2021-08-04 10:37:54,2021-08-04 10:38:43,1,"1-1,1-2,2-1,2-2",1458.03881782912,2724.69457758408,1.30140108883012,1485.30264042689,2823.50160708747,-2.30245484402142,"1","1","ant_39","ant_110","39_110",2021-08-04 10:37:54,2021-08-04 10:38:43,1628073474.033,1628073523.158,775107,775500,49.25,5355,"ant_110","ant_39",1,"whole_experiment","REP14/R14BP"
9,72,2021-08-04 10:38:09,2021-08-04 10:38:45,1,"1-1,2-1",2271.8019719126,3649.71429236107,-2.63857541212538,2205.42212792483,3535.19233449586,-1.61855681558134,"1","1","ant_9","ant_72","9_72",2021-08-04 10:38:09,2021-08-04 10:38:45,1628073489.158,1628073525.908,775228,775522,36.875,5357,"ant_9","ant_72",1,"whole_experiment","REP14/R14BP"
117,134,2021-08-04 10:38:17,2021-08-04 10:38:50,1,"1-1,1-2,2-1,2-2",2675.63867753391,2465.19310763066,1.53224688451279,2598.60557392679,2457.95407324329,-0.242349948987419,"1","1","ant_117","ant_134","117_134",2021-08-04 10:38:17,2021-08-04 10:38:50,1628073497.908,1628073530.908,775298,775562,33.125,5361,"ant_134","ant_117",1,"whole_experiment","REP14/R14BP"
39,131,2021-08-04 10:39:02,2021-08-04 10:39:21,1,"1-1,1-2",1462.86246012213,2724.40342421684,0.736686977794612,1390.09401998417,2801.14837545844,-1.18475398973704,"1","1","ant_39","ant_131","39_131",2021-08-04 10:39:02,2021-08-04 10:39:21,1628073542.034,1628073561.159,775651,775804,19.25,5372,"ant_131","ant_39",1,"whole_experiment","REP14/R14BP"
36,109,2021-08-04 10:39:30,2021-08-04 10:39:54,1,"1-1,2-1",2077.69779678359,2326.35576896019,0.0885330393615729,2174.83335565016,2372.0475557411,0.373254613937798,"1","1","ant_36","ant_109","36_109",2021-08-04 10:39:30,2021-08-04 10:39:54,1628073570.284,1628073594.784,775877,776073,24.625,5383,"ant_36","ant_109",1,"whole_experiment","REP14/R14BP"
3,17,2021-08-04 10:37:10,2021-08-04 10:39:59,1,"1-1,2-1",2630.61951898552,2976.47868366806,0.656854011396092,2704.47998427887,3050.04991042777,0.65703012638509,"1","1","ant_3","ant_17","3_17",2021-08-04 10:37:10,2021-08-04 10:39:59,1628073430.533,1628073599.659,774759,776112,169.250999927521,5387,"ant_3","ant_17",1,"whole_experiment","REP14/R14BP"
18,47,2021-08-04 10:39:29,2021-08-04 10:40:00,1,"1-1,1-2",2599.02322424589,3885.32826037487,-3.08345676180371,2736.71005336197,3897.93722650449,3.11519832599327,"1","1","ant_18","ant_47","18_47",2021-08-04 10:39:29,2021-08-04 10:40:00,1628073569.659,1628073600.909,775872,776122,31.375,5388,"ant_47","ant_18",1,"whole_experiment","REP14/R14BP"
15,50,2021-08-04 10:39:15,2021-08-04 10:40:01,1,"1-1,1-2",2918.58384664848,2466.47416935332,-2.91417536358452,3022.38843951528,2430.98451574252,2.62325659763909,"1","1","ant_15","ant_50","15_50",2021-08-04 10:39:15,2021-08-04 10:40:01,1628073555.909,1628073601.284,775762,776125,45.5,5389,"ant_50","ant_15",1,"whole_experiment","REP14/R14BP"
