"ant1","ant2","start","end","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
26,91,2021-05-24 13:37:06,2021-05-24 13:37:54,1,"1-1,1-2,2-1,2-2",843.570939665901,2048.57010686531,2.37146888360832,747.413339779779,2023.25366543251,0.36215674689967,"1","1","ant_26","ant_91","26_91",2021-05-24 13:37:06,2021-05-24 13:37:54,1621863426.929,1621863474.554,161231,161612,47.75,4623,"ant_91","ant_26",1,"whole_experiment","REP11/R11BP"
15,96,2021-05-24 13:47:32,2021-05-24 13:47:48,1,"1-1,2-1",2384.38980323422,4233.38884818921,1.47228647936415,2447.29776164793,4331.87693662188,-0.0908865900581856,"1","1","ant_15","ant_96","15_96",2021-05-24 13:47:32,2021-05-24 13:47:48,1621864052.061,1621864068.686,166232,166365,16.75,4723,"ant_15","ant_96",1,"whole_experiment","REP11/R11BP"
63,156,2021-05-24 13:51:59,2021-05-24 13:52:15,1,"1-1,2-1",2888.24148777696,2820.84771254301,2.82164320971507,2797.54940567169,2908.7138171123,-1.88037431079718,"1","1","ant_63","ant_156","63_156",2021-05-24 13:51:59,2021-05-24 13:52:15,1621864319.689,1621864335.314,168373,168498,15.75,4782,"ant_156","ant_63",1,"whole_experiment","REP11/R11BP"
26,91,2021-05-24 13:57:46,2021-05-24 13:58:15,1,"1-1,1-2,2-1,2-2",737.969779508416,3582.31477769886,-2.35683619428401,693.270097496182,3658.0875164255,-0.816442172694113,"1","1","ant_26","ant_91","26_91",2021-05-24 13:57:46,2021-05-24 13:58:15,1621864666.693,1621864695.068,171149,171376,28.5,4882,"ant_91","ant_26",1,"whole_experiment","REP11/R11BP"
42,96,2021-05-24 14:39:55,2021-05-24 14:40:09,1,"1-1,1-2,2-1,2-2",3160.50870277495,2724.40865852743,-2.25242862865639,3062.64447030386,2614.86340676024,-0.789137698969091,"1","1","ant_42","ant_96","42_96",2021-05-24 14:39:55,2021-05-24 14:40:09,1621867195.094,1621867209.469,191376,191491,14.5,5456,"ant_42","ant_96",1,"whole_experiment","REP11/R11BP"
45,59,2021-05-24 16:45:43,2021-05-24 16:46:17,1,"1-1,1-2,2-1,2-2",1914.45470381998,3961.5552352511,-2.93307664135765,1887.95880591895,4023.35913045354,-1.75200681991695,"1","1","ant_45","ant_59","45_59",2021-05-24 16:45:43,2021-05-24 16:46:17,1621874743.801,1621874777.176,251765,252032,33.5,7132,"ant_59","ant_45",1,"whole_experiment","REP11/R11BP"
114,130,2021-05-24 16:52:19,2021-05-24 16:53:17,1,"1-1,1-2",2428.58341302959,4173.87725573061,2.35133427176159,2564.98613046426,4165.02235650351,3.13499203719944,"1","1","ant_114","ant_130","114_130",2021-05-24 16:52:19,2021-05-24 16:53:17,1621875139.18,1621875197.306,254928,255393,58.2509999275208,7241,"ant_130","ant_114",1,"whole_experiment","REP11/R11BP"
114,130,2021-05-24 16:53:49,2021-05-24 16:54:12,1,"1-1,1-2",2454.51544016837,4095.77535723961,2.19731219525593,2561.73650216789,4115.30863812834,2.9059665433789,"1","1","ant_114","ant_130","114_130",2021-05-24 16:53:49,2021-05-24 16:54:12,1621875229.556,1621875252.681,255651,255836,23.25,7253,"ant_130","ant_114",1,"whole_experiment","REP11/R11BP"
89,130,2021-05-24 16:54:37,2021-05-24 16:54:53,1,"1-1,1-2",2111.31713112704,4099.6432559559,-2.53315392567054,2242.70294440402,4191.0949613978,-2.83365528464861,"1","1","ant_89","ant_130","89_130",2021-05-24 16:54:37,2021-05-24 16:54:53,1621875277.807,1621875293.182,256037,256160,15.5,7263,"ant_130","ant_89",1,"whole_experiment","REP11/R11BP"
115,130,2021-05-24 17:55:13,2021-05-24 17:55:24,1,"1-1,1-2",1240.10572278298,1970.41521255374,3.07919639025848,1171.0179225389,1856.62032449571,1.43919123178853,"1","1","ant_115","ant_130","115_130",2021-05-24 17:55:13,2021-05-24 17:55:24,1621878913.471,1621878924.221,285122,285208,10.875,8039,"ant_130","ant_115",1,"whole_experiment","REP11/R11BP"
89,127,2021-05-24 19:02:29,2021-05-24 19:02:49,1,"1-1,1-2,2-1,2-2",2667.82516290432,3198.68028098797,-2.21805637201202,2601.21605542655,3306.76083706962,-0.938806205969266,"1","1","ant_89","ant_127","89_127",2021-05-24 19:02:29,2021-05-24 19:02:49,1621882949.89,1621882969.765,317413,317572,20,8943,"ant_127","ant_89",1,"whole_experiment","REP11/R11BP"
89,127,2021-05-24 19:03:21,2021-05-24 19:03:47,1,"1-1,1-2,2-1",2677.14886448742,3223.16722274373,-2.86225484981895,2623.66192668815,3145.57563531612,-0.13829330546395,"1","1","ant_89","ant_127","89_127",2021-05-24 19:03:21,2021-05-24 19:03:47,1621883001.141,1621883027.641,317823,318035,26.625,8950,"ant_127","ant_89",1,"whole_experiment","REP11/R11BP"
114,130,2021-05-24 20:38:21,2021-05-24 20:39:06,1,"1-1,1-2",3165.48189089954,2198.45180917589,0.276288485558057,3072.0334224627,2264.46747777544,-0.709822044495611,"1","1","ant_114","ant_130","114_130",2021-05-24 20:38:21,2021-05-24 20:39:06,1621888701.953,1621888746.703,363429,363787,44.875,10164,"ant_130","ant_114",1,"whole_experiment","REP11/R11BP"
26,130,2021-05-24 20:46:38,2021-05-24 20:47:08,1,"1-1,1-2",3201.17268290805,1679.82932489658,-1.01246636916003,3080.14237589546,1668.51339817792,-0.169526019699154,"1","1","ant_26","ant_130","26_130",2021-05-24 20:46:38,2021-05-24 20:47:08,1621889198.833,1621889228.209,367404,367639,29.5010001659393,10312,"ant_130","ant_26",1,"whole_experiment","REP11/R11BP"
14,27,2021-05-24 21:19:40,2021-05-24 21:19:51,1,"1-1,2-1",2867.78445091301,1844.79636463352,-3.05728376021373,2776.11191679985,1725.70068991855,-1.9682994212343,"1","1","ant_14","ant_27","14_27",2021-05-24 21:19:40,2021-05-24 21:19:51,1621891180.605,1621891191.23,383258,383343,10.75,10705,"ant_14","ant_27",1,"whole_experiment","REP11/R11BP"
51,96,2021-05-24 21:28:13,2021-05-24 21:28:34,1,"1-1,1-2,2-1,2-2",2564.8218140623,3888.5529337459,0.289905819311312,2592.06157965843,3799.73281625833,1.52909397999665,"1","1","ant_51","ant_96","51_96",2021-05-24 21:28:13,2021-05-24 21:28:34,1621891693.736,1621891714.236,387363,387527,20.625,10828,"ant_51","ant_96",1,"whole_experiment","REP11/R11BP"
28,80,2021-05-24 21:37:26,2021-05-24 21:37:43,1,"1-1,1-2",552.212969246541,2032.46676934283,1.48195008548619,503.748796310932,1892.2447447347,0.913614911027693,"1","1","ant_28","ant_80","28_80",2021-05-24 21:37:26,2021-05-24 21:37:43,1621892246.617,1621892263.242,391786,391919,16.75,11059,"ant_80","ant_28",1,"whole_experiment","REP11/R11BP"
57,63,2021-05-24 21:39:24,2021-05-24 21:39:34,1,"1-1,1-2",1919.66211396528,2262.68602537815,-1.02503628081564,1935.67270768622,2391.30030056447,-1.96998230394955,"1","1","ant_57","ant_63","57_63",2021-05-24 21:39:24,2021-05-24 21:39:34,1621892364.993,1621892374.368,392733,392808,9.5,11080,"ant_63","ant_57",1,"whole_experiment","REP11/R11BP"
28,161,2021-05-24 22:46:57,2021-05-24 22:47:37,1,"1-1,1-2",628.67041053751,1805.30932995422,-1.08751350369096,548.307417107189,1897.50866510852,-0.850284375545206,"1","1","ant_28","ant_161","28_161",2021-05-24 22:46:57,2021-05-24 22:47:37,1621896417.038,1621896457.663,425149,425474,40.75,11872,"ant_161","ant_28",1,"whole_experiment","REP11/R11BP"
44,161,2021-05-24 22:52:54,2021-05-24 22:53:17,1,"1-1,2-1",1433.16817503461,1910.83913521335,2.68370149765848,1311.95973139775,1943.0770117968,2.16299119882478,"1","1","ant_44","ant_161","44_161",2021-05-24 22:52:54,2021-05-24 22:53:17,1621896774.042,1621896797.792,428005,428195,23.875,11926,"ant_44","ant_161",1,"whole_experiment","REP11/R11BP"
26,68,2021-05-24 23:03:44,2021-05-24 23:04:23,1,"1-1,1-2,2-1,2-2",1805.05472423569,1565.72926761414,-2.28640327702105,1707.30957357658,1463.35757884458,0.482815541921781,"1","1","ant_26","ant_68","26_68",2021-05-24 23:03:44,2021-05-24 23:04:23,1621897424.924,1621897463.424,433212,433520,38.625,12083,"ant_68","ant_26",1,"whole_experiment","REP11/R11BP"
33,68,2021-05-24 23:28:40,2021-05-24 23:29:08,1,"1-1,1-2",1192.48203738876,1693.3417965719,0.160515881409549,1146.93109517719,1575.66091493275,1.32092308563773,"1","1","ant_33","ant_68","33_68",2021-05-24 23:28:40,2021-05-24 23:29:08,1621898920.815,1621898948.69,445179,445402,28,12410,"ant_68","ant_33",1,"whole_experiment","REP11/R11BP"
20,22,2021-05-24 23:33:41,2021-05-24 23:34:13,1,"1-1,2-1",2056.02015998879,4261.56557769528,0.952434674913205,2072.47885119095,4394.91300157348,2.32195367115421,"1","1","ant_20","ant_22","20_22",2021-05-24 23:33:41,2021-05-24 23:34:13,1621899221.069,1621899253.569,447581,447841,32.625,12457,"ant_20","ant_22",1,"whole_experiment","REP11/R11BP"
132,174,2021-05-24 23:59:42,2021-05-24 23:59:53,1,"1-1,1-2",1332.99908629009,4065.17602199477,3.11119344739543,1483.21456623729,4060.26734241263,3.01108119148429,"1","1","ant_132","ant_174","132_174",2021-05-24 23:59:42,2021-05-24 23:59:53,1621900782.961,1621900793.211,460076,460158,10.375,12716,"ant_174","ant_132",1,"whole_experiment","REP11/R11BP"
95,132,2021-05-25 01:13:28,2021-05-25 01:13:41,1,"1-1,1-2",2290.43177453841,1997.97627547868,1.2353664262572,2220.89976439351,1964.2385370198,-0.914906362724176,"1","1","ant_95","ant_132","95_132",2021-05-25 01:13:28,2021-05-25 01:13:41,1621905208.759,1621905221.385,495482,495583,12.7509999275208,13588,"ant_95","ant_132",1,"whole_experiment","REP11/R11BP"
26,27,2021-05-25 02:22:42,2021-05-25 02:24:05,1,"1-1,1-2,2-1,2-2",1074.14679858691,1522.02807239721,-1.64784082134769,1135.44253263274,1483.27267191913,2.45542682531771,"1","1","ant_26","ant_27","26_27",2021-05-25 02:22:42,2021-05-25 02:24:05,1621909362.555,1621909445.181,528712,529373,82.7509999275208,14432,"ant_27","ant_26",1,"whole_experiment","REP11/R11BP"
25,91,2021-05-25 03:37:29,2021-05-25 03:38:52,1,"1-1,1-2",2630.38756504927,2734.37733778764,2.62182771428338,2737.04313001106,2798.32296378243,-2.79373471981865,"1","1","ant_25","ant_91","25_91",2021-05-25 03:37:29,2021-05-25 03:38:52,1621913849.604,1621913932.606,564608,565272,83.1269998550415,15396,"ant_91","ant_25",1,"whole_experiment","REP11/R11BP"
25,91,2021-05-25 03:40:24,2021-05-25 03:42:12,1,"1-1,1-2",2639.25105526122,2600.78564265442,2.01917361393899,2727.91525073966,2510.3994355953,1.89818835311929,"1","1","ant_25","ant_91","25_91",2021-05-25 03:40:24,2021-05-25 03:42:12,1621914024.856,1621914132.607,566010,566872,107.876000165939,15418,"ant_91","ant_25",1,"whole_experiment","REP11/R11BP"
128,130,2021-05-25 04:24:23,2021-05-25 04:24:41,1,"1-1,1-2",1506.17265184557,2716.08816048961,2.3256924224467,1639.30439433445,2643.04490033332,2.38086853776208,"1","1","ant_128","ant_130","128_130",2021-05-25 04:24:23,2021-05-25 04:24:41,1621916663.135,1621916681.51,587116,587263,18.5,15963,"ant_130","ant_128",1,"whole_experiment","REP11/R11BP"
130,164,2021-05-25 06:04:44,2021-05-25 06:04:54,1,"1-1,2-1",291.771652383383,3635.21800377237,-1.32559559173962,356.247460260719,3511.36130920548,-0.804219432959521,"1","1","ant_130","ant_164","130_164",2021-05-25 06:04:44,2021-05-25 06:04:54,1621922684.201,1621922694.326,635284,635365,10.25,17006,"ant_130","ant_164",1,"whole_experiment","REP11/R11BP"
144,165,2021-05-25 06:25:43,2021-05-25 06:26:21,1,"1-1,2-1",1120.2842771153,1847.53854481274,-0.956230798768355,1208.1302957887,1759.76744831997,0.146634513605613,"1","1","ant_144","ant_165","144_165",2021-05-25 06:25:43,2021-05-25 06:26:21,1621923943.339,1621923981.215,645357,645660,38.0009999275208,17313,"ant_144","ant_165",1,"whole_experiment","REP11/R11BP"
64,132,2021-05-25 07:22:04,2021-05-25 07:22:20,1,"1-1,1-2",1218.29954366181,2411.43653392625,2.34140149702123,1326.39285144375,2332.74550105768,1.90743102986107,"1","1","ant_64","ant_132","64_132",2021-05-25 07:22:04,2021-05-25 07:22:20,1621927324.126,1621927340.751,672403,672536,16.75,18000,"ant_64","ant_132",1,"whole_experiment","REP11/R11BP"
14,68,2021-05-25 07:52:57,2021-05-25 07:53:20,1,"1-1,2-1",1435.65123639422,4354.36740420856,1.13213613967559,1392.98872356382,4479.31377963732,2.02201991225077,"1","1","ant_14","ant_68","14_68",2021-05-25 07:52:57,2021-05-25 07:53:20,1621929177.521,1621929200.897,687230,687417,23.5010001659393,18396,"ant_14","ant_68",1,"whole_experiment","REP11/R11BP"
99,158,2021-05-25 09:03:26,2021-05-25 09:04:09,1,"1-1,1-2,2-1,2-2",2030.8880001492,2987.74282282276,2.20951973754289,1950.5132364903,2962.68486145335,1.59819253570209,"1","1","ant_99","ant_158","99_158",2021-05-25 09:03:26,2021-05-25 09:04:09,1621933406.72,1621933449.845,720918,721263,43.25,19826,"ant_158","ant_99",1,"whole_experiment","REP11/R11BP"
132,150,2021-05-25 09:03:43,2021-05-25 09:04:23,1,"1-1,2-1",2233.4548585021,3393.44787751805,-2.14767672328069,2102.73012318629,3317.17157138402,-2.66148914565528,"1","1","ant_132","ant_150","132_150",2021-05-25 09:03:43,2021-05-25 09:04:23,1621933423.595,1621933463.72,721053,721374,40.25,19841,"ant_150","ant_132",1,"whole_experiment","REP11/R11BP"
11,68,2021-05-25 09:04:05,2021-05-25 09:04:43,1,"1-1,1-2,2-1",2365.88427409974,3063.16637391799,1.14664888543628,2303.56001269131,3018.828268091,1.49718152038053,"1","1","ant_11","ant_68","11_68",2021-05-25 09:04:05,2021-05-25 09:04:43,1621933445.595,1621933483.095,721229,721529,37.625,19861,"ant_68","ant_11",1,"whole_experiment","REP11/R11BP"
11,89,2021-05-25 09:04:04,2021-05-25 09:04:44,1,"1-1,1-2,2-1",2346.14019928329,3036.33835140632,-1.12437984068812,2331.44306299281,3176.66913039845,-2.34642747571787,"1","1","ant_11","ant_89","11_89",2021-05-25 09:04:04,2021-05-25 09:04:44,1621933444.845,1621933484.22,721223,721538,39.5,19863,"ant_89","ant_11",1,"whole_experiment","REP11/R11BP"
21,77,2021-05-25 09:04:28,2021-05-25 09:05:11,1,"1-1,1-2,2-1",1670.92764629541,2934.33049820667,-2.14023265366094,1758.45081008156,2896.51908211475,1.57338711542417,"1","1","ant_21","ant_77","21_77",2021-05-25 09:04:28,2021-05-25 09:05:11,1621933468.97,1621933511.721,721416,721758,42.8759999275208,19896,"ant_21","ant_77",1,"whole_experiment","REP11/R11BP"
89,176,2021-05-25 09:04:48,2021-05-25 09:05:18,1,"1-1,2-1",2387.66343618873,3107.51524726334,2.46207053507458,2285.47846610844,3172.11311997013,-3.01699444037142,"1","1","ant_89","ant_176","89_176",2021-05-25 09:04:48,2021-05-25 09:05:18,1621933488.22,1621933518.721,721570,721814,30.6259999275208,19899,"ant_89","ant_176",1,"whole_experiment","REP11/R11BP"
91,158,2021-05-25 09:04:50,2021-05-25 09:05:32,1,"1-1,1-2",1884.36280092495,2966.48810327181,1.18031924223993,1930.01191845867,2855.13865473771,2.20990781264324,"1","1","ant_91","ant_158","91_158",2021-05-25 09:04:50,2021-05-25 09:05:32,1621933490.72,1621933532.971,721590,721928,42.3759999275208,19909,"ant_91","ant_158",1,"whole_experiment","REP11/R11BP"
63,96,2021-05-25 09:06:12,2021-05-25 09:06:26,1,"1-1,1-2,2-1",1651.80400400086,2705.24444367302,0.10914715105362,1749.20063239469,2662.37140591373,-2.71101654197424,"1","1","ant_63","ant_96","63_96",2021-05-25 09:06:12,2021-05-25 09:06:26,1621933572.346,1621933586.221,722243,722354,14,19928,"ant_63","ant_96",1,"whole_experiment","REP11/R11BP"
63,120,2021-05-25 09:06:02,2021-05-25 09:06:28,1,"1-1,1-2,2-1",1626.51460259115,2734.09596754275,0.324589365366143,1635.74311821653,2775.84795494343,-0.288391896850786,"1","1","ant_63","ant_120","63_120",2021-05-25 09:06:02,2021-05-25 09:06:28,1621933562.096,1621933588.721,722161,722374,26.75,19929,"ant_63","ant_120",1,"whole_experiment","REP11/R11BP"
68,99,2021-05-25 09:05:43,2021-05-25 09:06:45,1,"1-1,1-2,2-1,2-2",2173.7407179522,3070.58409364853,-2.53002448842629,2240.98283982913,3040.01949127793,-2.99929335420978,"1","1","ant_68","ant_99","68_99",2021-05-25 09:05:43,2021-05-25 09:06:45,1621933543.096,1621933605.596,722009,722509,62.625,19933,"ant_68","ant_99",1,"whole_experiment","REP11/R11BP"
145,161,2021-05-25 09:06:26,2021-05-25 09:07:13,1,"1-1,1-2,2-1",1670.17024145316,3313.02558453149,2.42744348354085,1735.35120994512,3368.47029171159,-1.78057098806393,"1","1","ant_145","ant_161","145_161",2021-05-25 09:06:26,2021-05-25 09:07:13,1621933586.346,1621933633.597,722355,722733,47.3759999275208,19942,"ant_145","ant_161",1,"whole_experiment","REP11/R11BP"
132,143,2021-05-25 09:05:07,2021-05-25 09:07:17,1,"1-1,1-2,2-1,2-2",2383.72713960825,3664.11867737699,1.45837732478052,2320.42279336916,3751.16147250788,2.75761046344707,"1","1","ant_132","ant_143","132_143",2021-05-25 09:05:07,2021-05-25 09:07:17,1621933507.971,1621933637.472,721728,722764,129.625999927521,19945,"ant_143","ant_132",1,"whole_experiment","REP11/R11BP"
63,94,2021-05-25 09:07:07,2021-05-25 09:07:29,1,"1-1,1-2",1824.03495868591,2939.60426418608,0.379537791057707,1832.35428015052,2842.7497329669,2.6936258009651,"1","1","ant_63","ant_94","63_94",2021-05-25 09:07:07,2021-05-25 09:07:29,1621933627.472,1621933649.972,722684,722864,22.625,19952,"ant_63","ant_94",1,"whole_experiment","REP11/R11BP"
82,91,2021-05-25 09:10:04,2021-05-25 09:10:38,1,"1-1,1-2",1605.69369593469,3192.87086083022,0.83549178496235,1632.57362053175,3075.5838826165,1.88306146742653,"1","1","ant_82","ant_91","82_91",2021-05-25 09:10:04,2021-05-25 09:10:38,1621933804.724,1621933838.349,724102,724371,33.75,20007,"ant_91","ant_82",1,"whole_experiment","REP11/R11BP"
16,91,2021-05-25 09:09:50,2021-05-25 09:10:38,1,"1-1,2-1",1584.61380715032,2948.37025701543,0.314244460360658,1670.8905931549,3032.68047189904,1.02661251753947,"1","1","ant_16","ant_91","16_91",2021-05-25 09:09:50,2021-05-25 09:10:38,1621933790.973,1621933838.974,723992,724376,48.1259999275208,20009,"ant_91","ant_16",1,"whole_experiment","REP11/R11BP"
16,63,2021-05-25 09:12:46,2021-05-25 09:13:06,1,"1-1,1-2,2-1",1692.04303668998,2888.47848589214,-0.630767942255988,1662.82333227618,2965.38624250892,-0.940385167427964,"1","1","ant_16","ant_63","16_63",2021-05-25 09:12:46,2021-05-25 09:13:06,1621933966.6,1621933986.225,725397,725554,19.75,20020,"ant_16","ant_63",1,"whole_experiment","REP11/R11BP"
77,137,2021-05-25 10:55:15,2021-05-25 10:55:59,1,"1-1,1-2,2-1",2924.41542379896,3301.34137803594,2.797069615269,3032.2425387502,3263.89714965536,2.52645392782466,"1","1","ant_77","ant_137","77_137",2021-05-25 10:55:15,2021-05-25 10:55:59,1621940115.416,1621940159.541,774587,774940,44.25,20297,"ant_137","ant_77",1,"whole_experiment","REP11/R11BP"
91,165,2021-05-25 10:55:59,2021-05-25 10:56:07,1,"1-1,2-1",1807.02513780934,3256.62166020459,1.87579064558092,1746.18136252462,3279.83913002984,-2.16140670363956,"1","1","ant_91","ant_165","91_165",2021-05-25 10:55:59,2021-05-25 10:56:07,1621940159.416,1621940167.916,774939,775007,8.625,20301,"ant_91","ant_165",1,"whole_experiment","REP11/R11BP"
16,132,2021-05-25 10:55:51,2021-05-25 10:56:24,1,"1-1,2-1",1709.59631291529,4043.00926422766,2.7738334528225,1590.64489259756,4088.28399157387,-2.42155952510669,"1","1","ant_16","ant_132","16_132",2021-05-25 10:55:51,2021-05-25 10:56:24,1621940151.166,1621940184.291,774873,775138,33.25,20314,"ant_16","ant_132",1,"whole_experiment","REP11/R11BP"
63,157,2021-05-25 10:55:35,2021-05-25 10:56:27,1,"1-1,1-2",1046.45401288192,3343.9605333296,-0.168586721676653,917.163614941891,3327.59893617599,-0.349985073036629,"1","1","ant_63","ant_157","63_157",2021-05-25 10:55:35,2021-05-25 10:56:27,1621940135.791,1621940187.916,774750,775167,52.25,20317,"ant_157","ant_63",1,"whole_experiment","REP11/R11BP"
99,156,2021-05-25 10:55:32,2021-05-25 10:56:29,1,"1-1,1-2,2-1,2-2",2219.73374824626,3398.29597960913,-0.805796742614321,2241.93701194817,3304.92095831018,-0.430868269404206,"1","1","ant_99","ant_156","99_156",2021-05-25 10:55:32,2021-05-25 10:56:29,1621940132.666,1621940189.666,774725,775181,57.125,20319,"ant_156","ant_99",1,"whole_experiment","REP11/R11BP"
9,28,2021-05-25 10:55:54,2021-05-25 10:56:30,1,"1-1,1-2,2-1,2-2",2437.63065029706,1877.09064070391,1.77531588351966,2422.75917925383,2000.51914278778,2.20967803819529,"1","1","ant_9","ant_28","9_28",2021-05-25 10:55:54,2021-05-25 10:56:30,1621940154.666,1621940190.416,774901,775187,35.875,20320,"ant_9","ant_28",1,"whole_experiment","REP11/R11BP"
67,130,2021-05-25 10:55:34,2021-05-25 10:56:44,1,"1-1,1-2,2-1,2-2",1060.3945110089,2375.35386660562,1.42897102996232,1059.645040631,2493.76700844508,0.623896477766217,"1","1","ant_67","ant_130","67_130",2021-05-25 10:55:34,2021-05-25 10:56:44,1621940134.041,1621940204.167,774736,775297,70.2510001659393,20330,"ant_67","ant_130",1,"whole_experiment","REP11/R11BP"
82,101,2021-05-25 10:56:22,2021-05-25 10:57:19,1,"1-1,2-1",2381.57047230714,2536.17886989564,-1.47676767393223,2363.89705378964,2422.38551905969,-3.11624426578547,"1","1","ant_82","ant_101","82_101",2021-05-25 10:56:22,2021-05-25 10:57:19,1621940182.791,1621940239.042,775126,775576,56.3760001659393,20352,"ant_82","ant_101",1,"whole_experiment","REP11/R11BP"
89,139,2021-05-25 10:56:46,2021-05-25 10:57:40,1,"1-1,1-2",1457.08769068041,2373.46583526033,-0.691564941388104,1357.23834664277,2395.2054135913,0.207745255780043,"1","1","ant_89","ant_139","89_139",2021-05-25 10:56:46,2021-05-25 10:57:40,1621940206.042,1621940260.792,775312,775750,54.875,20357,"ant_139","ant_89",1,"whole_experiment","REP11/R11BP"
86,96,2021-05-25 10:56:42,2021-05-25 10:57:41,1,"1-1,2-1",2279.1373289271,3867.65092602908,-2.41033950026399,2212.29214582111,3762.57768354738,-2.93778199722119,"1","1","ant_86","ant_96","86_96",2021-05-25 10:56:42,2021-05-25 10:57:41,1621940202.292,1621940261.917,775282,775759,59.75,20360,"ant_86","ant_96",1,"whole_experiment","REP11/R11BP"
