"ant1","ant2","start","end","space","types","ant1.mean.x","ant1.mean.y","ant1.mean.angle","ant2.mean.x","ant2.mean.y","ant2.mean.angle","ant1.zones","ant2.zones","ant1ID_str","ant2ID_str","pair","T_start_UNIX","T_stop_UNIX","T_start_sec","T_stop_sec","frame_start","frame_stop","duration","unique_interaction_id","Act_Name","Rec_Name","predicted_Hit","PERIOD","REPLICATE"
32,47,2021-08-03 01:24:48,2021-08-03 01:24:58,1,"1-1,1-2",867.703405383931,3537.92056096962,-2.00706720325102,989.909924100571,3536.87702114536,-3.12874635298254,"1","1","ant_32","ant_47","32_47",2021-08-03 01:24:48,2021-08-03 01:24:58,1627953888.642,1627953898.267,502477,502554,9.75,10675,"ant_47","ant_32",1,"whole_experiment","REP14/R14BS"
80,122,2021-08-03 02:13:43,2021-08-03 02:14:04,1,"1-1,2-1",3261.80668488133,2720.78760543344,2.08740917147848,3181.0561278512,2691.71693371728,-1.97030462118332,"1","1","ant_80","ant_122","80_122",2021-08-03 02:13:43,2021-08-03 02:14:04,1627956823.299,1627956844.049,525954,526120,20.875,11203,"ant_80","ant_122",1,"whole_experiment","REP14/R14BS"
20,104,2021-08-03 02:22:17,2021-08-03 02:23:36,1,"1-1,2-1",2758.53424379424,2026.61428674184,-2.33473478496796,2699.91618448382,1933.03232947259,-0.819307143365086,"1","1","ant_20","ant_104","20_104",2021-08-03 02:22:17,2021-08-03 02:23:36,1627957337.93,1627957416.931,530071,530703,79.1259999275208,11265,"ant_20","ant_104",1,"whole_experiment","REP14/R14BS"
17,20,2021-08-03 03:07:24,2021-08-03 03:08:25,1,"1-1,1-2",1617.02733451051,3779.10542817802,1.82200672719759,1728.44825882595,3719.16529761222,2.50339011442737,"1","1","ant_17","ant_20","17_20",2021-08-03 03:07:24,2021-08-03 03:08:25,1627960044.335,1627960105.46,551722,552211,61.25,11763,"ant_20","ant_17",1,"whole_experiment","REP14/R14BS"
104,157,2021-08-03 04:36:22,2021-08-03 04:36:41,1,"1-1,1-2",2527.35135882188,2972.49512966694,-0.492974498166502,2497.62338462316,3055.23746328981,-2.56602054946909,"1","1","ant_104","ant_157","104_157",2021-08-03 04:36:22,2021-08-03 04:36:41,1627965382.644,1627965401.394,594428,594578,18.875,12788,"ant_157","ant_104",1,"whole_experiment","REP14/R14BS"
71,87,2021-08-03 05:02:03,2021-08-03 05:02:15,1,"1-1,1-2,2-1,2-2",2480.70287340061,2582.83263337706,0.576138463423058,2566.03814326385,2538.91823516562,1.43197745164209,"1","1","ant_71","ant_87","71_87",2021-08-03 05:02:03,2021-08-03 05:02:15,1627966923.285,1627966935.786,606753,606853,12.6259999275208,13043,"ant_71","ant_87",1,"whole_experiment","REP14/R14BS"
15,106,2021-08-03 05:19:33,2021-08-03 05:19:47,1,"1-1,2-1",1959.69135897882,2067.69274085315,2.49375358085457,1872.82549151346,2158.64530552415,1.99279500689614,"1","1","ant_15","ant_106","15_106",2021-08-03 05:19:33,2021-08-03 05:19:47,1627967973.797,1627967987.922,615157,615270,14.25,13172,"ant_15","ant_106",1,"whole_experiment","REP14/R14BS"
15,77,2021-08-03 05:20:22,2021-08-03 05:20:36,1,"1-1,2-1",2522.81483030117,1352.06984224485,-0.227922705270154,2637.56076438966,1385.48892806468,-0.287191509285721,"1","1","ant_15","ant_77","15_77",2021-08-03 05:20:22,2021-08-03 05:20:36,1627968022.048,1627968036.923,615543,615662,15,13175,"ant_15","ant_77",1,"whole_experiment","REP14/R14BS"
17,165,2021-08-03 06:03:29,2021-08-03 06:04:27,1,"1-1,1-2,2-1,2-2",3228.83743656927,2662.18119257268,-0.167732167124639,3334.09545101063,2734.2181973257,-2.40820572262704,"1","1","ant_17","ant_165","17_165",2021-08-03 06:03:29,2021-08-03 06:04:27,1627970609.951,1627970667.702,636246,636708,57.8759999275208,13596,"ant_165","ant_17",1,"whole_experiment","REP14/R14BS"
111,163,2021-08-03 06:49:56,2021-08-03 06:50:57,1,"1-1,1-2",1966.40202083317,2966.15662952114,1.86995706334864,1944.19448542082,2841.97765175809,1.89431677326537,"1","1","ant_111","ant_163","111_163",2021-08-03 06:49:56,2021-08-03 06:50:57,1627973396.856,1627973457.357,658541,659025,60.6260001659393,14052,"ant_163","ant_111",1,"whole_experiment","REP14/R14BS"
61,143,2021-08-03 06:57:34,2021-08-03 06:57:49,1,"1-1,1-2,2-1,2-2",2561.37206917311,1875.93920665609,-2.38796246671103,2466.24141939643,1855.54249319711,0.256537611618223,"1","1","ant_61","ant_143","61_143",2021-08-03 06:57:34,2021-08-03 06:57:49,1627973854.236,1627973869.361,662200,662321,15.25,14129,"ant_61","ant_143",1,"whole_experiment","REP14/R14BS"
44,143,2021-08-03 07:36:21,2021-08-03 07:36:52,1,"1-1,1-2,2-1",3071.78117028555,3048.88637644546,0.0805149781367894,3177.86295156781,2999.46567835204,-0.833313044092618,"1","1","ant_44","ant_143","44_143",2021-08-03 07:36:21,2021-08-03 07:36:52,1627976181.887,1627976212.637,680821,681067,30.875,14514,"ant_143","ant_44",1,"whole_experiment","REP14/R14BS"
3,87,2021-08-03 08:33:43,2021-08-03 08:34:04,1,"1-1,2-1",1968.67427067871,2650.08736973352,0.932799390772234,2032.87996047979,2748.5167233979,-0.534453601287185,"1","1","ant_3","ant_87","3_87",2021-08-03 08:33:43,2021-08-03 08:34:04,1627979623.235,1627979644.611,708269,708440,21.5010001659393,15168,"ant_3","ant_87",1,"whole_experiment","REP14/R14BS"
63,87,2021-08-03 09:19:25,2021-08-03 09:19:49,1,"1-1,2-1",2382.73673355961,3085.7427436957,0.192446334646078,2515.5789771598,3061.92525643576,-0.836149890376116,"1","1","ant_63","ant_87","63_87",2021-08-03 09:19:25,2021-08-03 09:19:49,1627982365.184,1627982389.06,730142,730333,24.0009999275208,15979,"ant_87","ant_63",1,"whole_experiment","REP14/R14BS"
28,87,2021-08-03 09:19:48,2021-08-03 09:20:36,1,"1-1,1-2,2-1,2-2",2675.63323180805,3075.66666954194,3.02092383750772,2553.95266561761,3068.32756397063,-0.888600569109824,"1","1","ant_28","ant_87","28_87",2021-08-03 09:19:48,2021-08-03 09:20:36,1627982388.56,1627982436.06,730329,730709,47.625,15984,"ant_87","ant_28",1,"whole_experiment","REP14/R14BS"
123,144,2021-08-03 10:46:23,2021-08-03 10:46:51,1,"1-1,1-2",2283.99121019307,1949.53292373437,-3.0302729574219,2430.88858111572,1952.66589404126,2.98654274449356,"1","1","ant_123","ant_144","123_144",2021-08-03 10:46:23,2021-08-03 10:46:51,1627987583.492,1627987611.742,771888,772114,28.375,16134,"ant_144","ant_123",1,"whole_experiment","REP14/R14BS"
47,109,2021-08-03 10:47:08,2021-08-03 10:47:26,1,"1-1,1-2,2-1,2-2",1101.83273842059,3295.38948507012,0.415063166110736,1225.68764686048,3338.87135284012,-2.49703815075868,"1","1","ant_47","ant_109","47_109",2021-08-03 10:47:08,2021-08-03 10:47:26,1627987628.492,1627987646.118,772248,772389,17.7509999275208,16163,"ant_109","ant_47",1,"whole_experiment","REP14/R14BS"
49,133,2021-08-03 10:47:21,2021-08-03 10:47:44,1,"1-1,1-2,2-1,2-2",1904.33810591107,2103.85081402546,-1.64810064088343,1972.2505671525,2018.06811259584,-2.98803032140279,"1","1","ant_49","ant_133","49_133",2021-08-03 10:47:21,2021-08-03 10:47:44,1627987641.493,1627987664.118,772352,772533,22.75,16170,"ant_49","ant_133",1,"whole_experiment","REP14/R14BS"
15,165,2021-08-03 10:46:45,2021-08-03 10:47:55,1,"1-1,1-2",2677.51994386441,3119.33699386553,1.99987720599393,2758.3539024435,3015.97370586752,2.49122087249666,"1","1","ant_15","ant_165","15_165",2021-08-03 10:46:45,2021-08-03 10:47:55,1627987605.992,1627987675.243,772068,772622,69.3759999275208,16175,"ant_165","ant_15",1,"whole_experiment","REP14/R14BS"
49,133,2021-08-03 10:48:35,2021-08-03 10:48:55,1,"1-1,2-1",1844.25836473907,2030.79827152942,-0.320834415009677,1910.20015165124,2085.12085955769,2.33327457681442,"1","1","ant_49","ant_133","49_133",2021-08-03 10:48:35,2021-08-03 10:48:55,1627987715.993,1627987735.369,772948,773103,19.5009999275208,16198,"ant_49","ant_133",1,"whole_experiment","REP14/R14BS"
112,133,2021-08-03 10:48:21,2021-08-03 10:49:02,1,"1-1,2-1",2099.09633505611,2054.83809909658,3.01728657926455,1973.39191812998,2067.55276456543,2.1882022801216,"1","1","ant_112","ant_133","112_133",2021-08-03 10:48:21,2021-08-03 10:49:02,1627987701.493,1627987742.494,772832,773160,41.1259999275208,16202,"ant_112","ant_133",1,"whole_experiment","REP14/R14BS"
53,122,2021-08-03 10:48:41,2021-08-03 10:49:03,1,"1-1,2-1",2966.20904918545,4181.20837848341,2.16898575913379,2899.3194049031,4269.87951660119,2.6416701398056,"1","1","ant_53","ant_122","53_122",2021-08-03 10:48:41,2021-08-03 10:49:03,1627987721.119,1627987743.244,772989,773166,22.25,16204,"ant_53","ant_122",1,"whole_experiment","REP14/R14BS"
17,108,2021-08-03 10:47:51,2021-08-03 10:49:14,1,"1-1,1-2,2-1,2-2",2737.56914520699,2312.36502519409,-1.32990423569813,2726.80349414608,2379.60059975872,-1.47401579938472,"1","1","ant_17","ant_108","17_108",2021-08-03 10:47:51,2021-08-03 10:49:14,1627987671.618,1627987754.869,772593,773259,83.3759999275208,16211,"ant_108","ant_17",1,"whole_experiment","REP14/R14BS"
15,144,2021-08-03 10:48:58,2021-08-03 10:49:36,1,"1-1,1-2",2683.95028620819,3144.45441265603,2.01917591203529,2705.74457885429,3027.05792418982,2.08966435855024,"1","1","ant_15","ant_144","15_144",2021-08-03 10:48:58,2021-08-03 10:49:36,1627987738.369,1627987776.494,773127,773432,38.25,16221,"ant_144","ant_15",1,"whole_experiment","REP14/R14BS"
17,165,2021-08-03 10:48:54,2021-08-03 10:49:44,1,"1-1,1-2",2845.00279718636,2207.72608329726,-1.20643692006762,2770.47535642492,2316.82249992466,-0.960547130426349,"1","1","ant_17","ant_165","17_165",2021-08-03 10:48:54,2021-08-03 10:49:44,1627987734.994,1627987784.619,773100,773497,49.75,16227,"ant_165","ant_17",1,"whole_experiment","REP14/R14BS"
15,101,2021-08-03 10:49:05,2021-08-03 10:49:47,1,"1-1,1-2,2-1,2-2",2622.98574216774,3168.16486397396,2.55989787756918,2504.66772684206,3156.72692450614,0.309807166843411,"1","1","ant_15","ant_101","15_101",2021-08-03 10:49:05,2021-08-03 10:49:47,1627987745.494,1627987787.744,773184,773522,42.375,16229,"ant_101","ant_15",1,"whole_experiment","REP14/R14BS"
66,122,2021-08-03 10:49:06,2021-08-03 10:49:48,1,"1-1,1-2,2-1,2-2",2786.43388944272,4376.19217222336,-1.27445472235487,2810.34815732966,4270.27503207305,2.39395669502937,"1","1","ant_66","ant_122","66_122",2021-08-03 10:49:06,2021-08-03 10:49:48,1627987746.369,1627987788.869,773191,773531,42.625,16231,"ant_66","ant_122",1,"whole_experiment","REP14/R14BS"
49,157,2021-08-03 10:49:37,2021-08-03 10:49:58,1,"1-1,1-2,2-1,2-2",1762.95390517672,2363.06949391338,1.16968369679605,1820.62558927773,2459.53390144389,-2.52848011313754,"1","1","ant_49","ant_157","49_157",2021-08-03 10:49:37,2021-08-03 10:49:58,1627987777.369,1627987798.494,773439,773608,21.25,16236,"ant_49","ant_157",1,"whole_experiment","REP14/R14BS"
51,135,2021-08-03 10:49:55,2021-08-03 10:50:29,1,"1-1,1-2",3483.43993667126,2866.87480795027,0.547876850959755,3367.84846370702,2920.92818339388,-0.249946848884814,"1","1","ant_51","ant_135","51_135",2021-08-03 10:49:55,2021-08-03 10:50:29,1627987795.744,1627987829.12,773586,773853,33.5009999275208,16250,"ant_135","ant_51",1,"whole_experiment","REP14/R14BS"
50,155,2021-08-03 10:50:08,2021-08-03 10:50:31,1,"1-1,2-1",2196.9917828596,3124.43301140552,2.21510995061705,2196.9021334734,3230.88642480339,0.178499080543963,"1","1","ant_50","ant_155","50_155",2021-08-03 10:50:08,2021-08-03 10:50:31,1627987808.12,1627987831.245,773685,773870,23.25,16252,"ant_50","ant_155",1,"whole_experiment","REP14/R14BS"
14,143,2021-08-03 10:49:28,2021-08-03 10:51:06,1,"1-1,1-2,2-1,2-2",2905.1452652751,3718.45141748969,2.52173242164124,2856.1549977255,3780.82365816274,2.0505757135375,"1","1","ant_14","ant_143","14_143",2021-08-03 10:49:28,2021-08-03 10:51:06,1627987768.244,1627987866.87,773366,774155,98.7509999275208,16267,"ant_14","ant_143",1,"whole_experiment","REP14/R14BS"
17,108,2021-08-03 10:50:16,2021-08-03 10:51:09,1,"1-1,1-2,2-1,2-2",2650.96303666709,2189.13408660964,-0.038060869895242,2526.557596551,2196.65660522194,-0.119892666079009,"1","1","ant_17","ant_108","17_108",2021-08-03 10:50:16,2021-08-03 10:51:09,1627987816.745,1627987869.245,773754,774174,52.625,16269,"ant_108","ant_17",1,"whole_experiment","REP14/R14BS"
59,133,2021-08-03 10:49:09,2021-08-03 10:51:12,1,"1-1,1-2,2-1",2063.41063663803,2046.78446856642,3.12671679180901,2005.64597811275,2103.31114933728,1.79883965709301,"1","1","ant_59","ant_133","59_133",2021-08-03 10:49:09,2021-08-03 10:51:12,1627987749.369,1627987872.995,773215,774204,123.750999927521,16270,"ant_59","ant_133",1,"whole_experiment","REP14/R14BS"
126,155,2021-08-03 10:50:23,2021-08-03 10:51:36,1,"1-1,2-1",2120.83901572203,3312.82903419712,-1.04731167286149,2202.67646145921,3223.44062074119,0.318818105026276,"1","1","ant_126","ant_155","126_155",2021-08-03 10:50:23,2021-08-03 10:51:36,1627987823.745,1627987896.745,773810,774394,73.125,16279,"ant_126","ant_155",1,"whole_experiment","REP14/R14BS"
122,144,2021-08-03 10:50:50,2021-08-03 10:51:37,1,"1-1,1-2,2-1",2849.28224664146,4171.59492279652,-2.00171088205932,2836.97070610898,4200.557201266,-1.21984554313604,"1","1","ant_122","ant_144","122_144",2021-08-03 10:50:50,2021-08-03 10:51:37,1627987850.495,1627987897.245,774024,774398,46.875,16280,"ant_144","ant_122",1,"whole_experiment","REP14/R14BS"
36,86,2021-08-03 10:50:51,2021-08-03 10:52:02,1,"1-1,1-2,2-1,2-2",1714.0752593648,3805.30384093005,-1.63837545861155,1800.5322434531,3803.58353706518,2.76074017014554,"1","1","ant_36","ant_86","36_86",2021-08-03 10:50:51,2021-08-03 10:52:02,1627987851.87,1627987922.496,774035,774600,70.7510001659393,16288,"ant_86","ant_36",1,"whole_experiment","REP14/R14BS"
51,101,2021-08-03 10:52:17,2021-08-03 10:52:58,1,"1-1,1-2,2-1,2-2",2442.60532009402,4012.9480251693,2.63086772985192,2466.67251446151,4126.06525984309,-1.7875062574317,"1","1","ant_51","ant_101","51_101",2021-08-03 10:52:17,2021-08-03 10:52:58,1627987937.871,1627987978.996,774723,775052,41.25,16311,"ant_101","ant_51",1,"whole_experiment","REP14/R14BS"
126,155,2021-08-03 10:52:15,2021-08-03 10:53:14,1,"1-1,1-2,2-1,2-2",2199.45666447397,3298.35971883262,-1.64268836650353,2186.72541274067,3181.94079625634,0.453407577049354,"1","1","ant_126","ant_155","126_155",2021-08-03 10:52:15,2021-08-03 10:53:14,1627987935.871,1627987994.371,774707,775175,58.625,16315,"ant_126","ant_155",1,"whole_experiment","REP14/R14BS"
17,105,2021-08-03 10:51:40,2021-08-03 10:53:24,1,"1-1,1-2,2-1,2-2",2680.05034515354,2207.39609465,-0.179087634869477,2753.35021435157,2279.13986561691,-2.73703890991103,"1","1","ant_17","ant_105","17_105",2021-08-03 10:51:40,2021-08-03 10:53:24,1627987900.745,1627988004.747,774426,775258,104.12700009346,16322,"ant_105","ant_17",1,"whole_experiment","REP14/R14BS"
14,143,2021-08-03 10:52:12,2021-08-03 10:53:51,1,"1-1,1-2,2-1,2-2",2721.00435901596,3642.0358489433,-1.87154143882741,2714.96081878676,3572.31388092991,-1.71609500602839,"1","1","ant_14","ant_143","14_143",2021-08-03 10:52:12,2021-08-03 10:53:51,1627987932.246,1627988031.747,774678,775474,99.6259999275208,16330,"ant_14","ant_143",1,"whole_experiment","REP14/R14BS"
49,155,2021-08-03 10:51:01,2021-08-03 10:53:52,1,"1-1,2-1",2035.16119839616,3154.29764066347,0.290303682387127,2147.90641258349,3199.87980206207,0.796598585537639,"1","1","ant_49","ant_155","49_155",2021-08-03 10:51:01,2021-08-03 10:53:52,1627987861.12,1627988032.997,774109,775484,172.00200009346,16331,"ant_49","ant_155",1,"whole_experiment","REP14/R14BS"
15,59,2021-08-03 10:53:48,2021-08-03 10:54:27,1,"1-1,1-2",1950.24971248409,2577.220181379,-2.14350046755512,2069.48234546215,2560.67323278801,2.91339973915854,"1","1","ant_15","ant_59","15_59",2021-08-03 10:53:48,2021-08-03 10:54:27,1627988028.122,1627988067.622,775445,775761,39.625,16346,"ant_59","ant_15",1,"whole_experiment","REP14/R14BS"
15,108,2021-08-03 10:54:12,2021-08-03 10:54:33,1,"1-1,1-2,2-1,2-2",1948.0664427485,2556.52956449631,-2.07718572547437,1988.72601711692,2432.60945053999,1.88103658332203,"1","1","ant_15","ant_108","15_108",2021-08-03 10:54:12,2021-08-03 10:54:33,1627988052.997,1627988073.872,775644,775811,21,16357,"ant_108","ant_15",1,"whole_experiment","REP14/R14BS"
112,133,2021-08-03 10:54:13,2021-08-03 10:54:36,1,"1-1,2-1",1817.78508828588,2458.58776841918,2.21991712217758,1716.05537964194,2541.03442670233,2.15726031633138,"1","1","ant_112","ant_133","112_133",2021-08-03 10:54:13,2021-08-03 10:54:36,1627988053.747,1627988076.497,775650,775832,22.875,16358,"ant_112","ant_133",1,"whole_experiment","REP14/R14BS"
66,155,2021-08-03 10:53:53,2021-08-03 10:55:14,1,"1-1,2-1",1977.86566675554,3224.25333412803,0.847865867015356,2045.23421645711,3307.94085706973,0.326075436694206,"1","1","ant_66","ant_155","66_155",2021-08-03 10:53:53,2021-08-03 10:55:14,1627988033.372,1627988114.748,775487,776138,81.5009999275208,16375,"ant_66","ant_155",1,"whole_experiment","REP14/R14BS"
104,105,2021-08-03 10:54:39,2021-08-03 10:55:32,1,"1-1,1-2",2814.62248276798,2287.71717270071,1.09049286337005,2783.78505213061,2173.65901118738,1.29936786845095,"1","1","ant_104","ant_105","104_105",2021-08-03 10:54:39,2021-08-03 10:55:32,1627988079.248,1627988132.498,775854,776280,53.375,16391,"ant_105","ant_104",1,"whole_experiment","REP14/R14BS"
30,155,2021-08-03 10:55:01,2021-08-03 10:55:55,1,"1-1,1-2,2-1,2-2",2047.37228182283,3453.3479716799,-1.29877322727484,2059.64284068057,3347.44970819316,0.237480879114199,"1","1","ant_30","ant_155","30_155",2021-08-03 10:55:01,2021-08-03 10:55:55,1627988101.248,1627988155.748,776030,776466,54.625,16404,"ant_30","ant_155",1,"whole_experiment","REP14/R14BS"
101,122,2021-08-03 10:55:15,2021-08-03 10:56:01,1,"1-1,2-1",2965.29668993964,3924.71704927963,1.16517493037257,3018.41796189889,4052.53220146521,1.03483748245532,"1","1","ant_101","ant_122","101_122",2021-08-03 10:55:15,2021-08-03 10:56:01,1627988115.623,1627988161.248,776145,776510,45.75,16409,"ant_101","ant_122",1,"whole_experiment","REP14/R14BS"
6,8,2021-08-03 10:56:37,2021-08-03 10:56:54,1,"1-1,2-1",1481.05126866898,2959.21857357031,1.87122634721906,1417.06010340295,3069.69398106397,2.07420740192493,"1","1","ant_6","ant_8","6_8",2021-08-03 10:56:37,2021-08-03 10:56:54,1627988197.374,1627988214.874,776799,776939,17.625,16448,"ant_6","ant_8",1,"whole_experiment","REP14/R14BS"
15,40,2021-08-03 10:55:33,2021-08-03 10:56:59,1,"1-1,1-2,2-1,2-2",2052.87955002702,2733.82913235175,-2.19020552252605,2122.31551417962,2775.62041442787,-2.36167839995996,"1","1","ant_15","ant_40","15_40",2021-08-03 10:55:33,2021-08-03 10:56:59,1627988133.498,1627988219.124,776288,776973,85.7510001659393,16454,"ant_40","ant_15",1,"whole_experiment","REP14/R14BS"
